,District,District Code,School Code,School Name,number,score,vote
40,San Francisco Unified,68478,3839081,Washington (George) High,179,50.7765363128,0.859501229364
41,Los Angeles Unified,64733,1930866,Bell Senior High,39,20.2564102564,0.895141406817
42,Long Beach Unified,64725,1995539,Calif Acad Math and Science,125,99.12,0.641695637546
43,Los Angeles Unified,64733,1932920,Fairfax Senior High,154,49.4935064935,0.843086361491
44,ABC Unified,64212,1930361,Artesia High,62,48.2903225806,0.684382665576
45,Los Angeles Unified,64733,1938554,Sylmar Senior High,61,26.3114754098,0.824708926261
46,Pomona Unified,64907,1995901,Diamond Ranch High,274,52.295620438,0.694546617624
47,Montebello Unified,64808,1935998,Montebello High,63,52.2857142857,0.737907992804
48,Centinela Valley Union High,64352,1933951,Hawthorne High,13,54.0,0.874346343312
49,Pomona Unified,64907,1937028,Pomona Senior High,12,50.0,0.724364942147
50,Antelope Valley Union High,64246,1995398,Highland High,869,44.6720368239,0.419696176008
51,San Francisco Unified,68478,3834082,Mission High,55,59.7090909091,0.938423268274
52,Los Angeles Unified,64733,1939479,WESM Health/Sports Medicine,111,65.7657657658,0.76065511572
53,Antelope Valley Union High,64246,1995406,Littlerock High,327,30.9296636086,0.492362982929
54,Torrance Unified,65060,1939602,West High,936,59.641025641,0.643809331448
55,Sierra-Plumas Joint Unified,70177,4634259,Loyalton High,92,45.4347826087,0.752427184466
56,San Francisco Unified,68478,119958,Academy of Arts and Sciences,51,51.0392156863,0.886606782398
57,Downey Unified,64451,1932441,Downey High,399,50.7418546366,0.687788741231
58,Los Angeles Unified,64733,1931419,Leonis (Miguel) Continuation,11,9.0,0.658119126159
59,Rowland Unified,73452,1937564,Rowland (John A.) High,113,61.1061946903,0.58049122807
60,Alhambra Unified,75713,1930163,Alhambra High,78,65.3974358974,0.663436301232
61,Glendale Unified,64568,1933472,"Daily (Allan F.) High, Cont.",67,10.4925373134,0.66717603912
62,Torrance Unified,65060,1938083,"Shery (Kurt T.) High, Cont.",42,21.2142857143,0.680197090568
63,Summerville Union High,72413,5530027,"Tuolumne High, Cont.",11,9.0,0.501577287066
64,Long Beach Unified,64725,1930411,Avalon (K-12),29,85.9310344828,0.795010845987
65,Big Valley Joint Unified,64089,1831601,Big Valley Jr. Sr. High,37,50.972972973,0.183333333333
66,Davis Joint Unified,72678,106674,Frances Ellen Watkins Harper,258,85.2558139535,0.619047619048
67,San Francisco Unified,68478,3830387,Asawa (Ruth) San Francisco Sc,333,71.6906906907,0.886606782398
68,Los Angeles Unified,64733,1938612,William Howard Taft Senior Hi,1459,59.372858122,0.705670515605
69,Los Angeles Unified,64733,1995448,Francisco Bravo Medical Magne,256,66.29296875,0.870950978694
70,Los Angeles Unified,64733,1932987,John H. Francis Polytechnic,27,70.037037037,0.750625360785
71,Duarte Unified,64469,1932482,Duarte High,106,46.3018867925,0.69235280319
72,Lompoc Unified,69229,4230454,Cabrillo High,904,48.8517699115,0.409012131716
73,Los Angeles Unified,64733,1931716,Valley Alternative Magnet,107,49.5607476636,0.768974432634
74,Walnut Valley Unified,73460,1939149,Walnut High,333,67.5645645646,0.622432392493
75,Los Angeles Unified,64733,1935568,John Marshall Senior High,433,43.415704388,0.690659481653
76,Los Angeles Unified,64733,1934033,Hollywood Senior High,305,37.6524590164,0.869295923769
77,Los Angeles Unified,64733,1931476,Canoga Park Senior High,114,50.4210526316,0.744038635678
78,Long Beach Unified,64725,1996503,Renaissance High for the Arts,91,76.7472527473,0.836324705586
79,Alhambra Unified,75713,1934553,Mark Keppel High,12,50.0,0.663436301232
80,Glendale Unified,64568,1933530,Glendale High,1886,46.3886532344,0.649555830428
81,Downey Unified,64451,1939164,Warren High,360,49.2194444444,0.687788741231
82,Glendora Unified,64576,1939677,Whitcomb Continuation High,12,17.0,0.525503015274
83,Tulelake Basin Joint Unified,73593,4737250,Tulelake High,20,80.0,0.294797687861
84,William S. Hart Union High,65136,1931492,Canyon High,1647,56.9137826351,0.579585410653
85,Beverly Hills Unified,64311,1930981,Beverly Hills High,2029,63.8600295712,0.720806916427
86,Glendale Unified,64568,1995497,Verdugo Academy,37,54.2162162162,0.66717603912
87,Antelope Valley Union High,64246,1936624,Palmdale High,391,37.0716112532,0.5248
88,William S. Hart Union High,65136,1932532,Learning Post High (Alternati,53,63.8867924528,0.553500458575
89,Whittier Union High,65128,1939701,Whittier High,295,46.0474576271,0.78215661104
90,Temple City Unified,65052,1938679,Temple City High,251,64.2828685259,0.638942123419
91,Los Angeles Unified,64733,1932540,Eagle Rock High,192,52.2135416667,0.735197132616
92,San Francisco Unified,68478,3831765,Galileo High,49,79.4693877551,0.904845733346
93,Bellflower Unified,64303,1935618,Mayfair High,594,50.4797979798,0.728351881293
94,Whittier Union High,65128,1934868,La Serna High,1563,52.814459373,0.593833692599
95,Los Angeles Unified,64733,1931526,Carson Senior High,31,45.1935483871,0.776502242152
96,Palos Verdes Peninsula Unified,64865,1996552,Palos Verdes High,1857,70.0667743673,0.558045395403
97,Bellflower Unified,64303,1938190,Somerset Continuation High,13,0.0,0.728351881293
98,La Canada Unified,64659,1934611,La Canada High,1211,80.9826589595,0.590101694915
99,Exeter Union High,71928,5431598,Exeter High,642,47.8271028037,0.455
100,Glendora Unified,64576,1933597,Glendora High,1721,61.3381754794,0.519502353732
101,Los Angeles Unified,64733,1936160,Nathaniel Narbonne Senior Hig,258,40.484496124,0.690962980886
102,Colusa Unified,61598,631259,Colusa High,105,62.8380952381,0.338235294118
103,Long Beach Unified,64725,1934470,Jordan High,50,54.1,0.777751852068
104,Big Oak Flat-Groveland Unified,75184,5530076,Tioga High,42,56.7857142857,0.588235294118
105,Upper Lake Union High,64071,1737006,Upper Lake High,230,25.2086956522,0.459459459459
106,Long Beach Unified,64725,1995570,Educational Partnership High,23,48.0,0.727155394941
107,Monrovia Unified,64790,1935923,Monrovia High,644,62.1102484472,0.687778528022
108,Covina-Valley Unified,64436,1932086,Covina High,167,57.1497005988,0.70250079139
109,Riverdale Joint Unified,75408,1035575,Riverdale High,51,47.0196078431,0.153374233129
110,Woodland Joint Unified,72710,5738810,"Cache Creek High, Cont.",12,18.0,0.598051157125
111,Torrance Unified,65060,1938752,Torrance High,690,49.0579710145,0.680197090568
112,Palos Verdes Peninsula Unified,64865,1995588,Palos Verdes Penins. High,1748,73.8157894737,0.558045395403
113,Pasadena Unified,64881,1931062,Blair High,18,61.0,0.756913385827
114,ABC Unified,64212,1930056,Cerritos High,197,60.421319797,0.669346150659
115,Los Angeles Unified,64733,1937226,Reseda Senior High,283,46.1519434629,0.695140327745
116,Bonita Unified,64329,1937739,San Dimas High,610,49.2213114754,0.532519190509
117,Los Angeles Unified,64733,117069,Helen Bernstein High,54,27.6111111111,0.869295923769
118,Norwalk-La Mirada Unified,64840,1933647,Glenn (John H.) High,43,60.488372093,0.66824754731
119,Bonita Unified,64329,1931088,Bonita High,1111,69.1746174617,0.532519190509
120,Los Angeles Unified,64733,1996115,City of Angels,113,52.2920353982,0.875575270308
121,Hacienda la Puente Unified,73445,1935246,Los Altos High,210,57.6047619048,0.629021981523
122,Long Beach Unified,64725,1934678,Lakewood High,1279,50.4487881157,0.627080240644
123,South Pasadena Unified,65029,1938455,South Pasadena Senior High,625,75.9328,0.803680981595
124,Las Virgenes Unified,64683,1930080,Agoura High,2405,67.9401247401,0.609734381956
125,Glendale Unified,64568,1996131,Clark (A.W.) Magnet High,1442,81.2794729542,0.601872599232
126,Rowland Unified,73452,1936228,Nogales High,12,42.0,0.765904748425
127,ABC Unified,64212,1933159,Gahr (Richard) High,167,51.0359281437,0.669346150659
128,Baldwin Park Unified,64287,1930601,Baldwin Park High,13,46.0,0.761875699318
129,Paramount Unified,64873,1936749,Paramount High,53,44.0,0.852637254021
130,Glendale Unified,64568,1932144,Crescenta Valley High,2178,68.8774104683,0.601872599232
131,Hacienda la Puente Unified,73445,1939834,Glen A. Wilson High,80,60.025,0.629021981523
132,Scott Valley Unified,76455,4733309,Etna Union High,156,55.5897435897,0.324840764331
133,Nevada Joint Union High,66357,2930048,Bear River High,925,49.1362162162,0.492136910268
134,Whittier Union High,65128,1995653,"Sierra Vista High, Alter.",13,33.0,0.593833692599
135,Norwalk-La Mirada Unified,64840,1934728,La Mirada High,740,49.4864864865,0.651520069242
136,Long Beach Unified,64725,1935758,Millikan High,1453,52.8382656573,0.575231756596
137,Charter Oak Unified,64378,1931666,Charter Oak High,636,46.0393081761,0.544794738036
138,Torrance Unified,65060,1936277,North High,540,46.5777777778,0.695008146941
139,San Francisco Unified,68478,3833241,Lincoln (Abraham) High,128,44.578125,0.825506052539
140,Los Angeles Unified,64733,1930650,Phineas Banning Senior High,14,36.0,0.810384159139
141,Pasadena Unified,64881,1931674,Marshall Fundamental,187,66.1818181818,0.640983033059
142,Lompoc Unified,69229,4233029,Maple High,28,39.0714285714,0.409012131716
143,El Rancho Unified,64527,1932706,El Rancho High,11,55.0,0.730475398805
144,Long Beach Unified,64725,1939875,Wilson High,1593,56.8738229755,0.742538438348
145,Los Angeles Unified,64733,112037,East Valley Sr. High,11,55.0,0.806232062321
146,Culver City Unified,64444,1932201,Culver City High,676,64.073964497,0.783232413541
147,Westwood Unified,64204,1838507,Westwood High,14,46.0,0.201017811705
148,Los Angeles Unified,64733,1937838,San Pedro Senior High,611,45.5679214403,0.721876046901
149,Los Angeles Unified,64733,119727,Ramon C. Cortines School of V,171,59.269005848,0.854956965253
150,Los Angeles Unified,64733,1933233,Sherman Oaks Center for Enric,580,73.674137931,0.695140327745
151,Burbank Unified,64337,1931187,Burbank High,2157,56.3949930459,0.687874685747
152,Torrance Unified,65060,1938356,South High,1314,61.4353120244,0.613316134154
153,Pasadena Unified,64881,1936822,Pasadena High,485,52.6268041237,0.689621329844
154,Los Angeles Unified,64733,1931708,Chatsworth Senior High,683,38.8535871157,0.545961333175
155,Los Angeles Unified,64733,1939941,John F. Kennedy High,206,49.9805825243,0.607977991747
156,Manhattan Beach Unified,75333,1935808,Mira Costa High,1986,79.1213494461,0.682744775044
157,Covina-Valley Unified,64436,1938372,South Hills High,420,50.7523809524,0.70250079139
158,Los Angeles Unified,64733,1938885,University Senior High,250,61.72,0.816501215559
159,Los Angeles Unified,64733,124362,Valley Academy of Arts and Sc,267,38.8352059925,0.607977991747
160,Redondo Beach Unified,75341,1937143,Redondo Union High,1655,62.8018126888,0.71605516872
161,San Gabriel Unified,75291,1995810,Gabrielino High,106,66.0471698113,0.733281579239
162,Lucerne Valley Unified,75051,3630563,Lucerne Valley High,136,32.5588235294,0.290057518488
163,William S. Hart Union High,65136,1933902,Hart (William S.) Senior High,1455,66.4295532646,0.493247068338
164,Whittier Union High,65128,1936889,Pioneer High,51,33.2352941176,0.744225561514
165,El Segundo Unified,64535,1932763,El Segundo High,848,73.0884433962,0.697785277368
166,William S. Hart Union High,65136,1931740,Saugus High,2138,53.1052385407,0.45738545338
167,Los Angeles Unified,64733,1936350,North Hollywood Senior High,692,64.4248554913,0.806232062321
168,Santa Monica-Malibu Unified,64980,1938000,Santa Monica High,1767,66.4923599321,0.83513562224
169,Los Angeles Unified,64733,1933795,Ulysses S. Grant Senior High,894,32.706935123,0.743107540624
170,Burbank Unified,64337,1931237,Burroughs High,1284,58.9742990654,0.808108640031
171,Redondo Beach Unified,75341,1995752,Redondo Shores High (Continua,18,17.0,0.71605516872
172,Palos Verdes Peninsula Unified,64865,1933308,"Rancho del Mar High, Cont.",22,9.0,0.558045395403
173,Summerville Union High,72413,5536750,Summerville High,475,52.0189473684,0.501577287066
174,Whittier Union High,65128,1937903,Santa Fe High,205,54.1219512195,0.783517010062
175,Los Angeles Unified,64733,1935865,James Monroe High,77,55.8701298701,0.706802053886
176,Los Angeles Unified,64733,107003,Northridge Academy High,253,52.1501976285,0.746801978509
177,Las Virgenes Unified,64683,1931260,Indian Hills Continuation High,12,58.0,0.609734381956
