,District,District Code,School Code,School Name,number,score,vote
73,Pomona Unified,64907,1933175,Ganesha High,42,19.4761904762,0.742633439973
74,Walnut Valley Unified,73460,1939149,Walnut High,70,55.9,0.622432392493
75,Los Angeles Unified,64733,1935568,John Marshall Senior High,44,56.8181818182,0.690659481653
76,Los Angeles Unified,64733,1934033,Hollywood Senior High,236,36.6059322034,0.869295923769
77,Los Angeles Unified,64733,1931476,Canoga Park Senior High,97,42.6907216495,0.744038635678
78,Long Beach Unified,64725,1996503,Renaissance High for the Arts,149,44.288590604,0.836324705586
79,Glendale Unified,64568,1933530,Glendale High,24,54.0,0.649555830428
80,Downey Unified,64451,1939164,Warren High,95,41.7368421053,0.687788741231
81,Long Beach Unified,64725,125153,Beach High-ILP,95,5.61052631579,0.575231756596
82,San Francisco Unified,68478,3834082,Mission High,140,10.7142857143,0.938423268274
83,William S. Hart Union High,65136,1931492,Canyon High,102,42.2352941176,0.579585410653
84,Beverly Hills Unified,64311,1930981,Beverly Hills High,109,43.2201834862,0.720806916427
85,Pasadena Unified,64881,1936103,John Muir High,399,18.0701754386,0.669747025528
86,Antelope Valley Union High,64246,1936624,Palmdale High,571,18.11558669,0.5248
87,Redondo Beach Unified,75341,1937143,Redondo Union High,246,52.4593495935,0.71605516872
88,San Francisco Unified,68478,3831765,Galileo High,97,12.8453608247,0.904845733346
89,Bellflower Unified,64303,1935618,Mayfair High,494,31.6761133603,0.728351881293
90,Los Angeles Unified,64733,1931526,Carson Senior High,493,17.2048681542,0.776502242152
91,San Francisco Unified,68478,102103,Jordan (June) School for Equi,58,15.4655172414,0.857183118439
92,Bellflower Unified,64303,1938190,Somerset Continuation High,17,12.0,0.728351881293
93,San Francisco Unified,68478,3830031,Wells (Ida B.) High,55,5.52727272727,0.910737683438
94,Lompoc Unified,69229,4233060,Lompoc High,46,43.652173913,0.409012131716
95,Long Beach Unified,64725,1995539,Calif Acad Math and Science,158,86.753164557,0.641695637546
96,Long Beach Unified,64725,1937176,Reid High,39,7.89743589744,0.737823921668
97,Glendora Unified,64576,1933597,Glendora High,36,50.1388888889,0.519502353732
98,Los Angeles Unified,64733,1936160,Nathaniel Narbonne Senior Hig,756,30.0238095238,0.690962980886
99,Long Beach Unified,64725,1934470,Jordan High,930,15.8064516129,0.777751852068
100,Los Angeles Unified,64733,1996073,Tri-C Community Day,52,2.01923076923,0.846559206448
101,Compton Unified,73437,1931567,Centennial High,432,8.33101851852,0.843711153803
102,San Francisco Unified,68478,3830064,"Downtown High, Cont.",26,0.0,0.938828162129
103,Long Beach Unified,64725,1995570,Educational Partnership High,60,8.5,0.727155394941
104,Monrovia Unified,64790,1935923,Monrovia High,199,40.8391959799,0.687778528022
105,Los Angeles Unified,64733,1936350,North Hollywood Senior High,150,40.28,0.806232062321
106,Covina-Valley Unified,64436,1932086,Covina High,13,69.0,0.70250079139
107,Los Angeles Unified,64733,1933118,John C. Fremont Senior High,372,7.55107526882,0.902615006047
108,Torrance Unified,65060,1938752,Torrance High,87,36.8390804598,0.680197090568
109,Palos Verdes Peninsula Unified,64865,1995588,Palos Verdes Penins. High,95,66.3578947368,0.558045395403
110,Pasadena Unified,64881,1931062,Blair High,227,31.5198237885,0.756913385827
111,Los Angeles Unified,64733,1995489,Los Angeles Unified Alternativ,75,16.6533333333,0.81433061866
112,ABC Unified,64212,1930056,Cerritos High,143,56.7832167832,0.669346150659
113,Los Angeles Unified,64733,1937226,Reseda Senior High,108,32.6203703704,0.695140327745
114,Bonita Unified,64329,1937739,San Dimas High,25,31.56,0.532519190509
115,Bonita Unified,64329,1931088,Bonita High,44,61.3636363636,0.532519190509
116,Los Angeles Unified,64733,1996115,City of Angels,265,23.4716981132,0.875575270308
117,Long Beach Unified,64725,1934678,Lakewood High,867,26.4336793541,0.627080240644
118,South Pasadena Unified,65029,1938455,South Pasadena Senior High,26,92.4615384615,0.803680981595
119,Los Angeles Unified,64733,1932128,Crenshaw Senior High,1178,9.64176570458,0.878698742865
120,Antelope Valley Union High,64246,1996644,R. Rex Parris High,55,1.63636363636,0.5248
