,District,District Code,School Code,School Name,number,score,vote
125,Los Angeles Unified,64733,1931708,Chatsworth Senior High,389,55.9254498715,0.545961333175
126,San Francisco Unified,68478,3830205,Wallenberg (Raoul) Traditiona,557,61.7163375224,0.885810926529
127,Manhattan Beach Unified,75333,1935808,Mira Costa High,335,88.3791044776,0.682744775044
128,Covina-Valley Unified,64436,1938372,South Hills High,243,78.0041152263,0.70250079139
129,Los Angeles Unified,64733,1938885,University Senior High,212,68.2216981132,0.816501215559
130,Los Angeles Unified,64733,124362,Valley Academy of Arts and Sc,34,64.5588235294,0.607977991747
131,Redondo Beach Unified,75341,1937143,Redondo Union High,389,80.1902313625,0.71605516872
132,Hacienda la Puente Unified,73445,1934801,La Puente High,24,66.8333333333,0.765904748425
133,William S. Hart Union High,65136,1933902,Hart (William S.) Senior High,93,79.4301075269,0.493247068338
134,El Segundo Unified,64535,1932763,El Segundo High,91,80.4945054945,0.697785277368
135,William S. Hart Union High,65136,1931740,Saugus High,97,79.4226804124,0.45738545338
136,Los Angeles Unified,64733,1936350,North Hollywood Senior High,263,87.0988593156,0.806232062321
137,Santa Monica-Malibu Unified,64980,1938000,Santa Monica High,338,78.6834319527,0.83513562224
138,Los Angeles Unified,64733,1933795,Ulysses S. Grant Senior High,13,46.0,0.743107540624
139,Burbank Unified,64337,1931237,Burroughs High,195,74.9948717949,0.808108640031
140,San Francisco Unified,68478,3830254,Burton (Phillip and Sala) Aca,431,47.1113689095,0.852908045296
141,Whittier Union High,65128,1937903,Santa Fe High,15,87.0,0.783517010062
142,Los Angeles Unified,64733,117747,Los Angeles High School of th,12,58.0,0.823566084788
143,Los Angeles Unified,64733,1935352,Los Angeles Senior High,97,34.0412371134,0.855435342607
144,Los Angeles Unified,64733,1935865,James Monroe High,70,44.2,0.706802053886
145,Los Angeles Unified,64733,107003,Northridge Academy High,11,91.0,0.746801978509
