,District,School Code,School Name,number,score,vote
806,Sierra Unified,1036938,Sierra High,54,48.0925925926,0.390099741411
807,Corona-Norco Unified,3330701,Santiago High,899,55.19243604,0.432162875041
808,Antelope Valley Union High,1995406,Littlerock High,727,35.4360385144,0.492362982929
809,Fremont Unified,138693,Washington High,248,41.2983870968,0.759161490683
810,Torrance Unified,1938083,"Shery (Kurt T.) High, Cont.",38,13.0,0.680197090568
811,Alhambra Unified,1995430,"Independence High, Alter.",37,7.78378378378,0.663436301232
812,Perris Union High,3330727,Paloma Valley High,931,52.2545649839,0.445681281176
813,Vallejo City Unified,4838058,"Peoples High, Cont.",11,9.0,0.70541958042
814,Santa Ana Unified,3035821,Saddleback High,1221,27.1072891073,0.608246977547
815,Temecula Valley Unified,3330743,Chaparral High,665,66.9353383459,0.423866370972
816,Los Angeles Unified,1995448,Francisco Bravo Medical Magne,1041,68.9452449568,0.870950978694
817,Fallbrook Union High,3732179,Fallbrook High,999,38.6006006006,0.408724700334
818,Perris Union High,3330776,The Academy Comm Day,34,9.29411764706,0.599527085125
819,Jurupa Unified,3330784,Steps Community Day,13,8.0,0.588575560376
820,Los Angeles Unified,1995489,Los Angeles Unified Alternativ,840,9.61904761905,0.81433061866
821,Fallbrook Union High,3732195,"Ivy High, Cont.",72,5.83333333333,0.408724700334
822,Santa Clara Unified,4338406,New Valley Cont. High,53,7.50943396226,0.761659933896
823,Biggs Unified,430827,Biggs High,45,41.8444444444,0.404551201011
824,Moreno Valley Unified,3330800,Bayside Community Day,73,5.0,0.600726019361
825,Chaffey Joint Union High,3633906,Montclair High,2035,37.7950859951,0.684804437219
826,Los Angeles Unified,1938554,Sylmar Senior High,1586,36.2446406053,0.824708926261
827,Baldwin Park Unified,1938166,Sierra Vista High,1301,45.670253651,0.761875699318
828,Fort Bragg Unified,2331361,Fort Bragg High,145,53.7034482759,0.695269788448
829,Campbell Union High,4330239,Leigh High,266,42.977443609,0.741318214033
830,Palm Springs Unified,3330818,Desert Hot Springs High,930,31.6505376344,0.528595296234
831,Riverside Unified,3330859,Martin Luther King Jr. High,656,55.5198170732,0.529643427355
832,Santa Clara Unified,4330247,Wilson Alternative,96,10.8854166667,0.768776432842
833,Monterey Peninsula Unified,2732808,Monterey High,365,49.3260273973,0.678728493172
834,Bellflower Unified,1938190,Somerset Continuation High,94,5.0,0.728351881293
835,San Lorenzo Valley Unified,4436754,San Lorenzo Valley High,24,45.5416666667,0.825955943475
836,Long Beach Unified,1995539,Calif Acad Math and Science,201,97.6119402985,0.641695637546
837,Beaumont Unified,3330842,Glen View High,36,8.77777777778,0.465511092089
838,Pomona Unified,1995547,Pomona Alternative,23,13.0,0.694546617624
839,Liberty Union High,733980,Liberty High,473,51.6638477801,0.571727092258
840,El Segundo Unified,1932763,El Segundo High,200,77.605,0.697785277368
841,Elk Grove Unified,3430535,"Transition High, Cont.",15,20.0,0.53358802929
842,Liberty Union High,733998,La Paloma High (Continuation),43,12.2558139535,0.571727092258
843,Long Beach Unified,1995570,Educational Partnership High,245,5.75102040816,0.727155394941
844,Palos Verdes Peninsula Unified,1995588,Palos Verdes Penins. High,120,69.2666666667,0.558045395403
845,ABC Unified,1930056,Cerritos High,262,66.2519083969,0.669346150659
846,Campbell Union High,4338505,Westmont High,310,38.7032258065,0.759295386734
847,Monterey Peninsula Unified,111435,Marina High,194,30.9175257732,0.751621643813
848,Los Angeles Unified,1930064,Aggeler (William Tell) Op,35,8.6,0.545961333175
849,Capistrano Unified,3035987,Junipero Serra,106,7.64150943396,0.43391730904
850,Bonita Unified,1937739,San Dimas High,431,55.3642691415,0.532519190509
851,Desert Sands Unified,3330909,Horizon,181,20.2430939227,0.441717002956
852,Las Virgenes Unified,1930080,Agoura High,131,74.6335877863,0.609734381956
853,Capistrano Unified,3036001,San Clemente High,457,56.6783369803,0.404783451842
854,Los Angeles Unified,119651,Sun Valley High,613,21.6231647635,0.750625360785
855,Dixon Unified,4830055,Maine Prairie High (Continuat,30,7.0,0.670484122853
856,Palm Springs Unified,3330925,Ramon Alternative Center,49,2.0,0.748046148121
857,Grossmont Union High,3732336,Granite Hills High,510,45.9607843137,0.44045616003
858,East Side Union High,4330353,"Pegasus High, Cont.",45,2.0,0.800276490201
859,Oakland Unified,136051,Oakland Technical High,229,37.8165938865,0.855087197935
860,Solano County Office of Education,4830071,Solano Juvenile Detention Fac,28,6.96428571429,0.649664153932
861,East Side Union High,4330361,Apollo High,56,13.0,0.796362220492
862,Rowland Unified,1930106,"Santana High, Cont.",100,12.18,0.58049122807
863,Los Angeles Unified,1938307,South Gate Senior High,2353,34.7050573736,0.837803249499
864,Los Angeles Unified,119685,New Open World Academy,186,25.7903225806,0.808906182447
865,Vacaville Unified,4830089,Wood (Will C.) High,325,38.8276923077,0.533185589272
866,Alhambra Unified,1930122,Century High,60,15.0,0.663436301232
867,Los Angeles Unified,119693,UCLA Community,192,30.0625,0.823566084788
868,Moreno Valley Unified,3330958,March Valley,97,5.32989690722,0.600726019361
869,Modesto City High,5034905,Modesto High,1002,43.0548902196,0.624695161083
870,Banning Unified,3330974,Banning Independent Study,11,0.0,0.449500318945
871,Los Angeles Unified,119719,School of Engineering and Tech,243,24.7407407407,0.870950978694
872,Montebello Unified,1930155,Schurr High,1934,43.2037228542,0.737907992804
873,Coachella Valley Unified,3330990,Coachella Valley High,1718,37.0104772992,0.423395445135
874,Los Angeles Unified,119727,Ramon C. Cortines School of V,820,45.5756097561,0.854956965253
875,East Side Union High,4330312,"Phoenix High, Cont.",22,0.0,0.723253757737
876,Alhambra Unified,1930163,Alhambra High,932,47.3165236052,0.663436301232
877,Torrance Unified,1938356,South High,189,63.8148148148,0.613316134154
878,Calexico Unified,1332154,"Aurora High, Cont.",162,3.40740740741,0.797935864357
879,San Jose Unified,4330429,"Gunderson Plus, Cont.",13,17.0,0.726104035234
880,San Jacinto Unified,3331006,San Jacinto Home Ed,86,11.1395348837,0.431800391389
