,District,School Code,School Name,number,score,vote
103,Kern County Office of Education,1530302,Kern County Juvenile Court,32,3.28125,0.42465976693
104,Sweetwater Union High,3733953,Mar Vista Senior High,13,38.0,0.669663669664
105,Kern County Office of Education,1530310,Kern County Community,143,3.37062937063,0.42465976693
106,Sacramento City Unified,3430865,West Campus,15,80.0,0.797459584296
107,Elk Grove Unified,3430873,Franklin High,125,42.472,0.635654169855
108,Oakland Unified,100826,Mandela High,29,10.5517241379,0.88386797378
109,West Contra Costa Unified,733659,Kennedy High,130,13.2615384615,0.886746643816
110,Twin Rivers Unified,3430881,Vista Nueva Career and Tech,11,9.0,0.606024488027
111,Central Unified,1030626,Central High East Campus,172,30.9360465116,0.586681844052
112,Los Angeles Unified,1933795,Ulysses S. Grant Senior High,59,37.5084745763,0.743107540624
113,Los Angeles Unified,1939941,John F. Kennedy High,15,27.0,0.607977991747
114,Kern Union High,1530344,Stockdale High,15,13.0,0.815833333333
115,Hemet Unified,3330537,West Valley High,101,41.2574257426,0.410739052903
116,San Bernardino County Office of Educatio,123372,High Desert Assessment Ctr.,14,21.0,0.285087719298
117,San Francisco Unified,3830254,Burton (Phillip and Sala) Aca,29,17.7586206897,0.852908045296
118,Whittier Union High,1937903,Santa Fe High,37,51.3513513514,0.783517010062
119,Oxnard Union High,5634548,Oxnard High,11,36.0,0.647087467283
120,Los Angeles Unified,106997,Orthopaedic Hospital,13,62.0,0.904467987103
121,Val Verde Unified,3330552,Rancho Verde High,289,42.7301038062,0.553964887475
122,Los Angeles Unified,1935865,James Monroe High,38,39.3684210526,0.706802053886
123,Kern Union High,1530385,Ridgeview High,92,32.6304347826,0.441355674029
124,Val Verde Unified,3330560,Val Verde High,31,10.0,0.624669797476
125,Los Angeles Unified,102913,Middle College High,73,53.4794520548,0.73945599022
126,Hemet Unified,113159,Tahquitz High,88,22.75,0.410739052903
127,Los Angeles Unified,102921,Harbor Teacher Preparation Ac,13,100.0,0.810384159139
128,San Francisco Unified,3830288,Balboa High,42,6.92857142857,0.857183118439
129,Mt. Diablo Unified,737809,Ygnacio Valley High,13,23.0,0.699944842802
130,Palm Springs Unified,3330578,Cathedral City High,11,73.0,0.696723575888
131,Fresno Unified,1030675,Sunnyside High,178,33.5449438202,0.568887253098
132,Rialto Unified,102830,Wilmer Amina Carter High,244,30.0081967213,0.666440562998
133,East Side Union High,4330031,Independence High,25,24.92,0.800276490201
134,Clovis Unified,1030683,Clovis East High,26,50.3846153846,0.398396767466
135,Los Angeles Unified,1933852,Alexander Hamilton Senior Hig,305,45.4885245902,0.816042024447
136,San Diego Unified,107037,San Diego LEADS,42,40.3571428571,0.703490464196
137,Perris Union High,113191,Heritage High,84,42.6904761905,0.502294893861
138,San Diego Unified,107052,San Diego Business,41,38.7804878049,0.703490464196
139,Claremont Unified,1931823,Claremont High,52,28.7307692308,0.593502314996
140,Oakland Unified,102962,E. Oakland Sch. of the Arts,40,17.6,0.879256384577
141,Monrovia Unified,1935923,Monrovia High,67,43.2985074627,0.687778528022
142,Val Verde Unified,109108,Citrus Hill High,107,42.0934579439,0.599527085125
143,Hemet Unified,3332673,Hemet High,66,40.9090909091,0.399497487437
144,Pasadena Unified,1936822,Pasadena High,112,34.4107142857,0.689621329844
145,San Diego Unified,107078,Kearny Digital Media & Design,32,37.375,0.63646714996
146,San Diego Unified,107086,Kearny SCT,25,47.92,0.63646714996
147,San Diego County Office of Education,124685,East Region Community-La Mesa,13,15.0,0.613442403744
148,Santa Monica-Malibu Unified,1938000,Santa Monica High,91,34.7252747253,0.83513562224
149,Fresno Unified,1030584,Cambridge Cont. High,44,4.5,0.568887253098
150,San Lorenzo Unified,137810,San Lorenzo High,89,19.5393258427,0.789598540146
151,Los Angeles Unified,1931864,Grover Cleveland High,71,44.9718309859,0.695140327745
152,Kern Union High,1536606,West High,181,22.7790055249,0.40262955988
153,San Jose Unified,4330080,Gunderson High,24,33.2916666667,0.726104035234
154,Sacramento City Unified,3431012,Burbank (Luther) High,188,21.3936170213,0.810262114997
155,Centinela Valley Union High,1933951,Hawthorne High,160,29.2125,0.874346343312
156,San Francisco Unified,3830403,Marshall (Thurgood) High,38,10.8947368421,0.868364791399
157,San Bernardino City Unified,3635844,San Bernardino High,194,23.8762886598,0.661103761745
158,Antelope Valley Union High,1995398,Highland High,41,37.0,0.419696176008
159,San Francisco Unified,3830064,"Downtown High, Cont.",11,0.0,0.938828162129
160,Santa Clara Unified,4330122,Santa Clara High,51,45.9411764706,0.761659933896
161,Corona-Norco Unified,3330701,Santiago High,50,62.22,0.432162875041
162,Antelope Valley Union High,1995406,Littlerock High,15,20.0,0.492362982929
163,San Diego Unified,3730884,Scripps Ranch High,33,54.7272727273,0.602946365561
164,West Contra Costa Unified,735902,Richmond High,58,12.3448275862,0.886746643816
165,Los Angeles Unified,1938885,University Senior High,197,38.9898477157,0.816501215559
166,Fairfield-Suisun Unified,4836003,Sem Yeto Continuation High,44,5.0,0.649664153932
167,Perris Union High,3330727,Paloma Valley High,33,57.3939393939,0.445681281176
168,San Diego Unified,107177,Crawford Multimedia and Visua,41,24.0,0.727572685539
169,Vallejo City Unified,4838058,"Peoples High, Cont.",32,0.0,0.70541958042
170,Inglewood Unified,1936046,Morningside High,187,21.3529411765,0.838403294368
171,San Diego Unified,107185,Crawford CHAMPS,72,37.4861111111,0.727572685539
172,Los Angeles Unified,1931955,"Ellington (Duke) High, Cont.",11,0.0,0.73945599022
173,Temecula Valley Unified,3330743,Chaparral High,11,45.0,0.423866370972
174,San Diego Unified,107193,Crawford Law and Business,52,23.0961538462,0.727572685539
175,Compton Unified,1931963,Compton High,209,13.2440191388,0.898423817863
176,Mt. Diablo Unified,731836,Concord High,12,25.0,0.66013560674
177,Kern Union High,1532605,Foothill High,32,37.3125,0.288645690834
178,San Diego Unified,107201,Crawford IDEA,38,23.3947368421,0.727572685539
179,Oakland Unified,101063,College Prep. and Architecture,11,10.0,0.92997246108
180,Oxnard Union High,5634761,Rio Mesa High,12,50.0,0.733040003592
181,Fresno Unified,1032911,Herbert Hoover High,132,22.2803030303,0.574914546145
182,Los Angeles Unified,1934033,Hollywood Senior High,101,57.0297029703,0.869295923769
183,San Diego Unified,107219,San Diego Science and Technol,45,53.5333333333,0.703490464196
184,Oakland Unified,137943,Skyline High,200,34.76,0.773475898939
185,Oakland Unified,6114011,"Independent Study, Sojourner",34,6.08823529412,0.879256384577
186,Los Angeles Unified,1995489,Los Angeles Unified Alternativ,19,11.0,0.81433061866
187,Sacramento County Office of Education,106278,El Centro Jr./Sr. High,12,0.0,0.642857142857
188,Pasadena Unified,1936103,John Muir High,155,23.864516129,0.669747025528
189,Moreno Valley Unified,3330800,Bayside Community Day,11,9.0,0.600726019361
190,Chaffey Joint Union High,3633906,Montclair High,33,36.4545454545,0.684804437219
191,Stockton Unified,3937406,Stagg Senior High,103,28.9805825243,0.594881537774
192,Victor Valley Union High,3638012,Victor Valley High,354,26.511299435,0.447736654306
193,San Diego Unified,3730173,Serra High,82,38.8658536585,0.582085269983
194,Palm Springs Unified,3330818,Desert Hot Springs High,71,30.1126760563,0.528595296234
195,San Diego Unified,3730181,Mira Mesa High,71,53.7464788732,0.620477794411
196,Monterey Peninsula Unified,2732808,Monterey High,11,45.0,0.678728493172
197,Bellflower Unified,1938190,Somerset Continuation High,12,8.0,0.728351881293
198,Long Beach Unified,1995539,Calif Acad Math and Science,41,97.4390243902,0.641695637546
199,Liberty Union High,733980,Liberty High,12,50.0,0.571727092258
200,Los Angeles Unified,1936160,Nathaniel Narbonne Senior Hig,255,42.3490196078,0.690962980886
201,Riverside Unified,3330859,Martin Luther King Jr. High,93,56.0322580645,0.529643427355
202,Liberty Union High,733998,La Paloma High (Continuation),13,0.0,0.571727092258
203,Twin Rivers Unified,3433265,Foothill High,105,25.6571428571,0.542284984841
204,Long Beach Unified,1995570,Educational Partnership High,29,3.0,0.727155394941
205,Kern Union High,1534775,North High,11,18.0,0.184210526316
206,Lodi Unified,3930278,Plaza Robles Continuation High,13,8.0,0.613983375582
207,Fontana Unified,3630902,Kaiser (Henry J.) High,75,38.64,0.782992589478
208,ABC Unified,1930056,Cerritos High,13,85.0,0.669346150659
209,Ventura Unified,5630793,Buena High,12,33.0,0.640656361139
210,Monterey Peninsula Unified,111435,Marina High,27,33.5185185185,0.751621643813
211,Oakland Unified,100834,Media College Preparatory,57,7.31578947368,0.88386797378
212,Los Angeles Unified,1932128,Crenshaw Senior High,545,16.3229357798,0.878698742865
213,East Side Union High,4335907,Piedmont Hills High,13,23.0,0.675513501039
214,Sierra Sands Unified,1531367,Burroughs High,27,29.1851851852,0.31420233463
215,San Bernardino City Unified,3636081,San Gorgonio High,227,34.8061674009,0.563017261764
216,Los Angeles Unified,1930387,Central High,27,3.88888888889,0.846559206448
217,San Juan Unified,3435930,Mira Loma High,63,23.9523809524,0.613677778969
218,Manteca Unified,3935103,Manteca High,18,12.0,0.507855822551
219,Milpitas Unified,4334470,Milpitas High,12,8.0,0.761451562984
220,Los Angeles Unified,109447,Santee Education Complex,76,12.2105263158,0.922107850668
221,Vacaville Unified,4830089,Wood (Will C.) High,66,25.8484848485,0.533185589272
222,San Diego Unified,3730314,University City High,56,41.1071428571,0.535812574977
223,Clovis Unified,1031053,Clovis High,14,71.0,0.398396767466
224,Moreno Valley Unified,3330958,March Valley,12,0.0,0.600726019361
225,San Francisco Unified,3834769,O'Connell (John) Alternative,14,7.0,0.927743252017
226,Torrance Unified,1936277,North High,64,45.5,0.695008146941
227,Inglewood Unified,1934231,Inglewood High,284,20.1901408451,0.841366589141
228,Oakland Unified,107417,Leadership Prep High,44,11.4545454545,0.879256384577
229,Sacramento City Unified,3435419,McClatchy (C. K.) High,96,34.59375,0.813576409309
230,San Diego Unified,3734431,Mission Bay High,88,25.4090909091,0.655699070927
231,Culver City Unified,1932201,Culver City High,129,54.0542635659,0.783232413541
232,Compton Unified,1995695,"Chavez (Cesar) High, Cont.",18,0.0,0.843711153803
233,Jurupa Unified,3337136,Rubidoux High,11,36.0,0.588575560376
234,San Diego Unified,3730371,San Diego SCPA,56,49.9642857143,0.639748894279
235,Covina-Valley Unified,1938372,South Hills High,11,45.0,0.70250079139
236,Los Angeles Unified,101329,William J. Johnston Community,12,8.0,0.721876046901
237,Shasta Union High,4537304,Shasta High,14,36.0,0.35168792198
238,Palm Springs Unified,3335130,Palm Springs High,71,35.3521126761,0.614053395947
239,Los Angeles Unified,1936350,North Hollywood Senior High,71,54.7746478873,0.806232062321
240,Lynwood Unified,109538,Marco Antonio Firebaugh High,54,18.2962962963,0.818173573955
241,Los Angeles Unified,107003,Northridge Academy High,15,67.0,0.746801978509
242,Anaheim Union High,3033784,Loara High,11,36.0,0.639949943388
243,Southern Kern Unified,1534957,Rosamond High,23,43.5217391304,0.479087452471
244,Antioch Unified,730101,Live Oak High (Continuation),12,0.0,0.671317619435
245,Kern Union High,1530708,Bakersfield High,178,30.808988764,0.42465976693
246,Moreno Valley Unified,3331071,Vista del Lago High,235,34.0510638298,0.553964887475
247,West Contra Costa Unified,732164,De Anza Senior High,76,37.1578947368,0.8259762309
248,Newark Unified,130054,Newark Memorial High,34,23.4117647059,0.786626940927
249,Fremont Unified,130062,American High,36,39.1111111111,0.759161490683
250,Los Angeles County Office of Education,121871,Los Padrinos Juvenile,52,2.13461538462,0.755491167399
251,Los Angeles Unified,1995794,Youth Opportunities Unlim,44,8.90909090909,0.908750514846
252,Victor Valley Union High,3630100,Goodwill High,46,2.15217391304,0.499383401159
253,Anaheim Union High,3030038,Cypress High,42,78.380952381,0.555395524042
254,Anaheim Union High,3038239,Western High,29,38.3103448276,0.639949943388
255,Covina-Valley Unified,1936418,Northview High,15,27.0,0.712248743719
256,Los Angeles Unified,1934371,Thomas Jefferson Senior High,44,11.0909090909,0.922107850668
257,Compton Unified,1932326,Dominguez High,202,20.0544554455,0.897839225101
258,Los Angeles County Office of Education,121897,Central Juvenile Hall,66,3.60606060606,0.755491167399
259,Palm Springs Unified,3331121,Mt. San Jacinto High,16,0.0,0.696723575888
260,Los Angeles County Office of Education,121921,Afflerbaugh-Paige Camp,13,0.0,0.755491167399
261,Sequoia Union High,4138053,Woodside High,13,38.0,0.786446020489
262,Pittsburg Unified,730184,Riverside High (Continuation),21,5.0,0.811901646119
263,San Diego Unified,3732997,Hoover High,152,30.1578947368,0.727572685539
264,Chaffey Joint Union High,3632205,Chaffey High,47,27.8510638298,0.673227478223
265,Grossmont Union High,3732559,Chaparral High,11,0.0,0.515335113302
266,Norwalk-La Mirada Unified,1936467,Norwalk High,35,25.6857142857,0.66824754731
267,Fresno Unified,1031632,Dewolf Continuation High,29,0.0,0.638969873664
268,Lompoc Unified,4233060,Lompoc High,13,62.0,0.409012131716
269,Fremont Unified,130138,Robertson High (Continuation),11,0.0,0.722321695016
270,Anaheim Union High,3034204,Magnolia High,12,25.0,0.639949943388
271,Los Angeles Unified,1932383,Susan Miller Dorsey Senior Hi,346,27.0317919075,0.911423670669
272,Oakland Unified,130146,Rudsdale Continuation,20,6.0,0.78
273,Hayward Unified,138339,Tennyson High,64,15.765625,0.811079667267
274,San Lorenzo Unified,137745,Royal Sunset (Continuation),13,8.0,0.819102405629
275,Vallejo City Unified,4838504,Vallejo High,244,23.7049180328,0.823778345576
276,San Francisco Unified,3839081,Washington (George) High,34,26.2941176471,0.859501229364
277,Folsom-Cordova Unified,3431533,Cordova High,133,39.2255639098,0.513401072086
278,Los Angeles Unified,1934454,David Starr Jordan Senior Hig,108,3.80555555556,0.91624251497
279,Sequoia Union High,4133716,Menlo-Atherton High,27,29.4444444444,0.862955465587
280,ABC Unified,1930361,Artesia High,81,48.3333333333,0.684382665576
281,Los Angeles Unified,1938554,Sylmar Senior High,12,17.0,0.824708926261
282,Pomona Unified,1995901,Diamond Ranch High,48,45.7916666667,0.694546617624
283,San Diego Unified,3734654,Morse High,169,27.0946745562,0.762409667101
284,San Diego Unified,107029,San Diego International Studi,34,73.4705882353,0.703490464196
285,Castro Valley Unified,132225,Castro Valley High,15,47.0,0.748513127992
286,Oakland Unified,130179,Street Academy (Alter.),12,17.0,0.949256342957
287,Long Beach Unified,1934470,Jordan High,375,20.9306666667,0.777751852068
288,Chaffey Joint Union High,3630225,Alta Loma High,76,38.2631578947,0.475426024151
289,Antioch Unified,730259,Prospects High (Alternative),13,8.0,0.671317619435
290,Downey Unified,1932441,Downey High,48,40.4791666667,0.687788741231
291,Long Beach Unified,1995935,Cabrillo High,227,25.4669603524,0.737823921668
292,Alameda City Unified,134304,Island High  (Continuation),11,0.0,0.891270112975
293,Los Angeles Unified,1930403,Whitney Young Continuation,12,17.0,0.878698742865
294,Manteca Unified,3930310,Sierra High,15,33.0,0.507855822551
295,Oakland Unified,136051,Oakland Technical High,295,25.7322033898,0.855087197935
296,Los Angeles Unified,1938612,William Howard Taft Senior Hi,147,41.7619047619,0.705670515605
297,Alameda City Unified,130229,Alameda High,11,9.0,0.891270112975
298,San Lorenzo Unified,111799,East Bay Arts High,11,55.0,0.819102405629
299,Duarte Unified,1932482,Duarte High,14,57.0,0.69235280319
300,Manteca Unified,101576,Weston Ranch High,135,29.162962963,0.507855822551
301,Sweetwater Union High,111831,Olympian High,26,50.0,0.675064800415
302,San Bernardino City Unified,3630308,San Andreas High,43,0.0,0.540065016539
303,Grossmont Union High,3734761,Mount Miguel High,95,27.2,0.567637598284
304,San Diego County Office of Education,115949,Metro Region Community,16,0.0,0.703490464196
305,San Juan Unified,3432317,El Camino Fundamental High,58,37.9655172414,0.613677778969
306,Antelope Valley Union High,1936624,Palmdale High,44,32.0,0.5248
307,Fairfield-Suisun Unified,4830451,Armijo High,131,33.1297709924,0.649664153932
308,Monterey Peninsula Unified,2735348,Seaside High,54,33.5555555556,0.674866063713
309,Merced Union High,2430205,Buhach High,11,36.0,0.48679338435
310,San Diego County Office of Education,115972,Mesa Region Court,11,22.0,0.65646846576
311,San Jose Unified,4338950,Willow Glen High,14,57.0,0.745581677036
312,Lemoore Union High,1635606,Lemoore High,20,35.0,0.421127512004
313,Colton Joint Unified,3631322,Bloomington High,33,27.5454545455,0.760985136161
314,Chaffey Joint Union High,3630373,Etiwanda High,146,40.1301369863,0.52787952788
315,Vista Unified,3730728,Rancho Buena Vista High,13,46.0,0.523737297133
316,Los Angeles Unified,1996073,Tri-C Community Day,31,3.38709677419,0.846559206448
317,San Diego Unified,3732781,Henry High,75,41.32,0.645101219439
318,Chaffey Joint Union High,3634482,Ontario High,44,29.7954545455,0.673227478223
319,Fremont Unified,134452,Kennedy (John F.) High,29,27.3448275862,0.722321695016
320,San Diego Unified,107060,San Diego MVP Arts,29,44.7931034483,0.703490464196
321,Twin Rivers Unified,3433794,Grant Union High,236,23.593220339,0.606024488027
322,Hesperia Unified,3630407,Hesperia High,74,42.1351351351,0.346627880273
323,Los Angeles Unified,1996115,City of Angels,141,25.3546099291,0.875575270308
324,Long Beach Unified,1934678,Lakewood High,248,29.2419354839,0.627080240644
325,Apple Valley Unified,3630423,Apple Valley High,109,47.6788990826,0.412444444444
326,Liberty Union High,730457,Freedom High,67,38.9701492537,0.567729804007
327,San Bernardino County Office of Educatio,3630431,Detention and Assessment,27,0.0,0.621570090359
328,Alameda County Office of Education,130401,Juvenile Hall/Court,81,1.25925925926,0.795628259161
329,San Bernardino City Unified,3632221,Cajon High,290,39.6137931034,0.526741940276
330,Mt. Diablo Unified,734566,Mt. Diablo High,56,28.3214285714,0.702267303103
331,San Diego Unified,114025,Lincoln High,284,20.9753521127,0.749366595206
332,Paramount Unified,1936749,Paramount High,230,33.5956521739,0.852637254021
333,Chino Valley Unified,3632502,Chino High,14,50.0,0.56642519685
334,Upland Unified,3630456,Hillside High,16,6.0,0.610185756392
335,Oceanside Unified,3739018,El Camino High,74,44.5945945946,0.506075917651
336,Los Angeles Unified,6061451,Foshay Learning Center,39,64.2564102564,0.899553064162
337,Lake Elsinore Unified,107920,Lakeside High,28,39.2857142857,0.418744769874
338,Travis Unified,4838801,Vanden High,57,47.3157894737,0.649664153932
339,Kern Union High,1533330,Highland High,34,23.6176470588,0.288645690834
340,Modesto City High,5034905,Modesto High,40,35.0,0.624695161083
341,San Francisco Unified,3833241,Lincoln (Abraham) High,35,22.7142857143,0.825506052539
342,Los Angeles Unified,1930650,Phineas Banning Senior High,25,19.96,0.810384159139
343,Sweetwater Union High,3730843,Eastlake High,14,71.0,0.64510460251
344,Kern Union High,1535392,South High,129,27.4418604651,0.608172969093
345,Los Angeles Unified,112037,East Valley Sr. High,11,27.0,0.806232062321
346,Pasadena Unified,1936806,Rose City High (Continuation),12,8.0,0.727877176015
347,Los Angeles County Office of Education,1996214,Renaissance Community Day,49,4.73469387755,0.874346343312
348,San Jacinto Unified,3337656,San Jacinto High,73,26.1232876712,0.489327296248
349,Elk Grove Unified,105916,Monterey Trail High,205,32.5317073171,0.53358802929
350,East Side Union High,4332995,Hill (Andrew P.) High,11,20.0,0.775708680997
351,Los Angeles Unified,1930692,Riley (Thomas) High,18,17.0,0.91624251497
352,Fremont Unified,138693,Washington High,11,36.0,0.759161490683
353,Los Angeles Unified,124362,Valley Academy of Arts and Sc,17,56.0,0.607977991747
354,Modesto City High,5031380,Davis (Grace M.) High,26,19.3076923077,0.557129407737
355,Fontana Unified,3630555,Fontana Miller (A. B.) High,132,37.8787878788,0.598276322822
356,West Contra Costa Unified,730598,Hercules High,89,24.4831460674,0.796276929513
357,Chaffey Joint Union High,3630571,Rancho Cucamonga High,135,50.1407407407,0.475426024151
358,Jurupa Unified,114157,Patriot High,24,41.4166666667,0.588575560376
359,Victor Valley Union High,110064,University Preparatory,25,92.0,0.447736654306
360,Lake Elsinore Unified,3332350,Elsinore High,35,43.0,0.382344624781
