,District,School Code,School Name,number,score,vote
626,Temecula Valley Unified,3330636,Susan H. Nelson High,69,50.884057971,0.403044103547
627,Santa Monica-Malibu Unified,1938000,Santa Monica High,896,79.7845982143,0.840205375386
628,Murrieta Valley Unified,3330644,Creekside High,14,38.0,0.579817419196
629,Escondido Union High,3732054,"Valley High, Cont.",22,14.0,0.524609333475
630,Yreka Union High,4739207,Yreka High,366,53.5464480874,0.344267839026
631,Kern Union High,1536606,West High,266,50.4436090226,0.405904059041
632,San Jose Unified,4330080,Gunderson High,129,63.6666666667,0.728620892402
633,Orange Unified,3035748,Richland Continuation High,37,22.0,0.527569264365
634,Livermore Valley Joint Unified,130492,Phoenix High (Continuation),12,0.0,0.429708222812
635,Placentia-Yorba Linda Unified,119404,Yorba Linda High,861,79.9744483159,0.535868482232
636,Desert Sands Unified,3330669,La Quinta High,678,81.0162241888,0.474477394263
637,San Francisco Unified,3830387,Asawa (Ruth) San Francisco Sc,168,91.5952380952,0.883171521036
638,Riverside Unified,3330677,"Raincross High, Cont.",18,22.0,0.591321544905
639,Antelope Valley Union High,1995398,Highland High,441,60.7324263039,0.397881996974
640,Sierra Unified,1036938,Sierra High,256,75.328125,0.421509106678
641,Corona-Norco Unified,3330701,Santiago High,1250,73.7984,0.432162875041
642,Antelope Valley Union High,1995406,Littlerock High,163,50.4355828221,0.441511387164
643,Torrance Unified,1938083,"Shery (Kurt T.) High, Cont.",29,24.0,0.671159684274
644,Perris Union High,3330727,Paloma Valley High,644,68.8183229814,0.446066239037
645,Temecula Valley Unified,3330743,Chaparral High,949,79.7860906217,0.428404333908
646,Los Angeles Unified,1995448,Francisco Bravo Medical Magne,136,79.9852941176,0.890441241489
647,Fallbrook Union High,3732179,Fallbrook High,621,70.3365539452,0.422241280732
648,Fort Bragg Unified,2331361,Fort Bragg High,181,58.8232044199,0.679695982628
649,Santa Clara Unified,4338406,New Valley Cont. High,12,25.0,0.759868102027
650,Glendale Unified,1995497,Verdugo Academy,37,54.2162162162,0.667078062326
651,Biggs Unified,430827,Biggs High,47,34.0638297872,0.404551201011
652,Chaffey Joint Union High,3633906,Montclair High,128,45.4921875,0.685388526218
653,Campbell Union High,4330239,Leigh High,693,73.0548340548,0.741271780364
654,Palm Springs Unified,3330818,Desert Hot Springs High,178,41.5842696629,0.555131392045
655,Santa Clara Unified,4330247,Wilson Alternative,32,22.125,0.776764123983
656,Monterey Peninsula Unified,2732808,Monterey High,340,73.5088235294,0.67325044405
657,Bellflower Unified,1938190,Somerset Continuation High,13,0.0,0.728351881293
658,San Lorenzo Valley Unified,4436754,San Lorenzo Valley High,454,66.6321585903,0.772887650882
659,Long Beach Unified,1995539,Calif Acad Math and Science,63,100.0,0.642062960482
660,Beaumont Unified,3330842,Glen View High,13,8.0,0.438963901901
661,Liberty Union High,733980,Liberty High,724,67.6533149171,0.595749440716
662,Riverside Unified,3330859,Martin Luther King Jr. High,1022,71.9168297456,0.508310784693
663,Liberty Union High,733998,La Paloma High (Continuation),46,10.5217391304,0.595749440716
664,Long Beach Unified,1995570,Educational Partnership High,23,48.0,0.730840156377
665,Palos Verdes Peninsula Unified,1995588,Palos Verdes Penins. High,886,83.9582392777,0.576401356473
666,Travis Unified,4830022,Travis Education Center,14,0.0,0.668495814955
667,ABC Unified,1930056,Cerritos High,121,71.9669421488,0.668367829128
668,Campbell Union High,4338505,Westmont High,517,67.6885880077,0.759155631891
669,Monterey Peninsula Unified,111435,Marina High,115,60.6347826087,0.751621643813
670,Santa Clara County Office of Education,4330320,County Community,11,0.0,0.775790394924
671,Capistrano Unified,3035987,Junipero Serra,56,23.0,0.43391730904
672,Bonita Unified,1937739,San Dimas High,318,69.3144654088,0.571102304024
673,Desert Sands Unified,3330909,Horizon,80,30.1375,0.474477394263
674,Las Virgenes Unified,1930080,Agoura High,1290,81.4527131783,0.61855503475
675,Capistrano Unified,3036001,San Clemente High,1425,78.0301754386,0.410821353753
676,Dixon Unified,4830055,Maine Prairie High (Continuat,22,9.0,0.715827338129
677,Grossmont Union High,3732336,Granite Hills High,1191,59.2670025189,0.400525054218
678,Oakland Unified,136051,Oakland Technical High,283,91.5724381625,0.878450674085
679,Woodlake Union High,5436282,Woodlake High,86,67.4534883721,0.643826761474
680,Whittier Union High,1995653,"Sierra Vista High, Alter.",13,33.0,0.632635478591
681,Vacaville Unified,4830089,Wood (Will C.) High,612,56.6388888889,0.555544019934
682,Saddleback Valley Unified,3030509,Mira Monte High (Alter.),14,50.0,0.451074193268
683,Modesto City High,5034905,Modesto High,244,72.0983606557,0.671845032605
684,Banning Unified,3330974,Banning Independent Study,13,23.0,0.584521384929
685,Modesto City High,5034913,Robert Elliott Alternative Ed,84,8.14285714286,0.53838479573
686,Montebello Unified,1930155,Schurr High,58,56.9310344828,0.729598538062
687,Los Angeles Unified,119727,Ramon C. Cortines School of V,97,80.4948453608,0.837828725556
688,Alhambra Unified,1930163,Alhambra High,67,73.1791044776,0.74478785662
689,Torrance Unified,1938356,South High,667,80.7886056972,0.609477124183
690,San Jacinto Unified,3331006,San Jacinto Home Ed,33,9.30303030303,0.420846987648
691,Vallejo City Unified,4830147,Bethel (Jesse M.) High,113,49.4424778761,0.765905975325
692,Covina-Valley Unified,1938372,South Hills High,222,65.5,0.70250079139
693,Whittier Union High,1936889,Pioneer High,29,41.0,0.769725816183
694,Santa Monica-Malibu Unified,1995737,Malibu High,396,82.6161616162,0.637629710541
695,Fairfield-Suisun Unified,4830170,Rodriguez (Angelo) High,314,66.347133758,0.66918429003
696,Santa Cruz City High,4436960,Costanoa Continuation High,13,8.0,0.839420452721
697,Oxnard Union High,5632849,Hueneme High,50,52.2,0.552415210689
698,Sequoia Union High,4133716,Menlo-Atherton High,585,94.6136752137,0.861706689537
699,Moreno Valley Unified,3331071,Vista del Lago High,131,50.4885496183,0.622008590714
700,San Jose Unified,4330502,Liberty High (Alternative,16,0.0,0.727166715256
701,Acton-Agua Dulce Unified,1995786,Vasquez High,207,53.6666666667,0.516738435894
702,South Pasadena Unified,1938455,South Pasadena Senior High,346,88.6473988439,0.804838401224
703,William S. Hart Union High,1995802,Valencia High,1149,76.8137510879,0.554459064327
704,San Gabriel Unified,1995810,Gabrielino High,78,79.6282051282,0.740157924422
705,Acalanes Union High,734244,Miramonte High,546,94.5274725275,0.792062773502
706,Sequoia Union High,4130993,Carlmont High,697,85.2668579627,0.803773584906
707,Orland Joint Unified,1135656,Orland High,158,54.0696202532,0.372
708,Arcadia Unified,1930288,Arcadia High,392,79.8137755102,0.653121766126
709,Palm Springs Unified,3331121,Mt. San Jacinto High,34,9.0,0.708031733163
710,Newport-Mesa Unified,111666,Early College High,41,95.2682926829,0.475611111111
711,Corning Union High,5231675,Centennial (Continuation) High,15,7.0,0.422950819672
712,Benicia Unified,4830048,"Liberty High, Cont.",18,22.0,0.687265917603
713,New Haven Unified,134668,James Logan High,207,58.8019323671,0.829640361343
714,Grossmont Union High,3732559,Chaparral High,104,19.4615384615,0.515742630575
715,El Monte Union High,1930320,Arroyo High,50,61.84,0.767778379633
716,Corning Union High,5231709,Corning High,301,47.9435215947,0.422950819672
717,Merced Union High,2430049,"Independence High, Alt.",38,31.5263157895,0.542324425109
718,Whittier Union High,1930338,"Frontier High, Cont.",15,13.0,0.632635478591
719,Santa Rosa High,4936803,Santa Rosa High,701,72.8730385164,0.790831501358
720,Vallejo City Unified,4838504,Vallejo High,92,57.0760869565,0.820217044851
721,San Francisco Unified,3839081,Washington (George) High,104,61.3173076923,0.859501229364
722,Santa Clara Unified,4338802,Wilcox (Adrian) High,288,76.0798611111,0.759868102027
723,Santa Cruz City High,4437109,Santa Cruz High,511,68.7142857143,0.712571976967
724,ABC Unified,1930361,Artesia High,49,55.0,0.688731585996
725,Salinas Union High,2733178,North Salinas High,112,65.1785714286,0.769178801982
726,Pomona Unified,1995901,Diamond Ranch High,143,73.0909090909,0.696218330074
727,Stockton Unified,3937406,Stagg Senior High,153,48.3921568627,0.625703335236
728,San Francisco Unified,119958,Academy of Arts and Sciences,39,66.7435897436,0.883171521036
729,San Ramon Valley Unified,734368,Monte Vista High,1120,84.41875,0.653183520599
730,Delhi Unified,2430114,Delhi High,39,73.7692307692,0.594189315839
731,Manteca Unified,3930310,Sierra High,353,64.657223796,0.498116875228
732,Long Beach Unified,1930411,Avalon (K-12),29,85.9310344828,0.795010845987
733,Los Angeles Unified,1938612,William Howard Taft Senior Hi,764,72.9109947644,0.693472451966
734,San Lorenzo Unified,111799,East Bay Arts High,33,40.8181818182,0.826870689156
735,Western Placer Unified,3134657,Lincoln High,634,61.0757097792,0.417672886937
736,Merced County Office of Education,2430148,Valley Community,35,8.8,0.638579982891
737,Sweetwater Union High,111831,Olympian High,118,75.3983050847,0.670869631667
738,Moorpark Unified,5633250,Moorpark High,821,79.4933008526,0.533333333333
739,Fairfield-Suisun Unified,4830451,Armijo High,267,55.808988764,0.668495814955
740,Temple City Unified,1938679,Temple City High,152,76.3026315789,0.640459363958
741,Merced Union High,2430205,Buhach High,314,69.8598726115,0.500531914894
742,San Jose Unified,4338950,Willow Glen High,368,75.6413043478,0.738331537458
743,Campbell Union High,4330759,Boynton High,35,51.0,0.778638839868
744,Lemoore Union High,1635606,Lemoore High,456,66.201754386,0.421127512004
745,Azusa Unified,1930528,Azusa High,18,44.0,0.645367412141
746,San Diego Unified,3732781,Henry High,776,80.6907216495,0.616379310345
747,Chaffey Joint Union High,3634482,Ontario High,86,51.3720930233,0.67337139891
748,Porterville Unified,5434931,Strathmore High,25,68.44,0.288544358312
749,Torrance Unified,1938752,Torrance High,356,72.9157303371,0.671159684274
750,Los Angeles Unified,1996115,City of Angels,113,52.2920353982,0.871240434241
751,Glendale Unified,1996131,Clark (A.W.) Magnet High,727,87.8968363136,0.625553382065
752,Mt. Diablo Unified,734566,Mt. Diablo High,149,49.1409395973,0.703272136034
753,Baldwin Park Unified,1930601,Baldwin Park High,13,46.0,0.726883866828
754,Nevada Joint Union High,2930030,Sierra Mountain High,47,44.9361702128,0.493476430976
755,Sweetwater Union High,3732849,Hilltop Senior High,183,79.6885245902,0.683378886232
756,Campbell Union High,4330866,Branham High,518,72.833976834,0.720987654321
757,Berkeley Unified,161143,Home/hospital and independent study,29,65.4137931034,0.956780194419
758,River Delta Joint Unified,5731708,Delta High,36,53.0,0.500903070439
759,Marysville Joint Unified,5830013,Lindhurst High,226,40.6681415929,0.365968740784
760,Nevada Joint Union High,2930048,Bear River High,497,64.7243460765,0.418932327843
761,Garden Grove Unified,3036555,Santiago High,49,44.9183673469,0.661169907293
762,Calistoga Joint Unified,2831758,Calistoga Junior-Senior High,28,79.0,0.727969348659
763,Travis Unified,4838801,Vanden High,479,75.764091858,0.668495814955
764,Nevada Joint Union High,2930071,Silver Springs High (Continua,71,12.5211267606,0.493476430976
765,Los Angeles Unified,1930650,Phineas Banning Senior High,14,36.0,0.808420812414
766,Salinas Union High,2734556,Salinas High,497,69.8893360161,0.752533507682
767,Santa Cruz City High,4437406,Soquel High,397,71.362720403,0.675351901767
768,Los Angeles Unified,112037,East Valley Sr. High,11,55.0,0.806232062321
769,Marysville Joint Unified,5830054,Lincoln (Abraham) (Alternativ,51,21.7843137255,0.21512605042
770,Nevada Joint Union High,2930089,NU Tech High,13,0.0,0.493476430976
771,Los Angeles Unified,1938885,University Senior High,140,71.6285714286,0.846667447581
772,Marysville Joint Unified,5830088,North Marysville Cont. Hi,36,13.7777777778,0.21512605042
773,River Delta Joint Unified,112078,Clarksburg Middle,20,75.0,0.500903070439
774,Marysville Joint Unified,5830096,South Lindhurst Continuation,17,12.0,0.365968740784
775,Wheatland Union High,5838305,Wheatland Union High,285,55.2666666667,0.364948453608
776,Del Norte County Unified,833004,Del Norte High,364,52.5659340659,0.335117773019
777,San Bernardino City Unified,3634680,Pacific High,88,39.7272727273,0.626600253419
778,San Diego Unified,3732997,Hoover High,12,42.0,0.728962622427
779,Corona-Norco Unified,3331600,Corona High,595,71.7865546218,0.490584294753
780,Bellflower Unified,1930775,Bellflower High,86,54.5348837209,0.728351881293
781,Los Angeles Unified,1938968,Van Nuys Senior High,220,76.4727272727,0.763536463536
782,Milpitas Unified,4331039,Calaveras Hills,11,27.0,0.763473520249
783,William S. Hart Union High,1996321,Academy of the Canyons,138,96.5652173913,0.554459064327
784,Sonoma Valley Unified,4937256,Sonoma Valley High,502,66.5856573705,0.754161994307
785,Mt. Diablo Unified,734764,Olympic Continuation High,25,0.0,0.679945921586
786,Lodi Unified,3930377,Henderson Community Day,13,15.0,0.536144578313
787,Chico Unified,431676,Chico High,757,66.3976221929,0.603331616005
788,Santa Barbara Unified,120402,Alta Vista Alternative High,29,51.9655172414,0.824541284404
789,Pacific Grove Unified,2733657,Pacific Grove High,249,81.7911646586,0.735710726742
790,Bret Harte Union High,530014,Vallecito Continuation High,14,21.0,0.547826086957
791,Los Angeles Unified,1939040,Venice Senior High,216,73.7638888889,0.805019915281
792,Laytonville Unified,2332260,Laytonville High,41,39.7804878049,0.772540983607
793,Calaveras Unified,530022,Gold Strike High,26,7.84615384615,0.342427093133
794,Fullerton Joint Union High,3033362,La Habra High,414,71.652173913,0.54494335566
795,Long Beach Unified,1936947,Polytechnic High,333,90.3003003003,0.831660051366
796,Los Angeles Unified,1930866,Bell Senior High,28,24.6785714286,0.892437061494
797,Eureka City Schools,1275515,Home/hospital and independent study,26,42.3076923077,0.640475500145
798,Oakdale Joint Unified,5035654,Oakdale High,723,66.7717842324,0.381468376824
799,Merced Union High,2430601,Atwater High,236,64.7838983051,0.500531914894
800,Los Angeles County Office of Education,1995869,Intern. Polytechnic High,45,90.8,0.75479336949
801,Fontana Unified,3630019,"Birch High, Cont.",14,21.0,0.601653303499
802,San Mateo Union High,4134557,Mills High,141,72.9078014184,0.781918505942
803,San Juan Unified,3430048,Mesa Verde High,448,46.1004464286,0.45503586097
804,Los Angeles Unified,1939107,Verdugo Hills Senior High,381,57.5354330709,0.62969924812
805,Healdsburg Unified,4932554,Healdsburg High,214,77.9345794393,0.779274100838
806,Walnut Valley Unified,1939149,Walnut High,191,71.1465968586,0.629485806106
807,San Juan Unified,3430097,La Entrada Continuation High,29,0.0,0.527752282498
808,East Side Union High,4335907,Piedmont Hills High,166,61.9518072289,0.715852989578
809,Conejo Valley Unified,5633748,Newbury Park High,1255,82.9880478088,0.530022891354
810,Long Beach Unified,1996503,Renaissance High for the Arts,66,87.7878787879,0.831660051366
811,Tracy Joint Unified,3938008,Tracy High,527,61.3529411765,0.657411383045
812,Downey Unified,1939164,Warren High,195,64.7076923077,0.685904350953
813,Julian Union High,3733219,Julian High,74,71.1486486486,0.467741935484
814,Plumas Unified,3233509,Greenville Junior/Senior,23,48.2173913043,0.455357142857
815,Nevada Joint Union High,112367,William & Marian Ghidotti Hig,114,93.6052631579,0.493476430976
816,Central Union High,1333004,Central Union High,47,72.2765957447,0.605322003578
817,Elk Grove Unified,3430170,Valley High,43,46.3488372093,0.806978960487
818,Benicia Unified,4831004,Benicia High,666,72.3483483483,0.687265917603
819,San Diego Unified,107482,San Diego Metro Career and Te,38,76.3684210526,0.625410480551
820,Oak Park Unified,5630256,Oak Park Independent,56,66.2142857143,0.660495983234
821,Dunsmuir Joint Union High,4732707,Dunsmuir High,48,37.4791666667,0.450520833333
822,Redlands Unified,3634995,"Orangewood High, Cont.",32,19.0,0.561524594386
823,Pasadena Unified,1931062,Blair High,18,61.0,0.791903196893
824,Moreno Valley Unified,3333770,Moreno Valley High,77,45.5584415584,0.599598618501
825,Castro Valley Unified,132225,Castro Valley High,622,75.11414791,0.749482517483
826,Roseville Joint Union High,3135308,Oakmont High,774,69.8604651163,0.44887591872
827,Bonita Unified,1931088,Bonita High,586,76.9658703072,0.571102304024
828,Redlands Unified,3635042,Redlands Senior High,596,75.3355704698,0.561524594386
829,Davis Joint Unified,5732201,Davis Senior High,620,83.0,0.630025125628
830,Redondo Beach Unified,1995752,Redondo Shores High (Continua,18,17.0,0.688203690726
831,Twin Rivers Unified,3430261,Pacific Career/Tech High Cont.,15,7.0,0.514348156594
832,Davis Joint Unified,5732219,King (Martin Luther) High (Co,11,18.0,0.630025125628
833,Newman-Crows Landing Unified,5035902,Orestimba High,143,59.3776223776,0.522163120567
834,Pajaro Valley Unified,4437901,Watsonville High,48,72.75,0.790848479313
835,Fullerton Joint Union High,3037090,Sonora High,338,71.0562130178,0.54494335566
836,San Juan Unified,3438504,San Juan High,218,34.0825688073,0.513365120647
837,Burbank Unified,1931187,Burbank High,1108,65.5776173285,0.67888337044
838,Fontana Unified,120758,Jurupa Hills High,84,60.5833333333,0.749244560838
839,San Jose Unified,4335949,Pioneer High,537,83.2569832402,0.720987654321
840,Elk Grove Unified,3430352,"Las Flores High, Alt.",27,61.2592592593,0.806978960487
841,San Francisco Unified,3831765,Galileo High,49,79.4693877551,0.903670721112
842,Needles Unified,3634169,Needles High,96,29.15625,0.397118415128
843,Washington Unified,1038306,Washington High,74,55.3513513514,0.443277310924
844,Burbank Unified,1931237,Burroughs High,660,77.7893939394,0.808108640031
845,Firebaugh-Las Deltas Joint Unified,1030121,Firebaugh High,27,63.0,0.630272354784
846,Center Joint Unified,3430378,Center High,417,61.8585131894,0.507287322301
847,San Juan Unified,3430386,El Sereno Alternative Educati,73,42.2602739726,0.490890848603
848,Las Virgenes Unified,1931260,Indian Hills Continuation High,12,58.0,0.61855503475
849,San Diego Unified,3733508,La Jolla High,634,87.7192429022,0.625205443429
850,Los Angeles Unified,1939479,WESM Health/Sports Medicine,73,75.3150684932,0.746938280587
851,Ojai Unified,5634076,Nordhoff High,357,60.1344537815,0.84126984127
852,Whittier Union High,1931302,California High,293,63.1194539249,0.682140178348
853,Bishop Unified,1431600,Bishop Union High,237,64.4599156118,0.498334126606
854,Center Joint Unified,3430451,"McClellan High, Cont.",26,15.0,0.507287322301
855,Clovis Unified,1030196,Clovis West High,726,76.8154269972,0.403795417727
856,Rim of the World Unified,3635265,Rim of the World Senior High,635,56.8724409449,0.483720930233
857,Elk Grove Unified,3430477,Florin High,82,51.2926829268,0.716439001413
858,West Covina Unified,1939537,West Covina High,114,71.4473684211,0.723311335404
859,West Contra Costa Unified,735316,Pinole Valley High,180,47.75,0.827913517314
860,Los Banos Unified,120923,Pacheco High,119,63.025210084,0.610257497086
861,San Juan Unified,3430493,Bella Vista High,1097,72.2333637192,0.490890848603
862,San Luis Coastal Unified,4036703,San Luis Obispo High,718,77.6657381616,0.596008761256
863,Folsom-Cordova Unified,3430501,"Walnutwood High, Alt.",77,38.8441558442,0.520936063519
864,San Benito High,3537008,San Benito High,636,69.5172955975,0.630313644324
865,Sacramento City Unified,3430519,Capital City,74,26.6756756757,0.806978960487
866,Lodi Unified,3930237,Bear Creek High,270,62.1851851852,0.613253213153
867,Elk Grove Unified,3430535,"Transition High, Cont.",23,51.7826086957,0.53358802929
868,Davis Joint Unified,6060396,Holmes (Oliver Wendell),145,84.0,0.630025125628
869,Fresno Unified,1030287,Young Academic Center,125,17.776,0.755910830894
870,Torrance Unified,1939602,West High,477,73.8343815514,0.613954039327
871,Fresno Unified,1030295,Duncan (Erma) Polytechnical Hi,43,58.0697674419,0.539908390995
872,Los Angeles Unified,1931419,Leonis (Miguel) Continuation,11,9.0,0.662174622314
873,Jefferson Union High,4135075,Oceana High,86,73.4418604651,0.814388961892
874,Fullerton Joint Union High,3037348,Sunny Hills High,305,80.0327868852,0.654103933949
875,Pittsburg Unified,735407,Pittsburg Senior High,148,49.5810810811,0.817532467532
876,Natomas Unified,3430584,Natomas High,71,59.2816901408,0.652447003402
877,Tracy Joint Unified,3930302,Merrill F. West High,340,58.9411764706,0.657411383045
878,Elk Grove Unified,3430592,Laguna Creek High,260,69.7692307692,0.663049785308
879,Fresno County Office of Education,1030337,Fresno County Court,11,10.0,0.599224806202
880,San Diego Unified,3733698,Madison High,200,57.86,0.598737936154
881,Sierra Sands Unified,1530054,Mesquite Cont. High,44,20.3636363636,0.325952085521
882,Los Angeles Unified,1931476,Canoga Park Senior High,81,60.6419753086,0.713309140012
883,Placer Union High,3135704,Placer High,661,66.4568835098,0.454617268347
884,Elk Grove Unified,3430618,Sheldon High,426,64.9061032864,0.599445599446
885,Glendora Unified,1939677,Whitcomb Continuation High,12,17.0,0.563460805489
886,Patterson Joint Unified,5036256,Patterson High,211,60.6113744076,0.578657152125
887,Dos Palos Oro Loma Joint Unified,2431203,Dos Palos High,95,61.0315789474,0.370881226054
888,William S. Hart Union High,1931492,Canyon High,835,69.2347305389,0.623023684043
889,Lodi Unified,3930344,Independence,60,13.7,0.393427658603
890,Twin Rivers Unified,3430634,Elwood J. Keema High,103,17.4368932039,0.524216204068
891,Central Unified,1030386,Central Unif. Alter/Opp,23,17.0,0.586681844052
892,Whittier Union High,1939701,Whittier High,156,51.9423076923,0.75782811459
893,Lake Elsinore Unified,3332350,Elsinore High,601,66.1613976705,0.369267831025
894,Napa Valley Unified,121087,American Canyon High,140,65.05,0.800714285714
895,Kern Union High,1530112,Vista West Continuation,86,9.09302325581,0.259946949602
896,Los Angeles Unified,1931526,Carson Senior High,31,45.1935483871,0.769940940873
897,Northern Humboldt Union High,1235209,McKinleyville High,285,60.301754386,0.657088577535
898,Santa Cruz City High,4430096,Ark Independent Studies,11,27.0,0.839420452721
899,Fremont Union High,4331799,Cupertino High,313,77.875399361,0.820271857694
900,Taft Union High,1530138,"Buena Vista High, Cont.",41,14.756097561,0.20869051138
901,Modesto City High,121129,Gregori High,441,58.5804988662,0.671845032605
902,Folsom-Cordova Unified,3430709,Folsom Lake High,40,30.6,0.480873776811
903,Fullerton Joint Union High,3037496,Troy High,451,87.0044345898,0.659428009506
904,Clovis Unified,1030469,Enterprise Alternative,27,37.8888888889,0.397498790852
905,Lodi Unified,3930443,Middle College High,13,92.0,0.625703335236
906,Clovis Unified,1030501,Buchanan High,1029,75.4907677357,0.397498790852
907,Tustin Unified,3037553,Tustin High,252,80.9126984127,0.644908350305
908,San Leandro Unified,137588,San Leandro High,198,53.6717171717,0.768664047151
909,Hacienda la Puente Unified,1939834,Glen A. Wilson High,67,64.2985074627,0.650818850267
910,Nevada County Office of Education,113019,Nevada County Academy of Lear,13,0.0,0.493476430976
911,Scotts Valley Unified,4430211,Scotts Valley High,435,79.6068965517,0.712914724431
912,Tehachapi Unified,1530245,"Monroe High, Cont.",47,23.7446808511,0.270591487009
913,Caruthers Unified,1030535,Caruthers High,63,49.126984127,0.386666666667
914,Kern Union High,1530252,Arvin High,42,43.6666666667,0.642724745134
915,Charter Oak Unified,1931666,Charter Oak High,332,56.1807228916,0.617709277727
916,Pasadena Unified,1931674,Marshall Fundamental,110,80.6363636364,0.662924387935
917,Long Beach Unified,1939875,Wilson High,797,74.7114178168,0.751053104067
918,Merced Union High,2439602,"Yosemite High, Cont.",33,12.0,0.542324425109
919,Campbell Union High,4331955,Del Mar High,184,67.4239130435,0.783778131013
920,Los Angeles Unified,1931708,Chatsworth Senior High,356,59.5758426966,0.577941005013
921,Yosemite Unified,2030013,Yosemite High,339,46.6932153392,0.333492139114
922,Kern County Office of Education,1530302,Kern County Juvenile Court,37,14.0540540541,0.433548850575
923,Fort Sage Unified,1833409,Herlong High,29,30.724137931,0.230769230769
924,Los Angeles Unified,1931716,Valley Alternative Magnet,63,65.0952380952,0.771121351767
925,Kern County Office of Education,1530310,Kern County Community,229,5.89956331878,0.433548850575
926,Sacramento City Unified,3430865,West Campus,131,93.2061068702,0.794247038917
927,Elk Grove Unified,3430873,Franklin High,449,71.0734966592,0.609742441209
928,Petaluma Joint Union High,4930012,Casa Grande High,665,76.7353383459,0.7624866351
929,San Ramon Valley Unified,113118,Dougherty Valley High,319,84.4827586207,0.774209734069
930,Central Unified,1030626,Central High East Campus,589,56.5534804754,0.586681844052
931,Los Angeles Unified,1939941,John F. Kennedy High,127,60.7322834646,0.637237402169
932,Kern Union High,1530344,Stockdale High,581,72.0705679862,0.836192109777
933,Oxnard Union High,5634548,Oxnard High,223,69.7085201794,0.656590801328
934,Cotati-Rohnert Park Unified,4930046,El Camino High,23,17.0,0.738995274807
935,Kern Union High,1530369,Centennial High,713,73.3183730715,0.299936319253
936,Los Banos Unified,2431492,"San Luis High, Cont.",15,13.0,0.610257497086
937,Las Virgenes Unified,1931781,Calabasas High,1056,78.8806818182,0.653572445204
938,Hemet Unified,113159,Tahquitz High,254,53.5826771654,0.406815688426
939,Kern Union High,1530385,Ridgeview High,271,56.6383763838,0.485140689219
940,Fresno Unified,1030675,Sunnyside High,77,57.1948051948,0.555985663082
941,Yosemite Unified,2030104,Evergreen High,11,9.0,0.333492139114
942,Clovis Unified,1030683,Clovis East High,467,74.8736616702,0.397498790852
943,El Tejon Unified,1530401,Frazier Mountain High,11,45.0,0.304721030043
944,Perris Union High,113191,Heritage High,472,63.6461864407,0.489396795476
945,Esparto Unified,5732904,Esparto High,70,58.6428571429,0.760851760852
946,Claremont Unified,1931823,Claremont High,754,75.5968169761,0.588008468169
947,Lindsay Unified,5432414,Lindsay Senior High,60,55.0,0.482925257732
948,Hemet Unified,3332673,Hemet High,817,65.3365973072,0.342007434944
949,West Contra Costa Unified,732941,El Cerrito Senior High,188,70.0904255319,0.889901823282
950,San Lorenzo Unified,137810,San Lorenzo High,63,44.3968253968,0.786050520453
951,Los Angeles Unified,1931864,Grover Cleveland High,388,84.3273195876,0.695140327745
952,Santa Rosa High,4930145,"Mesa High, Cont.",11,82.0,0.790831501358
953,Sacramento City Unified,3431012,Burbank (Luther) High,11,45.0,0.806978960487
954,ABC Unified,1931880,Whitney (Gretchen) High,23,100.0,0.668367829128
955,Kern Union High,1530476,Liberty High,720,67.9833333333,0.299936319253
956,Santa Rosa High,4930160,Allen (Elsie) High,102,48.9901960784,0.679805352798
957,Golden Valley Unified,2030203,Liberty High,240,72.1708333333,0.466929133858
958,San Bernardino City Unified,3635844,San Bernardino High,86,27.9069767442,0.657870032335
959,Sweetwater Union High,3733953,Mar Vista Senior High,199,69.0854271357,0.665020971688
960,Santa Cruz County Office of Education,4430278,Santa Cruz County,144,26.625,0.712571976967
961,Windsor Unified,4930228,Windsor High,652,67.9892638037,0.686825938567
962,Pajaro Valley Unified,4430518,Aptos High,621,78.0821256039,0.747433264887
963,Petaluma Joint Union High,4930236,"Valley Oaks High, Alt.",27,48.5925925926,0.730907227063
964,Santa Rosa High,4930244,Carrillo (Maria) High,780,82.1153846154,0.756435237412
965,San Juan Unified,3431111,Casa Roble Fundamental High,815,56.7914110429,0.44665506093
966,Oxnard Union High,5634761,Rio Mesa High,293,76.8361774744,0.716994179681
967,Oakland Unified,137943,Skyline High,87,67.5517241379,0.815282964665
968,Paradise Unified,432856,Ridgeview High (Continuation),51,11.5294117647,0.40305698621
969,Los Angeles Unified,1938554,Sylmar Senior High,38,42.2368421053,0.824708926261
970,Capistrano Unified,113381,San Juan Hills High,802,86.8516209476,0.43391730904
971,Contra Costa County Office of Education,6077168,Floyd Marchus,12,58.0,0.703272136034
972,Sonora Union High,5536503,Sonora High,597,65.8542713568,0.426848691695
973,Sequoia Union High,4135687,"Redwood High, Cont.",15,8.0,0.842339395525
974,Visalia Unified,5430046,Golden West High,300,54.32,0.400638467678
975,William S. Hart Union High,1931740,Saugus High,1105,68.6805429864,0.491702228544
976,Riverbank Unified,5036850,Riverbank High,100,54.06,0.513123895009
977,Covina-Valley Unified,1932086,Covina High,110,66.4727272727,0.70250079139
978,Gustine Unified,2431807,Gustine High,97,59.8969072165,0.537845705968
979,Placentia-Yorba Linda Unified,3038023,Valencia High,390,77.5794871795,0.502359321079
980,Lassen Union High,1833805,Lassen High,470,48.8723404255,0.268436578171
981,Cotati-Rohnert Park Unified,4930384,Technology High,119,89.8319327731,0.738995274807
