,District,School Code,School Name,number,score,vote
255,Anaheim Union High,3038239,Western High,29,38.3103448276,0.639949943388
256,Covina-Valley Unified,1936418,Northview High,15,27.0,0.712248743719
257,Los Angeles Unified,1934371,Thomas Jefferson Senior High,69,9.97101449275,0.922107850668
258,Compton Unified,1932326,Dominguez High,382,11.8612565445,0.897839225101
259,Los Angeles County Office of Education,121897,Central Juvenile Hall,113,2.10619469027,0.755491167399
260,Palm Springs Unified,3331121,Mt. San Jacinto High,16,0.0,0.696723575888
261,Los Angeles County Office of Education,121921,Afflerbaugh-Paige Camp,13,0.0,0.755491167399
262,Sequoia Union High,4138053,Woodside High,13,38.0,0.786446020489
263,Pittsburg Unified,730184,Riverside High (Continuation),21,5.0,0.811901646119
264,San Diego Unified,3732997,Hoover High,278,20.7913669065,0.727572685539
265,Chaffey Joint Union High,3632205,Chaffey High,66,23.0,0.673227478223
266,Grossmont Union High,3732559,Chaparral High,11,0.0,0.515335113302
267,Norwalk-La Mirada Unified,1936467,Norwalk High,35,25.6857142857,0.66824754731
268,Fresno Unified,1031632,Dewolf Continuation High,29,0.0,0.638969873664
269,Lompoc Unified,4233060,Lompoc High,13,62.0,0.409012131716
270,Fremont Unified,130138,Robertson High (Continuation),11,0.0,0.722321695016
271,Anaheim Union High,3034204,Magnolia High,12,25.0,0.639949943388
272,Los Angeles Unified,1932383,Susan Miller Dorsey Senior Hi,653,17.5068912711,0.911423670669
273,Oakland Unified,130146,Rudsdale Continuation,20,6.0,0.78
274,Hayward Unified,138339,Tennyson High,94,11.8510638298,0.811079667267
275,San Lorenzo Unified,137745,Royal Sunset (Continuation),13,8.0,0.819102405629
276,Vallejo City Unified,4838504,Vallejo High,454,16.4625550661,0.823778345576
277,San Francisco Unified,3839081,Washington (George) High,46,19.4347826087,0.859501229364
278,Folsom-Cordova Unified,3431533,Cordova High,188,33.6489361702,0.513401072086
279,Los Angeles Unified,1934454,David Starr Jordan Senior Hig,179,3.3687150838,0.91624251497
280,Sequoia Union High,4133716,Menlo-Atherton High,27,29.4444444444,0.862955465587
281,ABC Unified,1930361,Artesia High,128,44.578125,0.684382665576
282,Los Angeles Unified,1938554,Sylmar Senior High,12,17.0,0.824708926261
283,Pomona Unified,1995901,Diamond Ranch High,70,35.6428571429,0.694546617624
284,San Diego Unified,3734654,Morse High,319,16.2601880878,0.762409667101
285,San Diego Unified,107029,San Diego International Studi,48,64.5833333333,0.703490464196
286,Castro Valley Unified,132225,Castro Valley High,15,47.0,0.748513127992
287,Oakland Unified,130179,Street Academy (Alter.),12,17.0,0.949256342957
288,Long Beach Unified,1934470,Jordan High,669,15.0837070254,0.777751852068
289,Chaffey Joint Union High,3630225,Alta Loma High,115,29.5217391304,0.475426024151
290,Antioch Unified,730259,Prospects High (Alternative),13,8.0,0.671317619435
291,Downey Unified,1932441,Downey High,67,38.0746268657,0.687788741231
292,Long Beach Unified,1995935,Cabrillo High,422,16.8507109005,0.737823921668
293,Alameda City Unified,134304,Island High  (Continuation),11,0.0,0.891270112975
294,Los Angeles Unified,1930403,Whitney Young Continuation,12,17.0,0.878698742865
295,Manteca Unified,3930310,Sierra High,15,33.0,0.507855822551
296,Oakland Unified,136051,Oakland Technical High,573,17.0,0.855087197935
297,Los Angeles Unified,1938612,William Howard Taft Senior Hi,244,27.143442623,0.705670515605
298,Alameda City Unified,130229,Alameda High,11,9.0,0.891270112975
299,San Lorenzo Unified,111799,East Bay Arts High,11,55.0,0.819102405629
300,Duarte Unified,1932482,Duarte High,14,57.0,0.69235280319
301,Manteca Unified,101576,Weston Ranch High,199,24.3065326633,0.507855822551
302,Sweetwater Union High,111831,Olympian High,26,50.0,0.675064800415
303,San Bernardino City Unified,3630308,San Andreas High,43,0.0,0.540065016539
304,Grossmont Union High,3734761,Mount Miguel High,159,19.4465408805,0.567637598284
305,San Diego County Office of Education,115949,Metro Region Community,16,0.0,0.703490464196
306,San Juan Unified,3432317,El Camino Fundamental High,82,31.8292682927,0.613677778969
307,Antelope Valley Union High,1936624,Palmdale High,75,18.7733333333,0.5248
308,Fairfield-Suisun Unified,4830451,Armijo High,221,23.3031674208,0.649664153932
309,Monterey Peninsula Unified,2735348,Seaside High,54,33.5555555556,0.674866063713
310,Merced Union High,2430205,Buhach High,11,36.0,0.48679338435
311,San Diego County Office of Education,115972,Mesa Region Court,11,22.0,0.65646846576
312,San Jose Unified,4338950,Willow Glen High,26,42.2307692308,0.745581677036
313,Lemoore Union High,1635606,Lemoore High,33,21.2121212121,0.421127512004
314,Colton Joint Unified,3631322,Bloomington High,33,27.5454545455,0.760985136161
315,Chaffey Joint Union High,3630373,Etiwanda High,250,33.54,0.52787952788
316,Vista Unified,3730728,Rancho Buena Vista High,13,46.0,0.523737297133
317,Los Angeles Unified,1996073,Tri-C Community Day,46,2.28260869565,0.846559206448
318,San Diego Unified,3732781,Henry High,121,29.826446281,0.645101219439
319,Chaffey Joint Union High,3634482,Ontario High,67,27.0,0.673227478223
320,Fremont Unified,134452,Kennedy (John F.) High,29,27.3448275862,0.722321695016
321,San Diego Unified,107060,San Diego MVP Arts,29,44.7931034483,0.703490464196
322,Twin Rivers Unified,3433794,Grant Union High,414,18.1787439614,0.606024488027
323,Hesperia Unified,3630407,Hesperia High,107,30.9906542056,0.346627880273
324,Los Angeles Unified,1996115,City of Angels,141,25.3546099291,0.875575270308
325,Long Beach Unified,1934678,Lakewood High,424,22.4669811321,0.627080240644
326,Apple Valley Unified,3630423,Apple Valley High,177,35.5254237288,0.412444444444
327,Liberty Union High,730457,Freedom High,104,34.75,0.567729804007
328,San Bernardino County Office of Educatio,3630431,Detention and Assessment,53,0.0,0.621570090359
329,Alameda County Office of Education,130401,Juvenile Hall/Court,81,1.25925925926,0.795628259161
330,San Bernardino City Unified,3632221,Cajon High,555,26.1495495495,0.526741940276
331,Mt. Diablo Unified,734566,Mt. Diablo High,56,28.3214285714,0.702267303103
332,San Diego Unified,114025,Lincoln High,535,12.9626168224,0.749366595206
333,Paramount Unified,1936749,Paramount High,413,29.8886198547,0.852637254021
334,Chino Valley Unified,3632502,Chino High,14,50.0,0.56642519685
335,Upland Unified,3630456,Hillside High,16,6.0,0.610185756392
336,Oceanside Unified,3739018,El Camino High,104,37.4326923077,0.506075917651
337,Los Angeles Unified,6061451,Foshay Learning Center,68,48.7794117647,0.899553064162
338,Lake Elsinore Unified,107920,Lakeside High,28,39.2857142857,0.418744769874
339,Travis Unified,4838801,Vanden High,57,47.3157894737,0.649664153932
340,Kern Union High,1533330,Highland High,45,22.2444444444,0.288645690834
341,Modesto City High,5034905,Modesto High,63,27.0317460317,0.624695161083
342,San Francisco Unified,3833241,Lincoln (Abraham) High,63,15.7619047619,0.825506052539
343,Los Angeles Unified,1930650,Phineas Banning Senior High,25,19.96,0.810384159139
344,Sweetwater Union High,3730843,Eastlake High,14,71.0,0.64510460251
345,Kern Union High,1535392,South High,207,19.4251207729,0.608172969093
346,Los Angeles Unified,112037,East Valley Sr. High,11,27.0,0.806232062321
347,Pasadena Unified,1936806,Rose City High (Continuation),12,8.0,0.727877176015
348,Los Angeles County Office of Education,1996214,Renaissance Community Day,60,3.86666666667,0.874346343312
349,San Jacinto Unified,3337656,San Jacinto High,123,16.3089430894,0.489327296248
350,Elk Grove Unified,105916,Monterey Trail High,361,23.9030470914,0.53358802929
351,East Side Union High,4332995,Hill (Andrew P.) High,11,20.0,0.775708680997
352,Los Angeles Unified,1930692,Riley (Thomas) High,29,10.5517241379,0.91624251497
353,Fremont Unified,138693,Washington High,11,36.0,0.759161490683
354,Los Angeles Unified,124362,Valley Academy of Arts and Sc,33,35.1515151515,0.607977991747
355,Modesto City High,5031380,Davis (Grace M.) High,37,18.9189189189,0.557129407737
356,Fontana Unified,3630555,Fontana Miller (A. B.) High,219,26.0136986301,0.598276322822
357,West Contra Costa Unified,730598,Hercules High,127,17.9606299213,0.796276929513
358,Chaffey Joint Union High,3630571,Rancho Cucamonga High,253,36.5968379447,0.475426024151
359,Jurupa Unified,114157,Patriot High,24,41.4166666667,0.588575560376
360,Victor Valley Union High,110064,University Preparatory,25,92.0,0.447736654306
361,Lake Elsinore Unified,3332350,Elsinore High,35,43.0,0.382344624781
362,Inglewood Unified,1934249,Hillcrest High,11,9.0,0.841366589141
363,San Bernardino City Unified,3634680,Pacific High,449,18.2271714922,0.563017261764
364,Rialto Unified,3630597,Rialto High,195,19.6871794872,0.797048080953
365,Morongo Unified,3636743,Twentynine Palms High,55,14.4545454545,0.330801687764
366,New Haven Unified,134668,James Logan High,179,23.2346368715,0.816524839006
367,Corona-Norco Unified,3331600,Corona High,22,45.5,0.47779425263
368,Bellflower Unified,1930775,Bellflower High,193,35.8031088083,0.728351881293
369,Los Angeles Unified,1938968,Van Nuys Senior High,103,38.7378640777,0.765187419216
370,Los Angeles Unified,119727,Ramon C. Cortines School of V,101,38.297029703,0.854956965253
371,Riverside Unified,3334406,North (John W.) High,229,27.5065502183,0.6940433213
372,Anaheim Union High,3036712,Savanna High,38,21.1578947368,0.685525159022
373,Ceres Unified,108076,Central Valley High,13,54.0,0.549878345499
374,Los Angeles Unified,124461,Social Justice: Global Issues,43,5.11627906977,0.922107850668
375,Los Angeles Unified,1932847,Los Angeles Center for Enrich,60,58.3833333333,0.740799366838
376,Long Beach Unified,1936947,Polytechnic High,906,19.9966887417,0.836324705586
377,Escondido Union High,3732062,Escondido High,26,42.3076923077,0.513635995792
378,Fresno Unified,1035831,Roosevelt High,77,24.7142857143,0.73596287703
379,Chico Unified,431676,Chico High,19,37.0,0.611191139281
380,Los Angeles Unified,124479,Social Justice: Fine and Perf,59,15.1694915254,0.922107850668
381,Elk Grove Unified,3432002,"Daylor (William) High, Cont.",28,0.0,0.810262114997
382,Centinela Valley Union High,1934926,Lawndale High,296,30.2331081081,0.75959933222
383,Palo Verde Unified,3335759,Palo Verde High,27,18.3333333333,0.466775599129
384,Oakland Unified,132688,Dewey Academy,46,0.0,0.92997246108
385,Sacramento City Unified,101972,Rosemont High,203,20.1674876847,0.620729256388
386,Elk Grove Unified,3430329,"Rio Cazadero High, Cont.",36,3.0,0.810262114997
387,Los Angeles Unified,1932888,Downtown Business High,46,36.9565217391,0.854956965253
388,Los Angeles Unified,1939040,Venice Senior High,161,18.7391304348,0.805606900801
389,East Side Union High,4335204,Oak Grove High,53,33.7547169811,0.723253757737
390,Colton Joint Unified,3632742,Colton High,116,24.8965517241,0.621570090359
391,Lincoln Unified,3933801,Lincoln High,173,34.0346820809,0.594881537774
392,Oakland Unified,110189,McClymonds High,198,4.62121212121,0.836138613861
393,Los Angeles Unified,124529,Rancho Dominguez Preparatory,253,26.8577075099,0.737823921668
394,San Juan Unified,3432051,Del Campo High,35,43.2,0.486412512219
395,Los Angeles Unified,1932920,Fairfax Senior High,319,25.4952978056,0.843086361491
396,Contra Costa County Office of Education,120444,Mt. McKinley,14,0.0,0.73651024615
397,Moreno Valley Unified,3333762,March Mountain High,27,0.0,0.600726019361
398,Pomona Unified,1937028,Pomona Senior High,150,20.5066666667,0.724364942147
399,Merced Union High,2430601,Atwater High,13,38.0,0.48679338435
400,Emery Unified,132746,Emery Secondary,118,13.6186440678,0.915275200989
401,Vallejo City Unified,4830147,Bethel (Jesse M.) High,275,25.2763636364,0.737650351766
402,California Education Authority,5637780,Perry (Mary B.) High,21,0.0,0.562587476419
403,Hesperia Unified,3630746,Sultana High,118,32.2542372881,0.346627880273
404,Fontana Unified,108191,Summit High,222,28.7342342342,0.598276322822
405,Los Angeles Unified,1939107,Verdugo Hills Senior High,13,31.0,0.645780856423
406,Oceanside Unified,3735206,Oceanside High,98,42.8775510204,0.585771868293
407,Kern Union High,116392,Independence High,93,28.9784946237,0.815833333333
408,San Bernardino City Unified,3632809,Sierra High,25,0.0,0.743398985121
409,Kern Union High,116400,Mira Monte High,95,21.1789473684,0.568197553658
410,Redlands Unified,3630779,Redlands East Valley High,114,27.2543859649,0.560438237419
411,Lodi Unified,108225,Ronald E. McNair High,210,20.0952380952,0.568053440739
412,Victor Valley Union High,3630787,Silverado High,1007,14.4697120159,0.562874603361
413,Centinela Valley Union High,1935048,Leuzinger High,368,20.4673913043,0.75959933222
414,Los Angeles Unified,1933001,King/Drew Medical Magnet High,1018,32.9430255403,0.855679055228
415,Antioch Unified,117218,Dozier-Libbey Medical High,29,44.7931034483,0.720506845325
416,Barstow Unified,3630803,Barstow High,177,17.6101694915,0.488238562697
417,Long Beach Unified,1996503,Renaissance High for the Arts,78,47.4615384615,0.836324705586
418,Fresno Unified,1031897,Edison High,439,22.1708428246,0.443277310924
419,Downey Unified,1939164,Warren High,23,30.2608695652,0.687788741231
420,Fairfield-Suisun Unified,4833000,Fairfield High,218,15.9770642202,0.649664153932
421,Roseville Joint Union High,116459,Antelope High,91,37.4065934066,0.514728477984
422,Antioch Unified,730861,Antioch High,225,17.7155555556,0.671317619435
