,District,School Code,School Name,number,score,vote
176,Moreno Valley Unified,3331071,Vista del Lago High,115,31.5217391304,0.553964887475
177,West Contra Costa Unified,732164,De Anza Senior High,57,24.7894736842,0.8259762309
178,Newark Unified,130054,Newark Memorial High,33,48.5757575758,0.786626940927
179,Fremont Unified,130062,American High,12,50.0,0.759161490683
180,Grossmont Union High,3734548,Monte Vista High,73,47.7945205479,0.567637598284
181,Anaheim Union High,3030038,Cypress High,43,79.3488372093,0.555395524042
182,South Pasadena Unified,1938455,South Pasadena Senior High,23,95.8260869565,0.803680981595
183,William S. Hart Union High,1995802,Valencia High,87,66.724137931,0.553500458575
184,Compton Unified,1932326,Dominguez High,42,19.0,0.897839225101
185,Pleasanton Unified,130096,Foothill High,26,53.6538461538,0.704460402549
186,Vista Unified,3738705,Vista High,24,48.0833333333,0.523737297133
187,Los Angeles Unified,1932383,Susan Miller Dorsey Senior Hi,117,27.4017094017,0.911423670669
188,Hayward Unified,138339,Tennyson High,12,25.0,0.811079667267
189,Kern Union High,1530385,Ridgeview High,48,54.0416666667,0.441355674029
190,Vallejo City Unified,4838504,Vallejo High,108,27.9907407407,0.823778345576
191,San Francisco Unified,3839081,Washington (George) High,11,45.0,0.859501229364
192,Folsom-Cordova Unified,3431533,Cordova High,55,54.5272727273,0.513401072086
193,Pomona Unified,1995901,Diamond Ranch High,96,70.7395833333,0.694546617624
194,San Diego Unified,3734654,Morse High,34,47.2647058824,0.762409667101
195,Castro Valley Unified,132225,Castro Valley High,97,46.3917525773,0.748513127992
196,Long Beach Unified,1934470,Jordan High,146,23.7054794521,0.777751852068
197,Bellflower Unified,1930775,Bellflower High,57,40.1228070175,0.728351881293
198,Chaffey Joint Union High,3630225,Alta Loma High,54,49.8888888889,0.475426024151
199,Downey Unified,1932441,Downey High,36,52.8055555556,0.687788741231
200,Long Beach Unified,1995935,Cabrillo High,80,33.8625,0.737823921668
201,Manteca Unified,3930310,Sierra High,27,55.5555555556,0.507855822551
202,West Contra Costa Unified,730291,Middle College High,24,87.4166666667,0.870163170163
203,Los Angeles Unified,1938612,William Howard Taft Senior Hi,67,47.671641791,0.705670515605
204,Alameda City Unified,130229,Alameda High,45,55.5555555556,0.891270112975
205,San Lorenzo Unified,111799,East Bay Arts High,13,27.0,0.819102405629
206,Antelope Valley Union High,1995968,Phoenix High Community Day,28,0.0,0.5248
207,Silver Valley Unified,3630274,Silver Valley High,29,55.6206896552,0.383355350066
