,District,School Code,School Name,number,score,vote
361,Corning Union High,5231709,Corning High,159,34.1886792453,0.349639855942
362,Lassen Union High,1833805,Lassen High,96,39.375,0.25216
363,Capistrano Unified,3035987,Junipero Serra,24,28.9583333333,0.43391730904
364,Kern Union High,1530708,Bakersfield High,199,45.2361809045,0.42465976693
365,Huntington Beach Union High,3031895,Edison High,37,59.1621621622,0.472830529622
366,Tehachapi Unified,1536135,Tehachapi High,178,37.0842696629,0.264682952183
367,Desert Sands Unified,3330909,Horizon,12,25.0,0.441717002956
368,Las Virgenes Unified,1930080,Agoura High,64,62.46875,0.609734381956
369,Capistrano Unified,3036001,San Clemente High,219,59.7579908676,0.404783451842
370,Chaffey Joint Union High,3630225,Alta Loma High,276,39.5253623188,0.475426024151
371,Sierra Sands Unified,1531367,Burroughs High,187,41.4278074866,0.31420233463
372,Glendale Unified,1932144,Crescenta Valley High,195,53.3641025641,0.601872599232
373,San Bernardino City Unified,3636081,San Gorgonio High,315,37.6285714286,0.563017261764
374,Oakland Unified,136051,Oakland Technical High,17,71.0,0.855087197935
375,Placentia-Yorba Linda Unified,3031929,El Dorado High,86,55.6279069767,0.503782332845
376,San Juan Unified,3435930,Mira Loma High,333,43.2222222222,0.613677778969
377,Manteca Unified,3935103,Manteca High,230,36.5086956522,0.507855822551
378,Chaffey Joint Union High,3630571,Rancho Cucamonga High,170,53.3235294118,0.475426024151
379,Milpitas Unified,4334470,Milpitas High,17,59.0,0.761451562984
380,Manteca Unified,3935111,"Calla High, Cont.",33,6.0,0.507855822551
381,Vacaville Unified,4830089,Wood (Will C.) High,196,37.8418367347,0.533185589272
382,San Diego Unified,3730314,University City High,91,58.0659340659,0.535812574977
383,Fresno Unified,1030295,Duncan (Erma) Polytechnical Hi,43,58.0697674419,0.538850876371
384,Conejo Valley Unified,5637004,Thousand Oaks High,130,54.5769230769,0.573899239703
385,Clovis Unified,1031053,Clovis High,562,49.628113879,0.398396767466
386,Orange Unified,3031952,El Modena High,94,59.4361702128,0.581574185766
387,Orange Unified,3038098,Villa Park High,81,55.4320987654,0.455688854489
388,Clovis Unified,113555,Clovis North High,152,56.6118421053,0.405669291339
389,El Dorado Union High,932756,El Dorado High,369,44.6043360434,0.376518218623
390,Torrance Unified,1936277,North High,113,32.6725663717,0.695008146941
391,Live Oak Unified,5135256,Live Oak High,17,53.0,0.486523370863
392,Modesto City High,5034905,Modesto High,112,42.1785714286,0.624695161083
393,Sacramento City Unified,3435419,McClatchy (C. K.) High,212,44.3490566038,0.813576409309
394,San Diego Unified,3734431,Mission Bay High,30,46.5,0.655699070927
395,Modesto City High,5034913,Robert Elliott Alternative Ed,61,11.2295081967,0.557129407737
396,Amador County Unified,334755,Argonaut High,158,36.0253164557,0.385672227674
397,Wheatland Union High,5838305,Wheatland Union High,113,37.7787610619,0.2325
398,San Jose Unified,4333795,Lincoln (Abraham) High,57,46.8245614035,0.806573310314
399,Culver City Unified,1932201,Culver City High,65,65.7846153846,0.783232413541
400,Montebello Unified,1930155,Schurr High,16,69.0,0.737907992804
401,Los Angeles Unified,119727,Ramon C. Cortines School of V,23,78.347826087,0.854956965253
402,Jurupa Unified,3337136,Rubidoux High,45,46.6666666667,0.588575560376
403,Roseville Joint Union High,3130184,Granite Bay High,50,55.8,0.402407566638
404,Torrance Unified,1938356,South High,84,59.5238095238,0.613316134154
405,Ventura Unified,5630793,Buena High,250,38.936,0.640656361139
406,Fremont Union High,4332474,Fremont High,33,39.6666666667,0.813534708103
407,Visalia Unified,5434527,Redwood High,91,56.1758241758,0.573157315732
408,Mt. Diablo Unified,730044,Northgate High,13,77.0,0.675010429704
409,San Dieguito Union High,3737418,San Dieguito High Academy,60,64.85,0.639365324083
410,Newport-Mesa Unified,3032000,Estancia High,29,48.2413793103,0.47624178429
411,San Diego Unified,3730371,San Diego SCPA,35,88.5428571429,0.639748894279
412,Covina-Valley Unified,1938372,South Hills High,110,43.7545454545,0.70250079139
413,Roseville Joint Union High,3130309,"Adelante High, Cont.",18,11.0,0.465835086665
414,Roseville Joint Union High,3135308,Oakmont High,237,44.3206751055,0.443457698371
415,San Bernardino County Office of Educatio,107466,Community/Independent Altern.,27,3.62962962963,0.743398985121
416,Garden Grove Unified,3033933,Los Amigos High,23,51.7826086957,0.534994634553
417,Healdsburg Unified,4932554,Healdsburg High,26,57.7692307692,0.767627045027
418,Point Arena Joint Union High,2333649,Point Arena High,29,37.5517241379,0.781704781705
419,Chino Valley Unified,3630035,Don Antonio Lugo High,81,39.5308641975,0.56642519685
420,Shasta Union High,4537304,Shasta High,410,50.3463414634,0.35168792198
421,Conejo Valley Unified,5630116,Westlake High,32,81.15625,0.53258887876
422,Palm Springs Unified,3335130,Palm Springs High,331,37.2779456193,0.614053395947
423,Mariposa County Unified,2235356,Mariposa County High,150,48.6266666667,0.395136778116
424,Los Angeles Unified,1936350,North Hollywood Senior High,338,52.1213017751,0.806232062321
425,Ceres Unified,5030879,Ceres High,183,32.9453551913,0.549878345499
426,Bonita Unified,1931088,Bonita High,78,72.858974359,0.532519190509
427,Oxnard Union High,5632849,Hueneme High,26,23.4615384615,0.593989852999
428,Anaheim Union High,3033784,Loara High,116,40.4137931034,0.639949943388
429,Southern Kern Unified,1534957,Rosamond High,110,30.8636363636,0.479087452471
430,Summerville Union High,5536750,Summerville High,162,55.3703703704,0.501577287066
431,Cotati-Rohnert Park Unified,4930046,El Camino High,11,0.0,0.729064800041
432,Roseville Joint Union High,3136504,Roseville High,295,38.3050847458,0.465835086665
433,Needles Unified,3634169,Needles High,62,24.1935483871,0.365194462755
434,Moreno Valley Unified,3331071,Vista del Lago High,72,30.6388888889,0.553964887475
435,Sweetwater Union High,3731627,Otay Ranch Senior High,11,64.0,0.675064800415
436,West Contra Costa Unified,732164,De Anza Senior High,13,46.0,0.8259762309
437,Newark Unified,130054,Newark Memorial High,85,43.5411764706,0.786626940927
438,Acton-Agua Dulce Unified,1995786,Vasquez High,38,34.0263157895,0.512411847673
439,Grossmont Union High,3737905,Santana High,182,46.7912087912,0.371937452964
440,Fremont Unified,130062,American High,82,34.1585365854,0.759161490683
441,Grossmont Union High,3734548,Monte Vista High,144,43.0277777778,0.567637598284
442,Anaheim Union High,3030038,Cypress High,266,61.6729323308,0.555395524042
443,William S. Hart Union High,1995802,Valencia High,13,54.0,0.553500458575
444,Orange Unified,3030046,Canyon High,91,54.8131868132,0.425349254663
445,Anaheim Union High,3038239,Western High,127,57.2913385827,0.639949943388
446,Covina-Valley Unified,1936418,Northview High,39,56.2307692308,0.712248743719
447,Placentia-Yorba Linda Unified,3030053,Esperanza High,83,53.0722891566,0.503782332845
448,Sequoia Union High,4130993,Carlmont High,53,69.7924528302,0.798728472558
449,Orland Joint Unified,1135656,Orland High,86,35.9534883721,0.351932621447
450,Clovis Unified,1031004,Gateway High (Continuation),68,5.89705882353,0.398396767466
451,Saddleback Valley Unified,3030061,El Toro High,134,58.7089552239,0.488830155434
452,Kings Canyon Joint Unified,1035310,Reedley High,429,54.8787878788,0.528384279476
453,Pleasanton Unified,130096,Foothill High,11,64.0,0.704460402549
454,Durham Unified,433201,Durham High,51,41.1176470588,0.411020776874
455,Calaveras Unified,531509,Calaveras High,299,35.8528428094,0.366153846154
456,Corning Union High,5231675,Centennial (Continuation) High,14,7.0,0.349639855942
457,Santa Rosa High,4934154,Montgomery High,108,36.8703703704,0.769560606759
458,Washington Unified,5735154,River City Senior High,513,30.7543859649,0.782843431314
459,Novato Unified,2133056,San Marin High,22,41.0,0.789473684211
460,West Sonoma County Union High,4930400,Analy High,112,41.9107142857,0.788591562708
461,Templeton Unified,4037701,Templeton High,11,36.0,0.457703927492
462,Ripon Unified,3935756,Ripon High,126,48.4285714286,0.380283472539
463,San Diego Unified,3732997,Hoover High,12,42.0,0.727572685539
464,Chaffey Joint Union High,3632205,Chaffey High,164,41.256097561,0.673227478223
465,Grossmont Union High,3732559,Chaparral High,60,11.7333333333,0.515335113302
466,El Monte Union High,1930320,Arroyo High,12,50.0,0.779574617683
467,Vista Unified,3738705,Vista High,113,60.0619469027,0.523737297133
468,Norwalk-La Mirada Unified,1936467,Norwalk High,29,27.4137931034,0.66824754731
469,William S. Hart Union High,1934421,"Bowman (Jereann) High, Cont.",31,19.1935483871,0.45738545338
470,Norwalk-La Mirada Unified,1936475,"El Camino High, Cont.",11,30.0,0.678964637258
471,Anaheim Union High,3034204,Magnolia High,78,50.0128205128,0.639949943388
472,San Bernardino City Unified,3632221,Cajon High,792,43.0997474747,0.526741940276
473,Huntington Beach Union High,3032158,Fountain Valley High,81,60.5802469136,0.534994634553
474,Merced Union High,2430049,"Independence High, Alt.",16,25.0,0.541278550466
475,Santa Rosa High,4936803,Santa Rosa High,125,52.664,0.776655629139
476,Palm Springs Unified,3331121,Mt. San Jacinto High,21,5.0,0.696723575888
477,Paradise Unified,437350,Paradise Senior High,493,38.8113590264,0.492440604752
478,Kern Union High,1530385,Ridgeview High,199,34.8693467337,0.441355674029
479,Vallejo City Unified,4838504,Vallejo High,32,50.0,0.823778345576
480,San Francisco Unified,3839081,Washington (George) High,32,53.5,0.859501229364
481,Folsom-Cordova Unified,3431533,Cordova High,582,38.1890034364,0.513401072086
482,Kern Union High,1535087,Shafter High,15,20.0,0.595263958288
483,Santa Clara Unified,4338802,Wilcox (Adrian) High,72,45.7083333333,0.761659933896
484,Santa Cruz City High,4437109,Santa Cruz High,45,47.9777777778,0.751190229766
485,ABC Unified,1930361,Artesia High,11,45.0,0.684382665576
486,Salinas Union High,2733178,North Salinas High,31,54.6774193548,0.766725159026
487,Pomona Unified,1995901,Diamond Ranch High,12,67.0,0.694546617624
488,Fremont Unified,134270,Irvington High,13,69.0,0.722321695016
489,San Diego Unified,107029,San Diego International Studi,313,73.0766773163,0.703490464196
490,Castro Valley Unified,132225,Castro Valley High,76,55.2105263158,0.748513127992
491,Long Beach Unified,1934470,Jordan High,13,38.0,0.777751852068
492,Irvine Unified,3030152,Irvine High,88,50.0454545455,0.612091204127
493,Silver Valley Unified,3630274,Silver Valley High,53,47.0566037736,0.383355350066
494,Napa Valley Unified,2835601,Napa High,104,33.9711538462,0.635677083333
495,Antioch Unified,730259,Prospects High (Alternative),26,27.1538461538,0.671317619435
496,Downey Unified,1932441,Downey High,145,40.7793103448,0.687788741231
497,Los Banos Unified,2434207,Los Banos High,91,42.8571428571,0.609182058047
498,Rim of the World Unified,3630241,Mountain High,22,5.0,0.416916018352
499,San Diego Unified,3735750,Point Loma High,215,53.5209302326,0.687368103708
500,Los Angeles Unified,1938612,William Howard Taft Senior Hi,640,53.4015625,0.705670515605
501,Alameda City Unified,130229,Alameda High,11,91.0,0.891270112975
502,Western Placer Unified,3134657,Lincoln High,203,38.3349753695,0.403606102635
503,Capistrano Unified,3030210,Capistrano Valley High,173,58.0289017341,0.461756986259
504,Merced County Office of Education,2430148,Valley Community,23,9.39130434783,0.642252328535
505,Santa Clara Unified,4330122,Santa Clara High,98,43.9489795918,0.761659933896
506,Manteca Unified,101576,Weston Ranch High,54,46.1481481481,0.507855822551
507,Grossmont Union High,3739000,Phoenix High,12,8.0,0.515335113302
508,Yuba City Unified,107722,River Valley High,186,38.247311828,0.436825813714
509,Coalinga-Huron Joint Unified,1031376,Coalinga High,42,41.119047619,0.418212478921
510,Bear Valley Unified,3630290,"Chautauqua High, Cont.",28,21.1428571429,0.359212738602
511,Anaheim Union High,3030228,Anaheim High,64,36.734375,0.643006679294
512,Kerman Unified,1033430,Kerman High,48,62.6458333333,0.604410751206
513,Colton Joint Unified,3631322,Bloomington High,62,38.6129032258,0.760985136161
514,Saddleback Valley Unified,3030244,Laguna Hills High,28,82.3214285714,0.489070883931
515,Grossmont Union High,3734761,Mount Miguel High,112,41.25,0.567637598284
516,Lodi Unified,3934759,Tokay High,335,38.6388059701,0.41589295467
517,Huntington Beach Union High,3038445,Westminster High,37,59.2702702703,0.601399900892
518,Antelope Valley Union High,1936624,Palmdale High,53,45.2641509434,0.5248
519,Fairfield-Suisun Unified,4830451,Armijo High,86,34.5930232558,0.649664153932
520,Los Angeles Unified,1932540,Eagle Rock High,38,52.8421052632,0.735197132616
521,Merced Union High,2430205,Buhach High,216,54.1018518519,0.48679338435
522,San Marcos Unified,105726,Mission Hills High,233,56.3004291845,0.485431302545
523,San Diego County Office of Education,115972,Mesa Region Court,12,25.0,0.65646846576
524,Temecula Valley Unified,105734,Great Oak High,96,63.7083333333,0.408742194469
525,Ceres Unified,108076,Central Valley High,179,32.1005586592,0.549878345499
526,Irvine Unified,3030285,Woodbridge High,99,54.7474747475,0.612091204127
527,Grossmont Union High,3730702,West Hills High,257,49.1634241245,0.371937452964
528,Liberty Union High,107797,Heritage High,85,50.7294117647,0.571727092258
529,Lemoore Union High,1635606,Lemoore High,113,50.3716814159,0.421127512004
530,East Side Union High,4330031,Independence High,38,29.5263157895,0.800276490201
531,Elk Grove Unified,3430618,Sheldon High,255,32.1490196078,0.599445599446
532,Azusa Unified,1930528,Azusa High,11,55.0,0.461583577713
533,Chaffey Joint Union High,3630373,Etiwanda High,118,47.2711864407,0.52787952788
534,Gilroy Unified,4332839,Gilroy High,41,70.8048780488,0.697410402909
535,Vista Unified,3730728,Rancho Buena Vista High,147,57.3469387755,0.523737297133
536,Huntington Beach Union High,3034410,Marina High,170,48.8941176471,0.482646691635
537,San Diego Unified,3732781,Henry High,174,45.4252873563,0.645101219439
538,Chaffey Joint Union High,3634482,Ontario High,76,42.25,0.673227478223
539,Fremont Unified,134452,Kennedy (John F.) High,53,34.5849056604,0.722321695016
540,Chico Unified,437558,Pleasant Valley High,380,49.4710526316,0.611191139281
541,Oroville Union High,437566,Prospect High (Continuation),34,5.88235294118,0.387225548902
542,Torrance Unified,1938752,Torrance High,90,57.7555555556,0.680197090568
543,Twin Rivers Unified,3433794,Grant Union High,77,34.961038961,0.606024488027
544,Hesperia Unified,3630407,Hesperia High,239,34.8912133891,0.346627880273
545,Martinez Unified,730440,Vicente Martinez High,11,10.0,0.73651024615
546,Barstow Unified,3630712,Central High (Continuation),16,6.0,0.488238562697
547,Moorpark Unified,5633250,Moorpark High,28,67.7142857143,0.518262586377
548,Eureka City Schools,1232206,Eureka Senior High,246,36.0853658537,0.640475500145
549,Los Angeles Unified,1996115,City of Angels,50,43.88,0.875575270308
550,Conejo Valley Unified,5630108,"Conejo Valley High, Cont.",13,0.0,0.493549203137
551,Long Beach Unified,1934678,Lakewood High,192,41.6197916667,0.627080240644
552,Apple Valley Unified,3630423,Apple Valley High,399,46.4035087719,0.412444444444
553,Morongo Unified,3638616,Yucca Valley High,591,33.0406091371,0.330801687764
554,Liberty Union High,730457,Freedom High,102,47.1470588235,0.567729804007
555,Hesperia Unified,119115,Oak Hills High,376,31.6170212766,0.291064388962
556,Fall River Joint Unified,4533600,Fall River Junior-Senior High,11,73.0,0.330275229358
557,Antioch Unified,730465,Deer Valley High,120,53.55,0.720506845325
558,Glendale Unified,1996131,Clark (A.W.) Magnet High,771,79.906614786,0.601872599232
559,Mt. Diablo Unified,734566,Mt. Diablo High,145,27.6275862069,0.702267303103
560,Baldwin Park Unified,1930601,Baldwin Park High,11,45.0,0.761875699318
561,Paramount Unified,1936749,Paramount High,21,40.0,0.852637254021
562,Anaheim Union High,3030384,Polaris High (Alternative),13,23.0,0.639949943388
563,Sweetwater Union High,3730801,Castle Park Senior High,11,45.0,0.754016957886
564,Campbell Union High,4330866,Branham High,22,64.0,0.722009598445
565,Placer County Office of Education,3130259,Placer County Community Schoo,27,29.1851851852,0.466746794872
566,Santa Maria Joint Union High,4234613,Righetti (Ernest) High,155,33.6064516129,0.43197728687
567,Chino Valley Unified,3632502,Chino High,68,33.7058823529,0.56642519685
568,Saddleback Valley Unified,3030392,Trabuco Hills High,84,73.0,0.475959441779
569,San Francisco Unified,3833407,Lowell High,22,86.5,0.826167975509
570,Marysville Joint Unified,5830013,Lindhurst High,281,26.1672597865,0.366328600406
571,Nevada Joint Union High,2930048,Bear River High,44,50.0,0.492136910268
572,Poway Unified,3730819,Rancho Bernardo High,57,56.1754385965,0.555760188088
573,Norwalk-La Mirada Unified,1934728,La Mirada High,94,50.2765957447,0.651520069242
574,Oceanside Unified,3739018,El Camino High,131,44.2519083969,0.506075917651
575,Garden Grove Unified,3036555,Santiago High,11,18.0,0.670002021427
576,Chico Unified,431502,Fair View High (Continuation),86,7.11627906977,0.611191139281
577,Yucaipa-Calimesa Joint Unified,3638509,Yucaipa High,605,37.4495867769,0.383247817085
578,Lake Elsinore Unified,107920,Lakeside High,257,43.6342412451,0.418744769874
579,Travis Unified,4838801,Vanden High,93,50.3548387097,0.649664153932
580,Kern Union High,1533330,Highland High,174,34.5689655172,0.288645690834
581,Galt Joint Union High,3433471,Galt High,153,38.6339869281,0.473642263464
582,Nevada Joint Union High,2930071,Silver Springs High (Continua,66,9.13636363636,0.486882716049
583,Hilmar Unified,2432409,Hilmar High,182,34.4175824176,0.595591030027
584,Los Angeles Unified,1930650,Phineas Banning Senior High,11,27.0,0.810384159139
585,Santa Cruz City High,4437406,Soquel High,60,60.1333333333,0.646775544389
586,Kern Union High,1535392,South High,79,36.746835443,0.608172969093
587,Garden Grove Unified,3030434,Bolsa Grande High,47,72.4042553191,0.646395958811
588,Marysville Joint Unified,5830054,Lincoln (Abraham) (Alternativ,26,27.0,0.226726726727
589,San Mateo Union High,4130217,Aragon High,11,64.0,0.772713878794
590,San Juan Unified,3430493,Bella Vista High,315,47.9396825397,0.486412512219
591,Gateway Unified,4530077,Mountain Lakes High,68,11.6029411765,0.318652162377
592,Martinez Unified,730549,Alhambra Senior High,40,47.6,0.73651024615
593,Pasadena Unified,1936822,Pasadena High,150,44.5133333333,0.689621329844
594,San Jacinto Unified,3337656,San Jacinto High,220,31.3227272727,0.489327296248
595,Potter Valley Community Unified,2330041,Potter Valley High,13,15.0,0.49634369287
596,Chino Valley Unified,3630522,Ruben S. Ayala High,27,51.8888888889,0.56642519685
597,Elk Grove Unified,105916,Monterey Trail High,48,41.875,0.53358802929
598,San Diego Unified,3730884,Scripps Ranch High,23,69.7391304348,0.602946365561
599,Los Angeles Unified,1938885,University Senior High,64,53.203125,0.816501215559
600,Apple Valley Unified,3631009,High Desert Premier Academy,55,8.90909090909,0.412444444444
601,Los Angeles Unified,124362,Valley Academy of Arts and Sc,130,35.3153846154,0.607977991747
602,San Luis Coastal Unified,4034807,Morro Bay High,139,44.3669064748,0.582924435721
603,Marysville Joint Unified,5830096,South Lindhurst Continuation,26,4.0,0.366328600406
604,Porterville Unified,5432786,Monache High,101,44.5346534653,0.288544358312
605,Folsom-Cordova Unified,113571,Vista del Lago High,58,55.2586206897,0.496486605182
606,Modesto City High,5031380,Davis (Grace M.) High,208,34.875,0.557129407737
607,El Segundo Unified,1932763,El Segundo High,30,73.6666666667,0.697785277368
608,Kingsburg Joint Union High,1033695,Kingsburg High,11,55.0,0.350026357406
609,Lucerne Valley Unified,3630563,Lucerne Valley High,88,28.9545454545,0.290057518488
610,San Bernardino City Unified,3630308,San Andreas High,28,0.0,0.540065016539
611,Konocti Unified,1730027,Carle (William C.) High (Cont,31,22.2903225806,0.431428571429
612,Del Norte County Unified,833004,Del Norte High,252,38.8531746032,0.407816091954
613,Jurupa Unified,114157,Patriot High,217,36.534562212,0.588575560376
614,Petaluma Joint Union High,4935151,Petaluma High,151,43.8278145695,0.613377434767
615,Victor Valley Union High,110064,University Preparatory,64,68.78125,0.447736654306
616,San Bernardino City Unified,3634680,Pacific High,106,35.1320754717,0.563017261764
617,Whittier Union High,1936889,Pioneer High,50,31.96,0.744225561514
618,Corona-Norco Unified,110759,John F. Kennedy High,12,67.0,0.521374277896
619,Tracy Joint Unified,119040,John C. Kimball High,55,61.9272727273,0.622109275731
620,Rialto Unified,3630597,Rialto High,68,34.5735294118,0.797048080953
621,Morongo Unified,3636743,Twentynine Palms High,174,32.7586206897,0.330801687764
622,New Haven Unified,134668,James Logan High,55,36.2727272727,0.816524839006
623,Corona-Norco Unified,3331600,Corona High,218,38.4587155963,0.47779425263
624,Whittier Union High,1934868,La Serna High,568,43.6690140845,0.593833692599
625,Bellflower Unified,1930775,Bellflower High,51,51.0196078431,0.728351881293
626,Los Angeles Unified,1938968,Van Nuys Senior High,204,63.9754901961,0.765187419216
627,Carlsbad Unified,3730694,Carlsbad High,161,48.5900621118,0.549352222947
628,Riverside Unified,3334406,North (John W.) High,89,46.1797752809,0.6940433213
629,Jefferson Union High,4137535,Terra Nova High,31,61.2580645161,0.814388961892
630,Simi Valley Unified,5634993,"Apollo High, Cont.",24,16.7083333333,0.502965372106
631,Anaheim Union High,3036712,Savanna High,134,36.8582089552,0.685525159022
632,Atascadero Unified,4030755,Atascadero High,322,37.6832298137,0.472904383491
633,Mt. Diablo Unified,734764,Olympic Continuation High,11,0.0,0.641406041165
634,San Mateo Union High,4130738,Capuchino High,11,45.0,0.773506840174
635,Capistrano Unified,3030574,Aliso Niguel High,187,63.0695187166,0.504467148292
636,Los Angeles Unified,1932847,Los Angeles Center for Enrich,12,92.0,0.740799366838
637,San Jose Unified,4337200,San Jose High,16,50.0,0.824879227053
638,Long Beach Unified,1936947,Polytechnic High,39,63.6666666667,0.836324705586
639,Rocklin Unified,108084,Whitney High,335,45.9462686567,0.451236019092
640,Escondido Union High,3732062,Escondido High,119,49.2100840336,0.513635995792
641,Fresno Unified,1035831,Roosevelt High,80,51.6125,0.73596287703
642,Chico Unified,431676,Chico High,303,45.904290429,0.611191139281
643,San Dieguito Union High,3731007,La Costa Canyon High,43,46.6279069767,0.639365324083
644,West Covina Unified,122432,Edgewood High,12,58.0,0.718396082032
645,Konocti Unified,1730118,Richard H. Lewis Alternative,23,21.5217391304,0.431428571429
646,Centinela Valley Union High,1934926,Lawndale High,26,57.3461538462,0.75959933222
647,Palo Verde Unified,3335759,Palo Verde High,131,26.786259542,0.466775599129
648,Sacramento City Unified,101972,Rosemont High,308,49.3766233766,0.620729256388
649,Sacramento City Unified,3431012,Burbank (Luther) High,11,45.0,0.810262114997
650,Los Angeles Unified,1939040,Venice Senior High,67,50.3432835821,0.805606900801
651,Denair Unified,5031521,Denair High,30,46.8,0.515901060071
652,Kern Union High,1533538,Kern Valley High,269,26.405204461,0.254545454545
653,East Side Union High,4335204,Oak Grove High,32,46.625,0.723253757737
654,Colton Joint Unified,3632742,Colton High,111,37.8378378378,0.621570090359
655,Lincoln Unified,3933801,Lincoln High,283,46.519434629,0.594881537774
656,Gilroy Unified,118380,Christopher High,85,57.7411764706,0.697410402909
657,Fullerton Joint Union High,3033362,La Habra High,55,52.4727272727,0.532154474935
658,Los Angeles Unified,1930866,Bell Senior High,39,20.2564102564,0.895141406817
659,San Juan Unified,3432051,Del Campo High,611,32.3584288052,0.486412512219
660,Los Angeles Unified,1932920,Fairfax Senior High,68,52.9558823529,0.843086361491
661,Davis Joint Unified,6060396,Holmes (Oliver Wendell),15,40.0,0.521778584392
662,Santa Rosa High,4935292,Piner High,62,44.9516129032,0.723734225331
663,Vallejo City Unified,4830147,Bethel (Jesse M.) High,57,44.7543859649,0.737650351766
664,Simi Valley Unified,5635008,Royal High,225,36.36,0.502965372106
665,Tamalpais Union High,2132587,Redwood High,12,75.0,0.786662367672
666,Turlock Unified,5037700,Turlock High,354,40.2740112994,0.616432613708
667,Oakdale Joint Unified,5035654,Oakdale High,215,46.5953488372,0.381089459699
668,Merced Union High,2430601,Atwater High,244,46.1885245902,0.48679338435
669,Moreno Valley Unified,3333770,Moreno Valley High,56,30.25,0.600726019361
670,Desert Sands Unified,3330669,La Quinta High,318,52.2169811321,0.441717002956
671,Tulare Joint Union High,116368,Mission Oak High,100,52.94,0.509095204347
672,Tahoe-Truckee Joint Unified,3138500,Tahoe Truckee High,11,73.0,0.738916256158
673,Hesperia Unified,3630746,Sultana High,445,40.6202247191,0.346627880273
674,Vista Unified,118430,Mission Vista High,102,54.9509803922,0.523737297133
675,Fontana Unified,108191,Summit High,73,49.4657534247,0.598276322822
676,San Juan Unified,3430048,Mesa Verde High,415,26.2698795181,0.452056425213
677,Los Angeles Unified,1939107,Verdugo Hills Senior High,433,44.9538106236,0.645780856423
678,Oceanside Unified,3735206,Oceanside High,210,44.0047619048,0.585771868293
679,Kern Union High,116392,Independence High,133,39.1578947368,0.815833333333
680,Humboldt County Office of Education,106153,Eel River Community,14,7.0,0.640475500145
681,Valley Center-Pauma Unified,3731114,Valley Center High,102,63.7450980392,0.406335549472
682,Kern Union High,116400,Mira Monte High,26,26.6538461538,0.568197553658
683,Humboldt County Office of Education,106161,Eureka Community,38,16.0,0.640475500145
684,Los Angeles Unified,1932987,John H. Francis Polytechnic,24,67.0,0.750625360785
685,Gateway Unified,4531901,Central Valley High,423,30.5224586288,0.318652162377
686,Napa Valley Unified,2830016,Vintage High,100,49.2,0.635677083333
687,Grossmont Union High,3732336,Granite Hills High,455,45.5032967033,0.44045616003
688,Victor Valley Union High,3630787,Silverado High,258,28.019379845,0.562874603361
689,Atascadero Unified,4030151,Del Rio Continuation High,17,0.0,0.472904383491
690,Lakeport Unified,1732304,Clear Lake High,100,57.29,0.539069359087
691,Antioch Unified,117218,Dozier-Libbey Medical High,12,92.0,0.720506845325
692,Anaheim Union High,3032786,"Gilbert High, Cont.",12,17.0,0.639949943388
693,Conejo Valley Unified,5633748,Newbury Park High,83,68.6024096386,0.493549203137
694,Kelseyville Unified,1734359,Kelseyville High,331,32.6012084592,0.532676348548
695,Tracy Joint Unified,3938008,Tracy High,124,45.3064516129,0.628774661119
696,Fresno Unified,1031897,Edison High,65,72.1230769231,0.443277310924
697,Downey Unified,1939164,Warren High,117,46.9230769231,0.687788741231
698,Capistrano Unified,3030756,Tesoro,82,70.7317073171,0.436565696302
699,Beverly Hills Unified,1930981,Beverly Hills High,145,55.0344827586,0.720806916427
700,Fairfield-Suisun Unified,4833000,Fairfield High,72,40.2083333333,0.649664153932
701,Roseville Joint Union High,116459,Antelope High,427,43.6182669789,0.514728477984
702,Antioch Unified,730861,Antioch High,342,27.7865497076,0.671317619435
703,Lucia Mar Unified,4030557,Arroyo Grande High,361,44.8698060942,0.530927105449
704,Antelope Valley Union High,100081,William J. (Pete) Knight High,21,33.0,0.55445193331
705,Sequoia Union High,4136693,Sequoia High,41,72.3902439024,0.786446020489
706,Redondo Beach Unified,1937143,Redondo Union High,135,54.1925925926,0.71605516872
707,Sonora Union High,5530043,Bird High,14,31.0,0.402743379691
708,Manteca Unified,3930310,Sierra High,154,38.8766233766,0.507855822551
709,Fremont Union High,4333316,Homestead High,26,42.0,0.810852120749
710,Santa Maria Joint Union High,102285,Pioneer Valley High,36,64.0,0.488544474394
711,West Contra Costa Unified,732941,El Cerrito Senior High,39,43.6153846154,0.889901823282
712,Alameda City Unified,132878,Encinal High,16,56.0,0.891270112975
713,Escondido Union High,3735313,Orange Glen High,158,40.0632911392,0.369605142332
714,Oxnard Union High,5631619,Camarillo (Adolfo) High,168,60.5892857143,0.524601734221
715,Delano Joint Union High,1531672,Delano High,11,73.0,0.800452147702
716,Elk Grove Unified,3430170,Valley High,11,27.0,0.810262114997
717,Benicia Unified,4831004,Benicia High,76,38.2763157895,0.689301416707
718,Fairfield-Suisun Unified,4830170,Rodriguez (Angelo) High,47,46.7446808511,0.658152554234
719,San Lorenzo Unified,130849,Arroyo High,31,48.2580645161,0.789598540146
720,Yuba City Unified,5130018,Powell (Albert) Cont.,29,23.8275862069,0.402011581835
721,Perris Union High,3335973,Perris,42,51.2142857143,0.624669797476
722,San Luis Obispo County Office of Educati,4030250,San Luis Obispo County Commun,66,15.1363636364,0.674925097949
723,Woodland Joint Unified,5738802,Woodland Senior High,106,34.9245283019,0.655936454849
