,District,School Code,School Name,number,score,vote
1149,Los Angeles Unified,120808,Dorothy V. Johnson Comm. Day,52,4.15384615385,0.91624251497
1150,Center Joint Unified,3430378,Center High,416,43.6514423077,0.514728477984
1151,San Juan Unified,3430386,El Sereno Alternative Educati,28,29.0,0.486412512219
1152,Moreno Valley Unified,3331071,Vista del Lago High,1374,33.3944687045,0.553964887475
1153,San Diego Unified,3733508,La Jolla High,278,42.4928057554,0.643146674673
1154,Los Angeles Unified,1939479,WESM Health/Sports Medicine,525,38.1752380952,0.76065511572
1155,Ojai Unified,5634076,Nordhoff High,245,42.6326530612,0.733727810651
1156,Whittier Union High,1931302,California High,1540,44.7753246753,0.678964637258
1157,Center Joint Unified,3430451,"McClellan High, Cont.",41,7.63414634146,0.514728477984
1158,Clovis Unified,1030196,Clovis West High,522,49.183908046,0.410257742673
1159,Rim of the World Unified,3635265,Rim of the World Senior High,372,36.3387096774,0.416916018352
1160,San Mateo Union High,4135265,Peninsula High Continuation,61,15.0,0.773506840174
1161,Los Angeles Unified,1931336,Cheviot Hills Continuation,51,11.6666666667,0.816042024447
1162,Elk Grove Unified,3430477,Florin High,985,40.6050761421,0.724257282954
1163,West Covina Unified,1939537,West Covina High,1232,52.3327922078,0.722227984649
1164,San Joaquin County Office of Education,3930195,San Joaquin Co Juvenile Hal,64,1.6875,0.484574111335
1165,West Contra Costa Unified,735316,Pinole Valley High,489,29.6196319018,0.820333432569
1166,Los Banos Unified,120923,Pacheco High,703,39.6628733997,0.609182058047
1167,San Juan Unified,3430493,Bella Vista High,330,48.0212121212,0.486412512219
1168,San Luis Coastal Unified,4036703,San Luis Obispo High,229,44.096069869,0.644798745426
1169,Folsom-Cordova Unified,3430501,"Walnutwood High, Alt.",29,27.4137931034,0.513401072086
1170,San Benito High,3537008,San Benito High,885,43.7502824859,0.630313644324
1171,Los Angeles Unified,1931377,Earhart (Amelia) Continuation,56,12.9285714286,0.806232062321
1172,Sacramento City Unified,3430519,Capital City,349,12.8309455587,0.810262114997
1173,Los Angeles Unified,1931385,Einstein (Albert) Cont.,62,11.4838709677,0.706802053886
1174,Lodi Unified,3930237,Bear Creek High,834,46.1486810552,0.613983375582
1175,Elk Grove Unified,3430527,"Insights High, Cont.",43,9.06976744186,0.724257282954
1176,Los Angeles Unified,1931393,Highland Park Continuation,46,12.9782608696,0.820382855174
1177,Fresno Unified,1030279,Bullard High,753,43.2337317397,0.571761688236
1178,Davis Joint Unified,6060396,Holmes (Oliver Wendell),41,41.0,0.521778584392
1179,Fresno Unified,1030287,Young Academic Center,898,9.33407572383,0.770626242545
1180,Torrance Unified,1939602,West High,340,61.9382352941,0.643809331448
1181,Fresno Unified,1030295,Duncan (Erma) Polytechnical Hi,698,41.1790830946,0.538850876371
1182,Los Angeles Unified,1931419,Leonis (Miguel) Continuation,44,16.0909090909,0.658119126159
1183,Oakland Unified,112797,Coliseum College Prep Academy,98,25.4489795918,0.78
1184,Jefferson Union High,4135075,Oceana High,128,52.4140625,0.814388961892
1185,Fullerton Joint Union High,3037348,Sunny Hills High,380,67.1526315789,0.634521880065
1186,Kern Union High,1530021,Central Valley High (Continua,30,3.0,0.595263958288
1187,Lodi Unified,3930278,Plaza Robles Continuation High,42,19.0,0.613983375582
1188,Los Angeles Unified,1931435,Lewis (Robert H.) Continuation,37,2.7027027027,0.750625360785
1189,Pittsburg Unified,735407,Pittsburg Senior High,1477,32.4509140149,0.811901646119
1190,Southern Kern Unified,1530039,"Rare Earth High, Cont.",36,5.52777777778,0.479087452471
1191,Natomas Unified,3430584,Natomas High,592,36.7162162162,0.638572425017
1192,Los Angeles Unified,1931450,Jack London Continuation,70,11.4,0.743107540624
1193,Tracy Joint Unified,3930302,Merrill F. West High,780,39.7871794872,0.628774661119
1194,Kern Union High,1530047,Nueva Continuation High,37,5.0,0.590923124421
1195,Elk Grove Unified,3430592,Laguna Creek High,611,44.1276595745,0.669520992267
1196,Fresno County Office of Education,1030337,Fresno County Court,203,10.5862068966,0.604175194433
1197,San Diego Unified,3733698,Madison High,503,43.8071570577,0.604657849339
1198,Sierra Sands Unified,1530054,Mesquite Cont. High,26,23.0,0.31420233463
1199,Los Angeles Unified,1931468,Metropolitan Continuation,98,19.7448979592,0.846559206448
1200,Los Angeles Unified,1931476,Canoga Park Senior High,1093,37.9103385178,0.744038635678
