,District,District Code,School Code,School Name,number,score,vote
679,Chico Unified,61424,437558,Pleasant Valley High,406,48.8374384236,0.611191139281
680,Los Angeles Unified,64733,1937226,Reseda Senior High,1074,47.8789571695,0.695140327745
681,Saddleback Valley Unified,73635,3034956,Mission Viejo High,305,50.6229508197,0.475959441779
682,Lake Tahoe Unified,61903,937805,South Tahoe High,376,36.0984042553,0.64748427673
683,Mendocino County Office of Education,10231,2330447,Mendocino County,80,5.35,0.634938728983
684,Natomas Unified,75283,102236,Inderkum High,605,46.0760330579,0.673297678059
685,Fresno Unified,62166,1034214,McLane High,1449,26.1145617667,0.638969873664
686,Rialto Unified,67850,3633005,Eisenhower Senior High,1469,36.5588835943,0.797048080953
687,Valley Center-Pauma Unified,75614,3731312,Oak Glen High,32,0.0,0.406335549472
688,Los Angeles Unified,64733,6016885,Elizabeth Learning Center,534,44.4157303371,0.895141406817
689,Santa Ana Unified,66670,3034998,Lorin Griset Academy,192,8.71875,0.673099513341
690,New Haven Unified,61242,110460,Core Learning Academy,38,3.0,0.811079667267
691,Oakland Unified,61259,118653,Ralph J. Bunche High,31,3.0,0.836138613861
692,Alhambra Unified,75713,1937697,San Gabriel High,1476,59.0731707317,0.733281579239
693,Santa Maria Joint Union High,69310,102285,Pioneer Valley High,1482,39.2739541161,0.488544474394
694,Placer Union High,66894,102293,Foresthill High,50,35.96,0.669291338583
695,Tahoe-Truckee Joint Unified,66944,3130010,North Tahoe High,102,27.3725490196,0.738916256158
696,Antioch Unified,61648,110494,Bidwell Continuation High,51,4.0,0.671317619435
697,Taft Union High,63818,1535905,Taft Union High,334,37.3982035928,0.191363777571
698,Newport-Mesa Unified,66597,3035045,Newport Harbor High,608,56.3223684211,0.47624178429
699,Santa Rosa High,70920,4935607,"Ridgway High, Cont.",107,23.5794392523,0.776655629139
700,Madera Unified,65243,2035640,Furman (Duane E.) High (Indep,98,16.1632653061,0.589822329458
701,Hanford Joint Union High,63925,1634245,"Johnson High, Continuation",36,8.0,0.41235459286
702,Cabrillo Unified,68890,4132817,Half Moon Bay High,253,30.7628458498,0.779235816287
703,Alvord Unified,66977,3330008,La Sierra High,1468,44.5810626703,0.641564318035
704,Irvine Unified,73650,3035102,University High,182,54.7252747253,0.631859982201
705,Morgan Hill Unified,69583,102368,Ann Sobrato High,324,34.9938271605,0.62508259548
706,Tulare Joint Union High,72249,5435367,Valley High,19,0.0,0.509095204347
707,Riverside Unified,67215,3330024,Arlington High,988,46.70951417,0.512108731466
708,Coachella Valley Unified,73676,3330032,La Familia Continuation High,61,2.0,0.423395445135
709,Modoc Joint Unified,73585,2535409,Modoc High,70,34.5714285714,0.263610315186
710,San Rafael City High,65466,2134005,Terra Linda High,286,39.3391608392,0.815808609657
711,Madera Unified,65243,2035707,Madera High,1019,36.8802747792,0.589822329458
712,Modesto City High,71175,110593,James C. Enochs High,607,56.6392092257,0.503361941726
713,Winters Joint Unified,72702,5738505,Winters High,184,36.5706521739,0.646812957158
714,Murrieta Valley Unified,75200,118794,Murrieta Mesa High,474,57.1772151899,0.551023137622
715,Santa Ana Unified,66670,3035821,Saddleback High,1171,28.1323654996,0.608246977547
716,Los Angeles Unified,64733,1937424,"School of Communications, New",328,12.0548780488,0.870950978694
717,Hemet Unified,67082,3330065,Alessandro High,226,13.0,0.467771639042
718,Los Angeles Unified,64733,6058002,Robert Fulton College Prepara,683,33.4319180088,0.808184727938
719,Fillmore Unified,72454,5632021,Fillmore Senior High,515,40.3048543689,0.614634146341
720,Coronado Unified,68031,3731478,Coronado High,14,86.0,0.631088082902
721,Corona-Norco Unified,67033,110627,Eleanor Roosevelt High,1016,54.9261811024,0.469943247562
722,Cuyama Joint Unified,75010,4231205,Cuyama Valley High,32,31.59375,0.524693796918
723,Sweetwater Union High,68411,3731502,San Ysidro High,1332,37.21996997,0.653173965448
724,William S. Hart Union High,65136,102459,Golden Valley High,637,42.9607535322,0.493247068338
725,Lake Elsinore Unified,75176,3330115,Ortega High,69,6.0,0.418744769874
726,West Contra Costa Unified,61796,733253,Gompers (Samuel) Continuation,51,8.0,0.921564694082
727,Poway Unified,68296,3731528,Westview High,160,62.45,0.590174713507
728,El Monte Union High,64519,1937481,Rosemead High,1123,56.9786286732,0.809498750164
729,Tulare Joint Union High,72249,5435466,Tulare Western High,866,47.1732101617,0.509095204347
730,William S. Hart Union High,65136,102475,West Ranch High,242,45.7892561983,0.56037496028
731,Fremont Unified,61176,135244,Mission San Jose High,54,57.3888888889,0.766219839142
732,Corona-Norco Unified,67033,3330131,Corona-Norco Alternative,11,0.0,0.581043375328
733,Hanford Joint Union High,63925,1634401,Hanford High,447,33.8165548098,0.41235459286
734,Desert Sands Unified,67058,118885,Shadow Hills High,666,44.8063063063,0.680439104503
735,Capistrano Unified,66464,3038569,Dana Hills High,445,45.5505617978,0.456465596753
736,Perris Union High,67207,3330172,"Perris Lake High, Cont.",107,11.0,0.599527085125
737,Hanford Joint Union High,63925,118919,Sierra Pacific High,261,36.6781609195,0.41235459286
738,South Monterey County Joint Union High,66068,2732170,King City High,469,36.4029850746,0.708883025506
739,Fontana Unified,67710,3633302,Fontana High,1674,37.7180406213,0.767511394713
740,Poway Unified,68296,118935,Del Norte High,112,53.0535714286,0.480098943108
741,Brawley Union High,63081,1331354,"Desert Valley High, Cont.",52,10.0,0.697323900338
742,Rowland Unified,73452,1937564,Rowland (John A.) High,876,59.2762557078,0.58049122807
743,Banning Unified,66985,3330214,Banning High,703,29.253200569,0.449500318945
744,Corona-Norco Unified,67033,110759,John F. Kennedy High,101,62.4653465347,0.521374277896
745,San Juan Unified,67447,3436714,Rio Americano High,221,45.1402714932,0.613832853026
746,Sweetwater Union High,68411,3731627,Otay Ranch Senior High,520,54.6365384615,0.675064800415
747,Banning Unified,66985,3330222,New Horizon High,42,7.0,0.449500318945
