,District,School Code,School Name,number,score,vote
185,Sweetwater Union High,3731064,Chula Vista Senior High,48,73.0416666667,0.754016957886
186,Turlock Unified,5030283,Pitman (John H.) High,427,72.5339578454,0.434776749618
187,Ventura Unified,5630348,Foothill Technology High,414,91.6231884058,0.640656361139
188,Long Beach Unified,1935758,Millikan High,651,73.8586789555,0.575231756596
189,Charter Oak Unified,1931666,Charter Oak High,245,58.7551020408,0.544794738036
190,Tamalpais Union High,2134419,San Andreas High (Continuatio,15,47.0,0.786662367672
191,Ramona City Unified,3735958,"Montecito High, Cont.",11,18.0,0.315043052507
192,Kern Union High,110999,Frontier High,845,67.826035503,0.413674372848
193,Pasadena Unified,1931674,Marshall Fundamental,61,93.606557377,0.640983033059
194,Chaffey Joint Union High,3637659,"Valley View High, Cont.",13,38.0,0.740069892208
195,Petaluma Joint Union High,4930012,Casa Grande High,577,78.9514731369,0.76189277624
196,Modesto City High,121129,Gregori High,340,61.1088235294,0.624695161083
197,Sequoia Union High,4138053,Woodside High,316,85.5537974684,0.786446020489
198,Los Molinos Unified,5235106,Los Molinos High,12,58.0,0.259711431743
199,Long Beach Unified,1939875,Wilson High,704,77.3480113636,0.742538438348
200,East Side Union High,4333639,Lick (James) High,11,45.0,0.790654620853
201,Los Angeles Unified,1937838,San Pedro Senior High,229,68.7074235808,0.721876046901
202,Beaumont Unified,3330479,Beaumont Senior High,384,68.1666666667,0.465511092089
203,Twin Rivers Unified,3436979,Rio Linda High,174,52.7931034483,0.671213208902
204,Yuba City Unified,5139001,Yuba City High,315,62.8253968254,0.402011581835
205,Oxnard Union High,5630389,Pacifica,60,66.8,0.647087467283
206,Lake Elsinore Unified,3330487,Temescal Canyon High,461,58.3579175705,0.453914327917
207,Wasco Union High,1536440,Wasco High,12,67.0,0.391639871383
208,Sonora Union High,5530043,Bird High,21,24.0,0.402743379691
209,Los Angeles Unified,1931708,Chatsworth Senior High,213,65.6009389671,0.545961333175
210,Yosemite Unified,2030013,Yosemite High,235,52.0595744681,0.259656652361
211,Temecula Valley Unified,3330495,Rancho Vista High,29,34.0,0.408742194469
212,Manhattan Beach Unified,1935808,Mira Costa High,1005,88.7641791045,0.682744775044
213,Sweetwater Union High,3733953,Mar Vista Senior High,107,71.785046729,0.669663669664
214,Marysville Joint Unified,5835202,Marysville High,182,58.7692307692,0.226726726727
215,Kern County Office of Education,1530310,Kern County Community,59,8.86440677966,0.42465976693
216,Hemet Unified,3330503,Helen Hunt Jackson Alternativ,54,53.6666666667,0.467771639042
217,Mountain View-Los Altos Union High,4334728,Mountain View High,652,83.6134969325,0.829648526077
218,Placer Union High,3131851,Colfax High,386,78.1424870466,0.391708967851
219,Riverside Unified,3330511,Opportunity Program,22,18.0,0.55196454629
220,Sacramento City Unified,3430865,West Campus,98,96.0,0.797459584296
221,Moorpark Unified,5630371,Moorpark College,31,68.0,0.518262586377
222,Conejo Valley Unified,123349,Century Academy,31,80.5483870968,0.573899239703
223,East Nicolaus Joint Union High,5132758,East Nicolaus High,108,77.7592592593,0.361258278146
224,Tustin Unified,102871,Arnold O. Beckman High,525,88.1714285714,0.624855443582
225,Elk Grove Unified,3430873,Franklin High,381,74.7611548556,0.635654169855
226,Colusa Unified,631259,Colusa High,60,68.2,0.338235294118
227,William S. Hart Union High,1931740,Saugus High,1027,69.6806231743,0.45738545338
228,San Ramon Valley Unified,113118,Dougherty Valley High,306,85.8137254902,0.711773832098
229,Murrieta Valley Unified,3330529,Murrieta Valley High,822,77.6082725061,0.551023137622
230,Central Unified,1030626,Central High East Campus,392,62.693877551,0.586681844052
231,Los Angeles Unified,1933795,Ulysses S. Grant Senior High,123,55.2845528455,0.743107540624
232,Los Angeles Unified,1939941,John F. Kennedy High,56,71.375,0.607977991747
233,Kern Union High,1530344,Stockdale High,502,76.9960159363,0.815833333333
234,Hemet Unified,3330537,West Valley High,131,74.106870229,0.410739052903
235,Garden Grove Unified,3033578,La Quinta High,32,75.0,0.601399900892
236,Stockton Unified,3932654,Franklin High,41,61.1951219512,0.546288209607
237,Whittier Union High,1937903,Santa Fe High,56,65.8571428571,0.783517010062
238,Oxnard Union High,5634548,Oxnard High,158,76.0126582278,0.647087467283
239,Val Verde Unified,3330552,Rancho Verde High,73,68.5753424658,0.553964887475
240,Fortuna Union High,1233402,Fortuna Union High,401,51.8578553616,0.516473887136
241,Los Angeles Unified,107003,Northridge Academy High,84,70.119047619,0.746801978509
242,Mt. Diablo Unified,731646,College Park High,733,75.8171896317,0.706974540128
243,Kern Union High,1530369,Centennial High,621,74.2367149758,0.298972449739
244,Las Virgenes Unified,1931781,Calabasas High,1024,79.5322265625,0.64766536965
245,Hemet Unified,113159,Tahquitz High,84,65.2619047619,0.410739052903
246,Santa Cruz County Office of Education,4430278,Santa Cruz County,111,29.6396396396,0.751190229766
247,Fullerton Joint Union High,3033610,"La Vista High, Cont.",21,38.0,0.591143294806
248,Palm Springs Unified,3330818,Desert Hot Springs High,46,43.3913043478,0.528595296234
249,Shasta Union High,4532750,Enterprise High,322,69.1739130435,0.295739575316
250,San Francisco Unified,3830288,Balboa High,53,86.5849056604,0.857183118439
251,Mt. Diablo Unified,737809,Ygnacio Valley High,102,70.4411764706,0.699944842802
252,Palm Springs Unified,3330578,Cathedral City High,125,75.4,0.696723575888
253,Carmel Unified,2730414,Carmel High,359,80.7938718663,0.679044744784
254,Corona-Norco Unified,3330586,Lee V. Pollard High (Cont.),40,36.0,0.581043375328
255,Clovis Unified,1030683,Clovis East High,338,78.6982248521,0.398396767466
256,Los Angeles Unified,1933852,Alexander Hamilton Senior Hig,322,86.8602484472,0.816042024447
257,Acalanes Union High,733725,Las Lomas High,732,86.650273224,0.74777603349
258,Mountain View-Los Altos Union High,4334116,Los Altos High,541,91.3585951941,0.776614310646
259,Perris Union High,113191,Heritage High,259,71.5752895753,0.502294893861
260,Esparto Unified,5732904,Esparto High,58,62.2068965517,0.542914171657
261,Sutter Union High,5137500,Sutter High,307,53.1596091205,0.351928692178
262,Roseville Joint Union High,3130119,"Independence High, Alt.",68,53.1764705882,0.465835086665
263,Modesto City High,5030135,Johansen (Peter) High,158,62.1898734177,0.298161470823
264,Claremont Unified,1931823,Claremont High,653,78.2358346095,0.593502314996
265,Monrovia Unified,1935923,Monrovia High,261,80.1800766284,0.687778528022
266,Val Verde Unified,109108,Citrus Hill High,61,63.9508196721,0.599527085125
267,Corona-Norco Unified,3330446,Centennial High,411,80.204379562,0.432162875041
268,Garden Grove Unified,3035706,Rancho Alamitos High,122,59.0081967213,0.61663399608
269,San Luis Coastal Unified,4036703,San Luis Obispo High,633,79.5813586098,0.644798745426
270,Lodi Unified,3934783,Lodi High,607,69.7611202636,0.501566784175
271,Hemet Unified,3332673,Hemet High,430,74.1046511628,0.399497487437
272,Temecula Valley Unified,3330636,Susan H. Nelson High,61,54.3606557377,0.408742194469
273,Vacaville Unified,4833869,Country High,11,9.0,0.570959803117
274,William S. Hart Union High,1933902,Hart (William S.) Senior High,734,83.3910081744,0.493247068338
275,San Diego Unified,3731213,Clairemont High,205,74.0731707317,0.604657849339
276,Santa Monica-Malibu Unified,1938000,Santa Monica High,794,82.7858942065,0.83513562224
277,San Lorenzo Unified,137810,San Lorenzo High,24,42.0,0.789598540146
278,Pajaro Valley Unified,4437901,Watsonville High,13,85.0,0.788247387357
279,Potter Valley Community Unified,2330041,Potter Valley High,11,45.0,0.49634369287
280,Los Angeles Unified,1931864,Grover Cleveland High,268,92.1417910448,0.695140327745
281,Imperial Unified,1335900,Imperial High,120,80.3,0.610309278351
282,Kern Union High,1536606,West High,93,59.3655913978,0.40262955988
283,Folsom-Cordova Unified,3430501,"Walnutwood High, Alt.",60,36.65,0.513401072086
284,Middletown Unified,1736008,Middletown High,195,63.6256410256,0.49872611465
285,Carlsbad Unified,3730017,Carlsbad Village Academy,16,19.0,0.549352222947
286,Orange Unified,3035748,Richland Continuation High,26,27.0,0.569069526537
287,Fairfield-Suisun Unified,4830170,Rodriguez (Angelo) High,267,70.2284644195,0.658152554234
288,ABC Unified,1931880,Whitney (Gretchen) High,23,100.0,0.669346150659
289,Elk Grove Unified,105916,Monterey Trail High,60,73.4,0.53358802929
290,Kern Union High,1530476,Liberty High,631,69.881141046,0.298972449739
291,Desert Sands Unified,3330669,La Quinta High,507,85.4082840237,0.441717002956
292,Garden Grove Unified,3035581,Pacifica High,551,76.0907441016,0.475728758779
293,Santa Rosa High,4930160,Allen (Elsie) High,49,54.9591836735,0.688666300768
294,San Dieguito Union High,3730033,Torrey Pines High,1124,83.4555160142,0.639365324083
295,Anderson Union High,4530804,Anderson High,110,62.8090909091,0.253796337651
296,Lodi Unified,3930443,Middle College High,11,91.0,0.594881537774
297,San Jose Unified,4338950,Willow Glen High,329,78.9209726444,0.745581677036
298,Golden Valley Unified,2030203,Liberty High,186,72.4731182796,0.272232885477
299,Campbell Union High,4330239,Leigh High,686,73.0787172012,0.741318214033
300,Conejo Valley Unified,5630116,Westlake High,1092,85.9148351648,0.53258887876
301,Monterey Peninsula Unified,2735348,Seaside High,47,70.3191489362,0.674866063713
302,Antelope Valley Union High,1995398,Highland High,411,62.6861313869,0.419696176008
303,Sierra Unified,1036938,Sierra High,190,80.5210526316,0.390099741411
304,Corona-Norco Unified,3330701,Santiago High,1089,76.1120293848,0.432162875041
305,Antelope Valley Union High,1995406,Littlerock High,124,53.3629032258,0.492362982929
306,Newport-Mesa Unified,3031697,Corona del Mar High,923,79.1581798483,0.47624178429
307,Grossmont Union High,3730066,Valhalla High,760,75.9105263158,0.44045616003
308,Cotati-Rohnert Park Unified,4930046,El Camino High,12,33.0,0.729064800041
309,El Dorado Union High,934554,Independence Continuation,31,16.0322580645,0.376518218623
310,Fremont Unified,138693,Washington High,360,67.6833333333,0.759161490683
311,Torrance Unified,1938083,"Shery (Kurt T.) High, Cont.",19,21.0,0.680197090568
312,Perris Union High,3330727,Paloma Valley High,420,75.3904761905,0.445681281176
313,Fall River Joint Unified,4533600,Fall River Junior-Senior High,47,66.0425531915,0.330275229358
314,Windsor Unified,4930228,Windsor High,570,69.0719298246,0.690663417876
315,Lucia Mar Unified,4033205,Lopez Continuation High,19,21.0,0.530927105449
316,Pajaro Valley Unified,4430518,Aptos High,560,78.7428571429,0.734965034965
317,Temecula Valley Unified,3330743,Chaparral High,859,79.6903376019,0.423866370972
318,Los Angeles Unified,1995448,Francisco Bravo Medical Magne,11,100.0,0.870950978694
319,Mt. Diablo Unified,731836,Concord High,367,68.3460490463,0.66013560674
320,Kern Union High,1532605,Foothill High,51,52.8431372549,0.288645690834
321,East Side Union High,4335204,Oak Grove High,116,58.1637931034,0.723253757737
322,Silver Valley Unified,3630274,Silver Valley High,76,57.6315789474,0.383355350066
323,Cloverdale Unified,4930855,Cloverdale High,106,72.6320754717,0.625
324,Santa Rosa High,4930244,Carrillo (Maria) High,728,82.7472527473,0.760627802691
325,San Lorenzo Unified,130849,Arroyo High,170,60.3470588235,0.789598540146
326,Oxnard Union High,5634761,Rio Mesa High,247,79.6194331984,0.733040003592
327,Hughson Unified,5032651,Hughson High,225,71.0888888889,0.390536723164
328,Nevada Joint Union High,2935500,Nevada Union High,1023,68.2121212121,0.486882716049
329,Yuba City Unified,5130018,Powell (Albert) Cont.,33,15.3333333333,0.402011581835
330,Fresno Unified,1032911,Herbert Hoover High,74,66.4054054054,0.574914546145
331,Los Angeles Unified,1934033,Hollywood Senior High,48,62.2291666667,0.869295923769
332,Fallbrook Union High,3732179,Fallbrook High,452,74.3827433628,0.408724700334
333,Oxnard Union High,5631619,Camarillo (Adolfo) High,714,83.8823529412,0.524601734221
334,Milpitas Unified,4334470,Milpitas High,136,74.1985294118,0.761451562984
335,Oakland Unified,137943,Skyline High,55,80.4545454545,0.773475898939
336,Santa Barbara Unified,4235727,Santa Barbara Senior High,575,87.1217391304,0.772852128796
337,Fort Bragg Unified,2331361,Fort Bragg High,91,62.3406593407,0.695269788448
338,Vallejo City Unified,4830147,Bethel (Jesse M.) High,67,53.8656716418,0.737650351766
339,Chowchilla Union High,2032357,Chowchilla High,127,66.6771653543,0.42074776198
340,Red Bluff Joint Union High,5237201,Red Bluff High,390,59.6461538462,0.313456053928
341,Glendale Unified,1995497,Verdugo Academy,33,54.6666666667,0.66717603912
342,Biggs Unified,430827,Biggs High,14,29.0,0.404551201011
343,Oak Park Unified,5630256,Oak Park Independent,55,67.1818181818,0.679618001047
344,Contra Costa County Office of Education,6077168,Floyd Marchus,12,58.0,0.702267303103
345,Chaffey Joint Union High,3633906,Montclair High,40,47.5,0.684804437219
346,Stockton Unified,3937406,Stagg Senior High,46,50.0869565217,0.594881537774
347,Sonora Union High,5536503,Sonora High,389,73.6375321337,0.402743379691
348,Santa Cruz City High,4432340,Harbor High,250,77.744,0.838548185232
349,Victor Valley Union High,3638012,Victor Valley High,85,53.0,0.447736654306
350,Folsom-Cordova Unified,113571,Vista del Lago High,755,78.498013245,0.496486605182
351,Willits Unified,2335487,Willits High,106,55.1603773585,0.610826064649
352,Folsom-Cordova Unified,3433216,Folsom High,850,78.4823529412,0.496486605182
353,Porterville Unified,5434113,Porterville High,191,67.4188481675,0.288544358312
354,Glendale Unified,1934082,Herbert Hoover High,318,59.8647798742,0.657273715262
355,Riverside Unified,3330859,Martin Luther King Jr. High,840,74.9214285714,0.529643427355
356,San Diego Unified,3730181,Mira Mesa High,226,85.2477876106,0.620477794411
357,Huntington Beach Union High,3030145,Ocean View High,232,76.4094827586,0.540354981437
358,Monterey Peninsula Unified,2732808,Monterey High,274,76.4270072993,0.678728493172
359,Ojai Unified,5634076,Nordhoff High,278,63.4064748201,0.733727810651
360,Linden Unified,3933959,Linden High,177,68.3615819209,0.871118012422
361,San Lorenzo Valley Unified,4436754,San Lorenzo Valley High,390,69.0,0.825955943475
362,Long Beach Unified,1995539,Calif Acad Math and Science,54,100.0,0.641695637546
363,Placer Union High,3130135,Maidu High Independent Study,47,44.829787234,0.643084541917
364,Placentia-Yorba Linda Unified,6119556,Parkview,15,73.0,0.503782332845
365,Tulare Joint Union High,116368,Mission Oak High,198,67.6666666667,0.509095204347
366,Liberty Union High,733980,Liberty High,647,68.9366306028,0.571727092258
367,Visalia Unified,5430046,Golden West High,222,56.0540540541,0.464601769912
368,Los Angeles Unified,1936160,Nathaniel Narbonne Senior Hig,68,62.0882352941,0.690962980886
369,Los Gatos-Saratoga Joint Union High,4334371,Los Gatos High,947,83.2914466737,0.708251857646
370,Rocklin Unified,3130150,Rocklin High,868,85.047235023,0.451236019092
371,Salinas Union High,2734556,Salinas High,436,72.2293577982,0.752533507682
372,Woodland Joint Unified,101162,Pioneer High,236,70.3347457627,0.420741989882
373,Fresno Unified,1030279,Bullard High,511,75.5909980431,0.571761688236
374,Newport-Mesa Unified,3031853,Costa Mesa High,112,70.7410714286,0.47624178429
375,Liberty Union High,733998,La Paloma High (Continuation),24,13.0,0.571727092258
376,Twin Rivers Unified,3433265,Foothill High,123,59.3333333333,0.542284984841
377,Long Beach Unified,1995570,Educational Partnership High,17,53.0,0.727155394941
378,Covina-Valley Unified,1932086,Covina High,71,73.1971830986,0.70250079139
379,Kern Union High,1534775,North High,273,50.6043956044,0.184210526316
380,Los Alamitos Unified,3033917,Los Alamitos High,1249,79.9055244195,0.515223440825
381,Jefferson Union High,4137790,Westmoor High,24,66.8333333333,0.776695791369
382,Gustine Unified,2431807,Gustine High,65,61.6307692308,0.529743048222
383,Roseville Joint Union High,3130176,Woodcreek High,952,76.9443277311,0.516927675612
384,Palos Verdes Peninsula Unified,1995588,Palos Verdes Penins. High,864,85.3831018519,0.558045395403
385,Travis Unified,4830022,Travis Education Center,13,0.0,0.649664153932
386,Placentia-Yorba Linda Unified,3038023,Valencia High,310,82.9032258065,0.503782332845
387,ABC Unified,1930056,Cerritos High,92,78.4782608696,0.669346150659
388,Campbell Union High,4338505,Westmont High,503,69.1610337972,0.759295386734
389,San Diego Unified,3730173,Serra High,293,82.1979522184,0.582085269983
390,Monterey Peninsula Unified,111435,Marina High,76,69.6315789474,0.751621643813
391,Corning Union High,5231709,Corning High,187,51.8770053476,0.349639855942
392,Lassen Union High,1833805,Lassen High,403,48.8138957816,0.25216
393,Cotati-Rohnert Park Unified,4930384,Technology High,114,89.5175438596,0.729064800041
394,Capistrano Unified,3035987,Junipero Serra,32,19.03125,0.43391730904
395,Kern Union High,1530708,Bakersfield High,273,67.0659340659,0.42465976693
396,Fremont Union High,4334421,Lynbrook High,174,82.0574712644,0.737441286522
397,Huntington Beach Union High,3031895,Edison High,1037,77.8582449373,0.472830529622
398,Rocklin Unified,3130200,Victory High,20,35.0,0.451236019092
399,Tehachapi Unified,1536135,Tehachapi High,514,70.6498054475,0.264682952183
400,Desert Sands Unified,3330909,Horizon,58,34.5689655172,0.441717002956
401,Santa Cruz City High,4437109,Santa Cruz High,466,70.6266094421,0.751190229766
402,Las Virgenes Unified,1930080,Agoura High,1224,82.4289215686,0.609734381956
403,Capistrano Unified,3036001,San Clemente High,1270,79.0173228346,0.404783451842
404,Chaffey Joint Union High,3630225,Alta Loma High,577,67.3552859619,0.475426024151
405,East Side Union High,4335907,Piedmont Hills High,144,64.6527777778,0.675513501039
406,Rocklin Unified,3130218,Rocklin Independent (Alte,19,32.0,0.451236019092
407,Sierra Sands Unified,1531367,Burroughs High,498,68.6385542169,0.31420233463
408,Conejo Valley Unified,5630108,"Conejo Valley High, Cont.",21,33.0,0.493549203137
409,Glendale Unified,1932144,Crescenta Valley High,1007,81.5283018868,0.601872599232
410,Oakland Unified,136051,Oakland Technical High,255,94.5254901961,0.855087197935
411,Placentia-Yorba Linda Unified,3031929,El Dorado High,736,77.3559782609,0.503782332845
412,Fremont Union High,4334462,Monta Vista High,297,86.4377104377,0.810852120749
413,Manteca Unified,3935103,Manteca High,219,48.4383561644,0.507855822551
414,Modesto City High,5034913,Robert Elliott Alternative Ed,46,2.4347826087,0.557129407737
415,Escondido Union High,3730058,San Pasqual High,640,80.8140625,0.515933646186
416,Manteca Unified,3935111,"Calla High, Cont.",11,0.0,0.507855822551
417,Placentia-Yorba Linda Unified,3031945,El Camino Real Continuation Hi,16,33.0,0.503782332845
418,San Diego Unified,3730314,University City High,413,86.6537530266,0.535812574977
419,Poway Unified,118935,Del Norte High,675,77.5111111111,0.480098943108
420,Santa Maria Joint Union High,102285,Pioneer Valley High,59,76.3728813559,0.488544474394
421,Clovis Unified,1031053,Clovis High,671,77.9523099851,0.398396767466
422,Jurupa Unified,114157,Patriot High,227,57.7356828194,0.588575560376
423,Orange Unified,3031952,El Modena High,439,82.6332574032,0.581574185766
424,Orange Unified,3038098,Villa Park High,714,80.1680672269,0.455688854489
425,Clovis Unified,113555,Clovis North High,663,80.3393665158,0.405669291339
426,El Dorado Union High,932756,El Dorado High,546,69.956043956,0.376518218623
427,Torrance Unified,1936277,North High,204,73.1764705882,0.695008146941
428,Live Oak Unified,5135256,Live Oak High,52,55.6153846154,0.486523370863
429,Modesto City High,5034905,Modesto High,167,80.251497006,0.624695161083
430,Sacramento City Unified,3435419,McClatchy (C. K.) High,275,86.12,0.813576409309
431,Oakdale Joint Unified,5030192,Valley Oak Junior and Senior,11,9.0,0.381089459699
432,Banning Unified,3330974,Banning Independent Study,12,25.0,0.449500318945
433,San Diego Unified,3734431,Mission Bay High,131,74.0610687023,0.655699070927
434,San Jose Unified,4333522,Leland High,540,81.6388888889,0.769055225924
435,Galt Joint Union High,3433471,Galt High,121,68.5950413223,0.473642263464
436,Amador County Unified,334755,Argonaut High,225,66.3377777778,0.385672227674
437,Wheatland Union High,5838305,Wheatland Union High,200,58.715,0.2325
438,Culver City Unified,1932201,Culver City High,304,78.1184210526,0.783232413541
439,Conejo Valley Unified,5637004,Thousand Oaks High,1098,78.7978142077,0.573899239703
440,Los Angeles Unified,119727,Ramon C. Cortines School of V,67,85.0895522388,0.854956965253
441,Jurupa Unified,3337136,Rubidoux High,27,51.7037037037,0.588575560376
442,Roseville Joint Union High,3130184,Granite Bay High,1110,81.2387387387,0.402407566638
443,Alhambra Unified,1930163,Alhambra High,41,80.9024390244,0.663436301232
444,Torrance Unified,1938356,South High,607,82.0642504119,0.613316134154
445,Ventura Unified,5630793,Buena High,565,71.7469026549,0.640656361139
446,Fremont Union High,4332474,Fremont High,249,77.2690763052,0.813534708103
447,Visalia Unified,5434527,Redwood High,333,79.7297297297,0.573157315732
448,Mt. Diablo Unified,730044,Northgate High,673,81.9465081724,0.675010429704
449,San Dieguito Union High,3737418,San Dieguito High Academy,786,82.3027989822,0.639365324083
450,San Jacinto Unified,3331006,San Jacinto Home Ed,14,14.0,0.431800391389
451,Newport-Mesa Unified,3032000,Estancia High,143,77.027972028,0.47624178429
452,San Ramon Valley Unified,730051,California High,969,81.346749226,0.689691871072
453,Covina-Valley Unified,1938372,South Hills High,150,71.2,0.70250079139
454,Roseville Joint Union High,3130309,"Adelante High, Cont.",13,0.0,0.465835086665
455,Albany City Unified,130450,Albany High,240,82.7583333333,0.893089005236
456,Roseville Joint Union High,3135308,Oakmont High,618,72.2394822006,0.443457698371
457,Healdsburg Unified,4932554,Healdsburg High,185,80.4162162162,0.767627045027
458,Campbell Union High,4331955,Del Mar High,177,69.4632768362,0.769785351466
459,South San Francisco Unified,4132551,El Camino High,83,57.9156626506,0.823785517874
460,Santa Ana Unified,108365,Segerstrom High,11,82.0,0.673099513341
461,Point Arena Joint Union High,2333649,Point Arena High,11,82.0,0.781704781705
462,Chino Valley Unified,3630035,Don Antonio Lugo High,188,63.1170212766,0.56642519685
463,Central Union High,1330133,Southwest High,92,71.9130434783,0.660288270378
464,Shasta Union High,4537304,Shasta High,541,75.7929759704,0.35168792198
465,Santa Monica-Malibu Unified,1995737,Malibu High,378,82.2486772487,0.634257935373
466,Palm Springs Unified,3335130,Palm Springs High,296,73.6283783784,0.614053395947
467,Mariposa County Unified,2235356,Mariposa County High,168,73.3214285714,0.395136778116
468,Los Angeles Unified,1936350,North Hollywood Senior High,182,90.0054945055,0.806232062321
469,Ceres Unified,5030879,Ceres High,139,71.5179856115,0.549878345499
470,San Francisco Unified,3833241,Lincoln (Abraham) High,57,61.3859649123,0.825506052539
471,Bonita Unified,1931088,Bonita High,520,77.8769230769,0.532519190509
472,Petaluma Joint Union High,4930236,"Valley Oaks High, Alt.",14,36.0,0.613377434767
473,Redondo Beach Unified,1995752,Redondo Shores High (Continua,11,18.0,0.71605516872
474,Anaheim Union High,3033784,Loara High,96,69.875,0.639949943388
475,Southern Kern Unified,1534957,Rosamond High,108,57.8888888889,0.479087452471
476,Summerville Union High,5536750,Summerville High,154,64.525974026,0.501577287066
477,Porterville Unified,5434931,Strathmore High,13,77.0,0.288544358312
478,Roseville Joint Union High,3136504,Roseville High,638,67.4059561129,0.465835086665
479,Needles Unified,3634169,Needles High,47,27.6382978723,0.365194462755
480,Moreno Valley Unified,3331071,Vista del Lago High,71,65.2253521127,0.553964887475
481,Acalanes Union High,730283,Acalanes High,695,90.3050359712,0.772479288745
482,West Contra Costa Unified,732164,De Anza Senior High,13,38.0,0.8259762309
483,Newark Unified,130054,Newark Memorial High,192,70.7291666667,0.786626940927
484,Mendocino Unified,2333185,Mendocino High,75,72.88,0.782417582418
485,Acton-Agua Dulce Unified,1995786,Vasquez High,169,57.9467455621,0.512411847673
486,Grossmont Union High,3737905,Santana High,618,69.9223300971,0.371937452964
487,Fremont Unified,130062,American High,214,73.7242990654,0.759161490683
488,Grossmont Union High,3734548,Monte Vista High,128,60.859375,0.567637598284
489,Anaheim Union High,3030038,Cypress High,530,85.658490566,0.555395524042
490,South Pasadena Unified,1938455,South Pasadena Senior High,328,89.6737804878,0.803680981595
491,William S. Hart Union High,1995802,Valencia High,1116,77.0931899642,0.553500458575
492,Orange Unified,3030046,Canyon High,843,74.4329774614,0.425349254663
493,Anaheim Union High,3038239,Western High,98,67.5918367347,0.639949943388
494,Covina-Valley Unified,1936418,Northview High,47,63.6382978723,0.712248743719
495,Acalanes Union High,734244,Miramonte High,540,94.9333333333,0.818059716913
496,Placentia-Yorba Linda Unified,3030053,Esperanza High,703,80.9516358464,0.503782332845
497,Orland Joint Unified,1135656,Orland High,99,58.8484848485,0.351932621447
498,Clovis Unified,1031004,Gateway High (Continuation),15,13.0,0.398396767466
499,Saddleback Valley Unified,3030061,El Toro High,990,79.3171717172,0.488830155434
500,Pleasanton Unified,130096,Foothill High,827,79.6928657799,0.704460402549
501,Durham Unified,433201,Durham High,131,65.0610687023,0.411020776874
502,Newport-Mesa Unified,111666,Early College High,12,100.0,0.47624178429
503,Calaveras Unified,531509,Calaveras High,407,61.2162162162,0.366153846154
504,Sweetwater Union High,3731155,Options Secondary,11,55.0,0.754016957886
505,Santa Ynez Valley Union High,4236345,Santa Ynez Valley Union High,370,80.7945945946,0.605429172242
506,Santa Rosa High,4934154,Montgomery High,589,76.0662139219,0.769560606759
507,Washington Unified,5735154,River City Senior High,236,59.6822033898,0.782843431314
508,Saddleback Valley Unified,3030079,"Silverado High, Cont.",59,35.9491525424,0.475959441779
509,Novato Unified,2133056,San Marin High,376,67.8563829787,0.789473684211
510,Benicia Unified,4830048,"Liberty High, Cont.",13,23.0,0.689301416707
511,Templeton Unified,4037701,Templeton High,361,77.3545706371,0.457703927492
512,Ripon Unified,3935756,Ripon High,311,66.5176848875,0.380283472539
513,Chaffey Joint Union High,3632205,Chaffey High,86,70.8604651163,0.673227478223
514,Grossmont Union High,3732559,Chaparral High,43,25.8604651163,0.515335113302
515,El Monte Union High,1930320,Arroyo High,12,67.0,0.779574617683
516,Vista Unified,3738705,Vista High,456,82.6754385965,0.523737297133
517,Norwalk-La Mirada Unified,1936467,Norwalk High,14,43.0,0.66824754731
518,Ukiah Unified,2335024,Ukiah High,360,66.9777777778,0.634938728983
519,William S. Hart Union High,1934421,"Bowman (Jereann) High, Cont.",35,14.0,0.45738545338
520,Fremont Unified,130138,Robertson High (Continuation),11,27.0,0.722321695016
521,Anaheim Union High,3034204,Magnolia High,12,55.0,0.639949943388
522,Los Angeles County Office of Education,1995869,Intern. Polytechnic High,41,90.1463414634,0.742633439973
523,Huntington Beach Union High,3032158,Fountain Valley High,760,75.8526315789,0.534994634553
524,Santa Rosa High,4936803,Santa Rosa High,608,75.1611842105,0.776655629139
525,Palm Springs Unified,3331121,Mt. San Jacinto High,13,15.0,0.696723575888
526,Paradise Unified,437350,Paradise Senior High,311,65.3440514469,0.492440604752
527,Kern Union High,1530385,Ridgeview High,146,68.801369863,0.441355674029
528,Vallejo City Unified,4838504,Vallejo High,51,62.1176470588,0.823778345576
529,San Francisco Unified,3839081,Washington (George) High,66,69.7727272727,0.859501229364
530,San Ramon Valley Unified,730218,Venture (Alternative),137,60.7080291971,0.711773832098
531,Dixon Unified,4830055,Maine Prairie High (Continuat,12,8.0,0.670484122853
532,Folsom-Cordova Unified,3431533,Cordova High,228,64.9254385965,0.513401072086
533,Kern Union High,1535087,Shafter High,46,56.652173913,0.595263958288
534,Butte Valley Unified,4731253,Butte Valley High,11,27.0,0.231517509728
535,Irvine Unified,3030129,Creekside High,20,20.0,0.528330977772
536,Santa Clara Unified,4338802,Wilcox (Adrian) High,232,80.775862069,0.761659933896
537,San Juan Unified,3432051,Del Campo High,671,58.7913561848,0.486412512219
538,Muroc Joint Unified,1530997,Boron Junior-Senior High,48,43.7916666667,0.344110854503
539,Sequoia Union High,4133716,Menlo-Atherton High,574,94.6219512195,0.862955465587
540,Jefferson Union High,4137535,Terra Nova High,332,71.0120481928,0.814388961892
541,Salinas Union High,2733178,North Salinas High,71,70.4788732394,0.766725159026
542,Pomona Unified,1995901,Diamond Ranch High,117,77.7606837607,0.694546617624
543,Fremont Unified,134270,Irvington High,237,73.5780590717,0.722321695016
