,District,District Code,School Code,School Name,number,score,vote
229,San Diego Unified,68338,3737962,Garfield High,57,7.0,0.703490464196
230,Jurupa Unified,67090,3330412,Jurupa Valley High,611,34.8494271686,0.58273381295
231,Castro Valley Unified,61150,135533,Redwood Continuation High,69,10.4347826087,0.748513127992
232,El Dorado Union High,61853,936302,Ponderosa High,670,63.4134328358,0.378048780488
233,Trinity Alps Unified,76513,5337456,Trinity High,144,47.4791666667,0.41028128031
234,Tustin Unified,73643,3037553,Tustin High,747,55.8139223561,0.624855443582
235,Pierce Joint Unified,61614,635250,Pierce High,120,45.1166666667,0.428927680798
236,Waterford Unified,75572,5030259,Waterford High,202,48.1485148515,0.505358150028
237,El Dorado Union High,61853,930164,Union Mine High,360,68.9305555556,0.335960591133
238,Madera Unified,65243,110965,Madera South High,864,35.0451388889,0.589822329458
239,Sonoma County Office of Education,10496,4930079,Sonoma  Court,58,10.724137931,0.723734225331
240,Mammoth Unified,73692,2630010,Mammoth High,97,48.2474226804,0.452304394427
241,Nevada County Office of Education,10298,113019,Nevada County Academy of Lear,11,0.0,0.486882716049
242,San Luis Coastal Unified,68809,4034807,Morro Bay High,315,57.4920634921,0.582924435721
243,Selma Unified,62430,1036672,Selma High,576,50.5833333333,0.409964736662
244,Kern Union High,63529,1532290,East Bakersfield High,706,34.4065155807,0.288645690834
245,Scotts Valley Unified,75432,4430211,Scotts Valley High,279,73.2544802867,0.715371868603
246,Tehachapi Unified,63826,1530245,"Monroe High, Cont.",54,9.33333333333,0.264682952183
247,Moreno Valley Unified,67124,3330438,Valley View High,814,43.6142506143,0.546990496304
248,Caruthers Unified,75598,1030535,Caruthers High,199,42.4673366834,0.386666666667
249,Sweetwater Union High,68411,3731064,Chula Vista Senior High,918,45.9945533769,0.754016957886
250,Sacramento City Unified,67439,108951,Arthur A. Benjamin Health Pro,83,44.5542168675,0.813576409309
251,Kern Union High,63529,1530252,Arvin High,833,26.6194477791,0.645581395349
