,District,District Code,School Code,School Name,number,score,vote
84,Sweetwater Union High,68411,3731627,Otay Ranch Senior High,76,60.3421052632,0.675064800415
85,Pittsburg Unified,61788,735407,Pittsburg Senior High,232,21.9396551724,0.811901646119
86,Sequoia Union High,69062,4130993,Carlmont High,12,67.0,0.798728472558
87,West Contra Costa Unified,61796,730291,Middle College High,24,87.4166666667,0.870163170163
88,Alameda City Unified,61119,130229,Alameda High,45,55.5555555556,0.891270112975
89,San Lorenzo Unified,61309,111799,East Bay Arts High,13,27.0,0.819102405629
90,Natomas Unified,75283,3430584,Natomas High,61,27.6557377049,0.638572425017
91,Redlands Unified,67843,3630779,Redlands East Valley High,42,45.4047619048,0.560438237419
92,Tracy Joint Unified,75499,3930302,Merrill F. West High,60,31.6,0.628774661119
93,Chaffey Joint Union High,67652,3630571,Rancho Cucamonga High,386,45.7720207254,0.475426024151
94,Elk Grove Unified,67314,3430592,Laguna Creek High,125,45.16,0.669520992267
95,Lodi Unified,68585,108225,Ronald E. McNair High,25,39.92,0.568053440739
96,Silver Valley Unified,73890,3630274,Silver Valley High,29,55.6206896552,0.383355350066
97,Victor Valley Union High,67934,3630787,Silverado High,169,25.9289940828,0.562874603361
98,East Side Union High,69427,4330692,Evergreen Valley High,11,64.0,0.800276490201
99,San Diego Unified,68338,3735750,Point Loma High,39,69.4358974359,0.687368103708
100,El Dorado Union High,61853,930081,Oak Ridge High,24,79.2916666667,0.455197962491
101,Manteca Unified,68593,101576,Weston Ranch High,42,38.2857142857,0.507855822551
102,Oxnard Union High,72546,5634761,Rio Mesa High,14,57.0,0.733040003592
103,Elk Grove Unified,67314,108753,Pleasant Grove High,123,60.3414634146,0.53358802929
104,Santa Rosa High,70920,4930244,Carrillo (Maria) High,11,64.0,0.760627802691
105,Milpitas Unified,73387,4334470,Milpitas High,50,51.72,0.761451562984
106,Oakland Unified,61259,137943,Skyline High,249,23.0963855422,0.773475898939
107,Tracy Joint Unified,75499,3938008,Tracy High,47,57.3617021277,0.628774661119
108,Fresno Unified,62166,1031897,Edison High,108,46.3703703704,0.443277310924
109,Elk Grove Unified,67314,3430618,Sheldon High,153,35.9477124183,0.599445599446
110,Oakland Unified,61259,6114011,"Independent Study, Sojourner",15,20.0,0.879256384577
111,Patterson Joint Unified,71217,5036256,Patterson High,57,24.4736842105,0.577589023195
112,Oakland Unified,61259,135905,Oakland High,124,12.3387096774,0.925277728796
113,Vallejo City Unified,70581,4830147,Bethel (Jesse M.) High,209,27.1483253589,0.737650351766
114,Fairfield-Suisun Unified,70540,4833000,Fairfield High,89,29.1011235955,0.649664153932
115,Grossmont Union High,68130,3734761,Mount Miguel High,76,21.3947368421,0.567637598284
116,Twin Rivers Unified,76505,3430634,Elwood J. Keema High,15,13.0,0.524216204068
117,Roseville Joint Union High,66928,116459,Antelope High,61,59.0327868852,0.514728477984
118,Orange County Department of Education,10306,3030764,Access County Community,60,11.75,0.554275122895
119,Antioch Unified,61648,730861,Antioch High,73,31.301369863,0.671317619435
120,Antelope Valley Union High,64246,100081,William J. (Pete) Knight High,497,25.7766599598,0.55445193331
121,Washington Unified,72694,5735154,River City Senior High,45,44.4222222222,0.782843431314
122,Fairfield-Suisun Unified,70540,4830451,Armijo High,105,37.0285714286,0.649664153932
123,Monterey Peninsula Unified,66092,2735348,Seaside High,15,60.0,0.674866063713
124,Stockton Unified,68676,3937406,Stagg Senior High,39,17.8974358974,0.594881537774
