,District,District Code,School Code,School Name,number,score,vote
203,Antioch Unified,61648,730259,Prospects High (Alternative),13,8.0,0.671317619435
204,Alameda City Unified,61119,134304,Island High  (Continuation),11,0.0,0.891270112975
205,Manteca Unified,68593,3930310,Sierra High,15,33.0,0.507855822551
206,Alameda City Unified,61119,130229,Alameda High,11,9.0,0.891270112975
207,San Lorenzo Unified,61309,111799,East Bay Arts High,11,55.0,0.819102405629
208,Manteca Unified,68593,101576,Weston Ranch High,135,29.162962963,0.507855822551
209,Sweetwater Union High,68411,111831,Olympian High,26,50.0,0.675064800415
210,San Bernardino City Unified,67876,3630308,San Andreas High,43,0.0,0.540065016539
211,Grossmont Union High,68130,3734761,Mount Miguel High,95,27.2,0.567637598284
212,San Diego County Office of Education,10371,115949,Metro Region Community,16,0.0,0.703490464196
213,Oakland Unified,61259,118653,Ralph J. Bunche High,18,0.0,0.836138613861
214,Fairfield-Suisun Unified,70540,4830451,Armijo High,131,33.1297709924,0.649664153932
215,Monterey Peninsula Unified,66092,2735348,Seaside High,54,33.5555555556,0.674866063713
216,Merced Union High,65789,2430205,Buhach High,11,36.0,0.48679338435
217,San Diego County Office of Education,10371,115972,Mesa Region Court,11,22.0,0.65646846576
218,San Jose Unified,69666,4338950,Willow Glen High,14,57.0,0.745581677036
219,Lemoore Union High,63982,1635606,Lemoore High,20,35.0,0.421127512004
220,East Side Union High,69427,4330031,Independence High,25,24.92,0.800276490201
221,Elk Grove Unified,67314,3430618,Sheldon High,180,29.85,0.599445599446
222,Chaffey Joint Union High,67652,3630373,Etiwanda High,146,40.1301369863,0.52787952788
223,Vista Unified,68452,3730728,Rancho Buena Vista High,13,46.0,0.523737297133
224,San Diego Unified,68338,3732781,Henry High,75,41.32,0.645101219439
225,Chaffey Joint Union High,67652,3634482,Ontario High,44,29.7954545455,0.673227478223
226,Fremont Unified,61176,134452,Kennedy (John F.) High,29,27.3448275862,0.722321695016
227,Val Verde Unified,75242,109108,Citrus Hill High,107,42.0934579439,0.599527085125
228,Twin Rivers Unified,76505,3433794,Grant Union High,236,23.593220339,0.606024488027
229,Hesperia Unified,75044,3630407,Hesperia High,74,42.1351351351,0.346627880273
230,Apple Valley Unified,75077,3630423,Apple Valley High,109,47.6788990826,0.412444444444
231,Liberty Union High,61721,730457,Freedom High,67,38.9701492537,0.567729804007
232,San Bernardino County Office of Educatio,10363,3630431,Detention and Assessment,27,0.0,0.621570090359
233,Alameda County Office of Education,10017,130401,Juvenile Hall/Court,81,1.25925925926,0.795628259161
234,Mt. Diablo Unified,61754,734566,Mt. Diablo High,56,28.3214285714,0.702267303103
235,San Diego Unified,68338,114025,Lincoln High,284,20.9753521127,0.749366595206
236,Chino Valley Unified,67678,3632502,Chino High,14,50.0,0.56642519685
237,Upland Unified,75069,3630456,Hillside High,16,6.0,0.610185756392
238,Oceanside Unified,73569,3739018,El Camino High,74,44.5945945946,0.506075917651
239,Lake Elsinore Unified,75176,107920,Lakeside High,28,39.2857142857,0.418744769874
240,Travis Unified,70565,4838801,Vanden High,57,47.3157894737,0.649664153932
