,District,School Code,School Name,number,score,vote
44,Berkeley Unified,131177,Berkeley High,1292,65.9713622291,0.95595970901
45,San Benito High,3537008,San Benito High,1119,49.509383378,0.630313644324
46,Laguna Beach Unified,3033206,Laguna Beach High,1104,73.5634057971,0.55997588909
47,Sacramento City Unified,3430519,Capital City,23,26.2173913043,0.810262114997
48,Modesto City High,5030010,Beyer (Fred C.) High,813,52.0393603936,0.503361941726
49,Elk Grove Unified,3432572,Elk Grove High,1037,55.9951783992,0.53358802929
50,Lodi Unified,3930237,Bear Creek High,310,59.4258064516,0.613983375582
51,Santa Paula Union High,5635776,Santa Paula High,26,58.0,0.691237192231
52,Placentia-Yorba Linda Unified,6119556,Parkview,15,73.0,0.503782332845
53,Shasta Union High,4530309,North State Independence High,21,24.0,0.35168792198
54,Visalia Unified,5435839,Sequoia High,14,15.0,0.573157315732
55,Hanford Joint Union High,118919,Sierra Pacific High,277,57.0613718412,0.41235459286
56,Davis Joint Unified,6060396,Holmes (Oliver Wendell),257,80.9221789883,0.521778584392
57,South Monterey County Joint Union High,2732170,King City High,76,81.5789473684,0.708883025506
58,North Monterey County Unified,2730125,North Monterey County Ctr,15,47.0,0.638313875535
59,Fortuna Union High,108688,Academy of the Redwoods,145,69.5862068966,0.516473887136
60,Escalon Unified,3932308,Escalon High,554,44.4368231047,0.38561479177
61,Hayward Unified,135319,Mt. Eden High,53,67.0943396226,0.805712270804
62,Alvord Unified,3334299,Norte Vista High,51,60.6078431373,0.641564318035
63,Conejo Valley Unified,5630108,"Conejo Valley High, Cont.",21,33.0,0.493549203137
64,Tamalpais Union High,2130078,Tamiscal High (Alternative),82,70.5487804878,0.758831277691
65,Elk Grove Unified,116897,Cosumnes Oaks High,675,59.6637037037,0.635654169855
66,Anaheim Union High,3033115,John F. Kennedy High,623,71.0112359551,0.620361429163
67,Fullerton Joint Union High,3037348,Sunny Hills High,467,69.9164882227,0.634521880065
68,Banning Unified,3330214,Banning High,12,50.0,0.449500318945
69,Corona-Norco Unified,110759,John F. Kennedy High,222,55.9459459459,0.521374277896
70,San Juan Unified,3436714,Rio Americano High,1364,61.3284457478,0.613832853026
71,San Juan Unified,3431111,Casa Roble Fundamental High,1130,46.1584070796,0.442007644589
72,Simi Valley Unified,5630322,Santa Susana High,990,65.396969697,0.510060259422
73,Pittsburg Unified,735407,Pittsburg Senior High,96,49.4166666667,0.811901646119
74,Sequoia Union High,4130993,Carlmont High,1264,76.0925632911,0.798728472558
75,Oak Park Unified,5630132,Oak Park High,1565,79.2952076677,0.679618001047
76,Salinas Union High,2730166,Everett Alvarez High,159,49.1194968553,0.766725159026
77,Natomas Unified,3430584,Natomas High,26,61.1538461538,0.638572425017
78,El Dorado Union High,930164,Union Mine High,838,55.5035799523,0.335960591133
79,Tracy Joint Unified,3930302,Merrill F. West High,440,44.7818181818,0.628774661119
80,Jefferson Union High,4135075,Oceana High,118,64.313559322,0.814388961892
81,Elk Grove Unified,3430592,Laguna Creek High,372,53.0161290323,0.669520992267
82,San Diego Unified,3733698,Madison High,228,36.5745614035,0.604657849339
83,Sierra Sands Unified,1530054,Mesquite Cont. High,16,25.0,0.31420233463
84,Brawley Union High,1331404,Brawley High,182,65.3076923077,0.697323900338
85,San Mateo Union High,4133070,Hillsdale High,600,62.9066666667,0.779979830754
86,Shasta County Office of Education,118992,Magnolia Independent Learning,12,17.0,0.35168792198
87,Elk Grove Unified,108753,Pleasant Grove High,1214,73.9802306425,0.53358802929
88,Placer Union High,3135704,Placer High,1018,50.3781925344,0.466746794872
89,Elk Grove Unified,3430618,Sheldon High,553,55.8860759494,0.599445599446
90,Hemet Unified,106716,Hamilton High,44,52.8636363636,0.306974190005
91,Placer Union High,3132453,Del Oro High,1761,67.8001135718,0.406476190476
92,Patterson Joint Unified,5036256,Patterson High,207,48.3333333333,0.577589023195
93,San Jose Unified,4333795,Lincoln (Abraham) High,341,70.9677419355,0.806573310314
94,Lodi Unified,3930344,Independence,42,14.3571428571,0.41589295467
95,Twin Rivers Unified,3430634,Elwood J. Keema High,60,11.6666666667,0.524216204068
96,East Side Union High,4337903,Silver Creek High,44,77.0909090909,0.772476732629
97,Central Unified,1030386,Central Unif. Alter/Opp,18,22.0,0.586681844052
98,Sweetwater Union High,3731155,Options Secondary,11,55.0,0.754016957886
99,Mt. Diablo Unified,731380,Clayton Valley High,1261,51.448850119,0.66013560674
100,San Luis Coastal Unified,4034807,Morro Bay High,475,58.36,0.582924435721
101,Lake Elsinore Unified,3332350,Elsinore High,822,53.0559610706,0.382344624781
102,Napa Valley Unified,121087,American Canyon High,170,54.2705882353,0.717882632831
103,Kern Union High,1530112,Vista West Continuation,32,6.0,0.184210526316
104,Riverside Unified,3334406,North (John W.) High,296,62.0304054054,0.6940433213
105,Moorpark Unified,5630215,Community High,32,34.5,0.518262586377
106,Huntington Beach Union High,3030145,Ocean View High,440,55.5681818182,0.540354981437
107,Northern Humboldt Union High,1235209,McKinleyville High,392,48.6224489796,0.657088577535
108,Tustin Unified,3032109,Foothill High,1719,76.1041303083,0.624855443582
109,Sacramento City Unified,3434768,Kennedy (John F.) High,203,53.8325123153,0.746039824416
110,Orange Unified,3035409,Orange High,125,62.96,0.569069526537
111,Fullerton Joint Union High,3033362,La Habra High,712,60.5014044944,0.532154474935
112,Poway Unified,3730819,Rancho Bernardo High,1639,59.4551555827,0.555760188088
113,Livermore Valley Joint Unified,133397,Granada High,1619,67.4095120445,0.429708222812
114,Fremont Union High,4331799,Cupertino High,538,69.5390334572,0.810852120749
115,Taft Union High,1530138,"Buena Vista High, Cont.",11,18.0,0.191363777571
116,El Dorado Union High,930081,Oak Ridge High,2240,70.5991071429,0.455197962491
117,Poway Unified,3735842,Abraxas Continuation High,24,8.0,0.473045822102
118,Atascadero Unified,4030755,Atascadero High,1106,54.2233273056,0.472904383491
119,San Juan Unified,3432838,Encina Preparatory High,16,31.0,0.742994588094
120,Shoreline Unified,2134310,Tomales High,82,65.743902439,0.77648878577
121,Placer Union High,3131687,"Chana High, Cont.",28,14.2857142857,0.643084541917
122,Folsom-Cordova Unified,3434792,"Kinney High, Cont.",14,23.0,0.513401072086
123,East Side Union High,4330023,Santa Teresa High,966,49.6180124224,0.723253757737
124,Riverside Unified,3336492,Ramona High,209,51.2727272727,0.554218787348
125,Ukiah Unified,2335024,Ukiah High,667,49.071964018,0.634938728983
126,Grossmont Union High,3737905,Santana High,1201,59.8517901749,0.371937452964
127,Woodland Joint Unified,5738802,Woodland Senior High,406,50.2389162562,0.655936454849
128,Willows Unified,1132851,Willows High,174,39.1609195402,0.319185059423
129,Folsom-Cordova Unified,3430709,Folsom Lake High,31,35.3548387097,0.496486605182
130,Fullerton Joint Union High,3037496,Troy High,841,80.7728894174,0.591143294806
131,Poway Unified,3730074,Mt. Carmel High,1207,55.3314001657,0.590174713507
132,Riverside Unified,3330362,Summit View Ind. Stdy.,72,29.0277777778,0.55196454629
133,Poway Unified,3735867,Poway High,2091,71.2673362028,0.473045822102
134,South San Francisco Unified,4137279,South San Francisco High,70,65.8714285714,0.823785517874
135,Amador County Unified,330050,North Star Independent Study,26,22.7307692308,0.385672227674
136,Hesperia Unified,119115,Oak Hills High,663,40.4223227753,0.291064388962
137,San Jose Unified,4335949,Pioneer High,965,67.4373056995,0.722009598445
138,Upland Unified,3637584,Upland High,1271,53.4523996853,0.610185756392
139,Desert Sands Unified,3330388,Palm Desert High,1019,65.5613346418,0.505620848237
140,Chico Unified,431502,Fair View High (Continuation),34,17.5882352941,0.611191139281
141,Konocti Unified,1735000,Lower Lake High,65,53.7230769231,0.431428571429
142,Ventura Unified,5630298,El Camino High,200,65.575,0.733727810651
143,Galt Joint Union High,119131,Liberty Ranch High,616,50.5616883117,0.473642263464
144,Moreno Valley Unified,3330396,Canyon Springs High,339,49.1474926254,0.601864262215
145,Chowchilla Union High,2032357,Chowchilla High,238,48.1638655462,0.42074776198
146,Grossmont Union High,3731809,El Capitan High,1229,41.292921074,0.28692779613
147,Clovis Unified,1030501,Buchanan High,1693,66.3538098051,0.398396767466
148,Jurupa Unified,3330412,Jurupa Valley High,123,38.2601626016,0.58273381295
149,Castro Valley Unified,135533,Redwood Continuation High,39,18.4358974359,0.748513127992
150,El Dorado Union High,936302,Ponderosa High,1794,68.4347826087,0.378048780488
151,Trinity Alps Unified,5337456,Trinity High,177,43.7683615819,0.41028128031
152,Tustin Unified,3037553,Tustin High,390,64.1487179487,0.624855443582
153,Pierce Joint Unified,635250,Pierce High,59,64.3389830508,0.428927680798
154,Waterford Unified,5030259,Waterford High,169,65.8934911243,0.505358150028
155,San Leandro Unified,137588,San Leandro High,237,46.2067510549,0.737482842991
156,Madera Unified,110965,Madera South High,92,52.0326086957,0.589822329458
157,Mammoth Unified,2630010,Mammoth High,138,59.5652173913,0.452304394427
158,Morgan Hill Unified,4333951,Live Oak High,656,50.4557926829,0.62508259548
159,Selma Unified,1036672,Selma High,45,77.8666666667,0.409964736662
