,District,School Code,School Name,number,score,vote
149,San Juan Unified,3430097,La Entrada Continuation High,43,0.0,0.527574273001
150,Soledad Unified,2730216,Chalone High,14,7.0,0.819921302369
151,Oakland Unified,125161,Castlemont High,119,25.0,0.879256384577
152,Twin Rivers Unified,3430634,Elwood J. Keema High,250,7.232,0.524216204068
153,Grossmont Union High,3731809,El Capitan High,314,37.2388535032,0.28692779613
154,East Side Union High,4335204,Oak Grove High,885,35.2790960452,0.723253757737
155,Central Unified,1030386,Central Unif. Alter/Opp,34,9.35294117647,0.586681844052
156,San Diego Unified,107219,San Diego Science and Technol,299,46.5016722408,0.703490464196
157,Mt. Diablo Unified,731380,Clayton Valley High,295,34.3694915254,0.66013560674
158,Shasta Union High,4530044,Foothill High,291,62.3608247423,0.245927075252
159,Desert Sands Unified,3331113,"Amistad High, Cont.",140,4.03571428571,0.680439104503
160,Lake Tahoe Unified,930040,Mt. Tallac High,11,10.0,0.64748427673
161,Morgan Hill Unified,4333951,Live Oak High,299,35.0133779264,0.62508259548
162,Colton Joint Unified,3636131,"Slover Mountain High, Cont.",85,8.25882352941,0.621570090359
163,Lake Elsinore Unified,3332350,Elsinore High,749,46.9065420561,0.382344624781
164,Napa Valley Unified,121087,American Canyon High,340,39.2852941176,0.717882632831
165,Kern Union High,1530112,Vista West Continuation,105,6.90476190476,0.184210526316
166,Newark Unified,135426,"Bridgepoint High, Continuation",22,14.0,0.786626940927
167,Plumas Unified,3232006,Chester Junior/Senior High,87,62.2298850575,0.260989010989
168,Moorpark Unified,5630215,Community High,39,8.0,0.518262586377
169,Northern Humboldt Union High,1235209,McKinleyville High,117,43.735042735,0.657088577535
170,Folsom-Cordova Unified,3430667,Mather Youth Acad,16,6.0,0.510550458716
171,Cotati-Rohnert Park Unified,4935482,Rancho Cotate High,373,40.528150134,0.729064800041
172,Tustin Unified,3032109,Foothill High,449,58.3808463252,0.624855443582
173,Sacramento City Unified,3434768,Kennedy (John F.) High,802,46.2094763092,0.746039824416
174,Orange Unified,3035409,Orange High,1114,40.2136445242,0.569069526537
175,Chawanakee Unified,117010,Minarets High,73,46.5616438356,0.315913688469
176,Wheatland Union High,5838305,Wheatland Union High,181,43.4696132597,0.2325
177,Anderson Valley Unified,2330900,Anderson Valley Jr./Sr. High,110,41.7545454545,0.580357142857
178,Livermore Valley Joint Unified,133397,Granada High,216,52.1805555556,0.429708222812
179,Fremont Union High,4331799,Cupertino High,161,44.7763975155,0.810852120749
180,Ceres Unified,5030168,Endeavor Alternative,49,16.0,0.549878345499
181,Monterey County Office of Education,2730265,Salinas Community,143,8.75524475524,0.766725159026
182,Taft Union High,1530138,"Buena Vista High, Cont.",35,14.1428571429,0.191363777571
183,Santa Maria Joint Union High,4231452,Delta High,220,6.84090909091,0.43197728687
184,Los Banos Unified,119073,Crossroads Alternative Ed.,52,11.7692307692,0.609182058047
185,McFarland Unified,1530146,"San Joaquin High, Cont.",29,6.89655172414,0.552551020408
186,Amador County Unified,330019,"Independence High, Cont.",21,16.0,0.385672227674
187,San Juan Unified,3432838,Encina Preparatory High,365,22.7315068493,0.742994588094
188,Shoreline Unified,2134310,Tomales High,72,34.6805555556,0.77648878577
189,Placer Union High,3131687,"Chana High, Cont.",52,5.53846153846,0.643084541917
190,Novato Unified,2132264,Marin Oaks High,27,26.1481481481,0.740899191039
191,East Side Union High,4330023,Santa Teresa High,338,42.674556213,0.723253757737
192,Riverside Unified,3336492,Ramona High,1159,44.823986195,0.554218787348
193,Hughson Unified,5032669,"Dickens (Billy Joe) High, Ct.",14,0.0,0.390536723164
194,Ukiah Unified,2335024,Ukiah High,642,33.6323987539,0.634938728983
195,Hesperia Unified,3630472,Mojave High,111,11.0810810811,0.346627880273
196,Coachella Valley Unified,3330354,West Shores High,153,39.9607843137,0.482014388489
197,Willows Unified,1132851,Willows High,177,28.0451977401,0.319185059423
198,Central Union High,1333558,"Desert Oasis High, Cont.",103,6.00970873786,0.660288270378
199,Fullerton Joint Union High,3037496,Troy High,245,63.1102040816,0.591143294806
200,Poway Unified,3730074,Mt. Carmel High,266,51.6766917293,0.590174713507
201,Riverside Unified,3330362,Summit View Ind. Stdy.,126,15.3174603175,0.55196454629
202,Lake Tahoe Unified,930107,Transitional Learning Ctr,11,20.0,0.64748427673
203,Selma Unified,1036607,Heartland High (Continuation),25,15.96,0.409964736662
204,Cotati-Rohnert Park Unified,4930046,El Camino High,46,7.0,0.729064800041
205,Amador County Unified,330050,North Star Independent Study,26,23.0,0.385672227674
206,Turlock Unified,5030283,Pitman (John H.) High,845,43.1017751479,0.434776749618
207,Clovis Unified,1030469,Enterprise Alternative,45,15.8666666667,0.398396767466
208,Fort Bragg Unified,2331361,Fort Bragg High,224,53.9107142857,0.695269788448
209,Saddleback Valley Unified,3030079,"Silverado High, Cont.",112,10.1071428571,0.475959441779
210,Hesperia Unified,119115,Oak Hills High,992,44.7056451613,0.291064388962
211,San Jose Unified,4335949,Pioneer High,350,54.3371428571,0.722009598445
212,San Bernardino City Unified,3631082,Arroyo Valley,1821,35.4975288303,0.736587270597
213,Upland Unified,3637584,Upland High,1203,45.1596009975,0.610185756392
214,Stanislaus County Office of Education,5030226,Petersen Alternative Center f,102,6.03921568627,0.504190412337
215,Desert Sands Unified,3330388,Palm Desert High,635,55.3952755906,0.505620848237
216,Calistoga Joint Unified,2831758,Calistoga Junior-Senior High,112,46.7589285714,0.715970515971
217,Konocti Unified,1735000,Lower Lake High,419,34.2291169451,0.431428571429
218,San Jose Unified,4330502,Liberty High (Alternative,71,6.0,0.723253757737
219,Galt Joint Union High,119131,Liberty Ranch High,371,53.3126684636,0.473642263464
220,Placer County Office of Education,3130259,Placer County Community Schoo,80,15.3125,0.466746794872
221,Mendota Unified,1030493,Mendota High,507,25.7337278107,0.593724859212
222,Capistrano Unified,113381,San Juan Hills High,404,49.8069306931,0.43391730904
223,Fontana Unified,3630480,Citrus High (Continuation),127,9.0,0.767511394713
224,Riverside County Office of Education,3330404,Riverside Co. Opportunity,42,2.0,0.666864608076
225,Clovis Unified,1030501,Buchanan High,465,54.9290322581,0.398396767466
226,San Diego Unified,3737962,Garfield High,101,9.74257425743,0.703490464196
227,Jurupa Unified,3330412,Jurupa Valley High,969,35.1269349845,0.58273381295
228,Castro Valley Unified,135533,Redwood Continuation High,44,13.9090909091,0.748513127992
229,El Dorado Union High,936302,Ponderosa High,203,52.0837438424,0.378048780488
230,Trinity Alps Unified,5337456,Trinity High,128,38.2265625,0.41028128031
231,Tustin Unified,3037553,Tustin High,981,48.9051987768,0.624855443582
232,Pierce Joint Unified,635250,Pierce High,169,36.2366863905,0.428927680798
233,Waterford Unified,5030259,Waterford High,227,42.6387665198,0.505358150028
234,El Dorado Union High,930164,Union Mine High,184,60.1956521739,0.335960591133
235,Madera Unified,110965,Madera South High,1582,35.5922882427,0.589822329458
236,Sonoma County Office of Education,4930079,Sonoma  Court,68,11.8970588235,0.723734225331
237,Mammoth Unified,2630010,Mammoth High,104,29.2884615385,0.452304394427
238,Nevada County Office of Education,113019,Nevada County Academy of Lear,15,0.0,0.486882716049
239,San Luis Coastal Unified,4034807,Morro Bay High,237,48.3291139241,0.582924435721
240,Selma Unified,1036672,Selma High,954,49.4559748428,0.409964736662
241,Kern Union High,1532290,East Bakersfield High,1261,33.7295796987,0.288645690834
242,Scotts Valley Unified,4430211,Scotts Valley High,65,58.5538461538,0.715371868603
243,Tehachapi Unified,1530245,"Monroe High, Cont.",45,8.73333333333,0.264682952183
244,Moreno Valley Unified,3330438,Valley View High,1189,43.7047939445,0.546990496304
245,Caruthers Unified,1030535,Caruthers High,325,40.1015384615,0.386666666667
246,Sweetwater Union High,3731064,Chula Vista Senior High,1367,48.3694220922,0.754016957886
247,Sacramento City Unified,108951,Arthur A. Benjamin Health Pro,210,41.080952381,0.813576409309
248,Kern Union High,1530252,Arvin High,1635,30.6629969419,0.645581395349
249,Corona-Norco Unified,3330446,Centennial High,1066,52.1200750469,0.432162875041
250,Shandon Joint Unified,4037008,Shandon High,27,48.3333333333,0.450738916256
251,Salinas Union High,2734481,Mt. Toro High,109,6.30275229358,0.766725159026
252,Ramona City Unified,3735958,"Montecito High, Cont.",54,3.42592592593,0.315043052507
253,Kern Union High,110999,Frontier High,435,46.0827586207,0.413674372848
254,Chaffey Joint Union High,3637659,"Valley View High, Cont.",266,3.0,0.740069892208
255,Petaluma Joint Union High,4930012,Casa Grande High,413,48.1162227603,0.76189277624
256,San Juan Unified,3435930,Mira Loma High,447,45.548098434,0.613677778969
257,Sequoia Union High,4138053,Woodside High,589,40.6112054329,0.786446020489
258,Los Molinos Unified,5235106,Los Molinos High,91,36.5054945055,0.259711431743
259,La Honda-Pescadero Unified,4135331,Pescadero High,32,25.0,0.680900621118
260,Lincoln Unified,3933801,Lincoln High,923,44.5503791983,0.594881537774
261,Ramona City Unified,3735974,Ramona High,392,34.9030612245,0.315043052507
262,East Nicolaus Joint Union High,5132758,East Nicolaus High,76,59.0,0.361258278146
263,East Side Union High,4333639,Lick (James) High,702,35.0170940171,0.790654620853
264,Washington Unified,5735154,River City Senior High,976,37.9549180328,0.782843431314
265,El Dorado Union High,930222,Vista High,16,13.0,0.376518218623
266,Beaumont Unified,3330479,Beaumont Senior High,993,55.0151057402,0.465511092089
267,Desert Sands Unified,3333192,Indio High,1214,40.7133443163,0.680439104503
268,Merced Union High,2439602,"Yosemite High, Cont.",153,6.0,0.541278550466
269,Twin Rivers Unified,3436979,Rio Linda High,822,41.1240875912,0.671213208902
270,Santa Clara Unified,4330247,Wilson Alternative,113,10.3805309735,0.768776432842
271,Lake Elsinore Unified,3330487,Temescal Canyon High,634,40.3864353312,0.453914327917
272,Fresno Unified,1030584,Cambridge Cont. High,239,5.16317991632,0.568887253098
273,San Lorenzo Valley Unified,4436754,San Lorenzo Valley High,82,45.2195121951,0.825955943475
274,Red Bluff Joint Union High,5237151,"Salisbury High, Cont.",57,15.5438596491,0.313456053928
275,Yosemite Unified,2030013,Yosemite High,161,32.4037267081,0.259656652361
276,Kern County Office of Education,1530302,Kern County Juvenile Court,234,7.05128205128,0.42465976693
277,Temecula Valley Unified,3330495,Rancho Vista High,35,17.0,0.408742194469
278,Fort Sage Unified,1833409,Herlong High,29,17.5862068966,0.200417536534
279,Marysville Joint Unified,5835202,Marysville High,386,48.378238342,0.226726726727
280,Kern County Office of Education,1530310,Kern County Community,1015,4.04729064039,0.42465976693
281,Hemet Unified,3330503,Helen Hunt Jackson Alternativ,163,36.018404908,0.467771639042
282,Fortuna Union High,1233352,East High (Continuation),26,4.0,0.516473887136
283,Mountain View-Los Altos Union High,4334728,Mountain View High,141,35.7730496454,0.829648526077
284,Placer Union High,3131851,Colfax High,125,64.712,0.391708967851
285,Riverside Unified,3330511,Opportunity Program,152,5.09210526316,0.55196454629
286,Sacramento City Unified,3430865,West Campus,359,87.4484679666,0.797459584296
287,San Marcos Unified,3730793,Foothills High,17,18.0,0.485431302545
288,Sonora Union High,5530019,"Cassina (Dario) High, Cont.",43,11.9069767442,0.402743379691
289,Santa Cruz City High,4432340,Harbor High,345,35.9130434783,0.838548185232
290,Windsor Unified,4930228,Windsor High,383,44.6579634465,0.690663417876
291,Tustin Unified,102871,Arnold O. Beckman High,440,50.8068181818,0.624855443582
292,Elk Grove Unified,3430873,Franklin High,677,50.7459379616,0.635654169855
293,Oakland Unified,100826,Mandela High,122,11.0163934426,0.88386797378
294,West Contra Costa Unified,733659,Kennedy High,479,16.0709812109,0.886746643816
295,Salinas Union High,2734556,Salinas High,783,38.3409961686,0.752533507682
296,San Ramon Valley Unified,113118,Dougherty Valley High,44,68.2727272727,0.711773832098
297,Murrieta Valley Unified,3330529,Murrieta Valley High,308,59.4772727273,0.551023137622
298,Central Unified,1030626,Central High East Campus,1678,35.2342073897,0.586681844052
299,Chino Valley Unified,3631587,Boys Republic High,76,5.32894736842,0.56642519685
300,San Bernardino County Office of Educatio,123364,Bob Murphy Co. Community Day,51,2.0,0.797048080953
301,Madera County Office of Education,2030054,Enterprise Secondary,33,9.21212121212,0.241271495571
302,Kern Union High,1530344,Stockdale High,351,44.9002849003,0.815833333333
303,Hemet Unified,3330537,West Valley High,943,48.1622481442,0.410739052903
304,Garden Grove Unified,3033578,La Quinta High,1023,72.9550342131,0.601399900892
305,Sacramento City Unified,3431012,Burbank (Luther) High,1194,27.7085427136,0.810262114997
306,Stockton Unified,3932654,Franklin High,1213,32.1055234955,0.546288209607
307,Wasco Union High,1530351,"Independence High, Cont.",55,5.52727272727,0.391639871383
308,Jurupa Unified,3330545,Rio Vista High,30,10.6666666667,0.58273381295
309,Gonzales Unified,2730067,Somavia High,18,0.0,0.699789177793
310,Oxnard Union High,5634548,Oxnard High,1254,39.8437001595,0.647087467283
311,Azusa Unified,1931765,Sierra High,129,9.0,0.461583577713
312,Val Verde Unified,3330552,Rancho Verde High,1776,47.2601351351,0.553964887475
313,Val Verde Unified,109652,Val Verde Student Success Aca,12,0.0,0.624669797476
314,Fortuna Union High,1233402,Fortuna Union High,66,42.2424242424,0.516473887136
315,Campbell Union High,4330239,Leigh High,41,43.8536585366,0.741318214033
316,Mojave Unified,1534460,Mojave Jr./Sr. High,118,18.9237288136,0.3264781491
317,Mt. Diablo Unified,731646,College Park High,286,54.0,0.706974540128
318,Val Verde Unified,3330560,Val Verde High,187,6.91443850267,0.624669797476
319,Kern Union High,1530369,Centennial High,271,56.741697417,0.298972449739
320,Vacaville Unified,4837803,Vacaville High,439,33.715261959,0.570959803117
321,Los Banos Unified,2431492,"San Luis High, Cont.",43,12.0,0.609182058047
322,Hemet Unified,113159,Tahquitz High,814,34.5995085995,0.410739052903
323,Southern Kern Unified,1530377,Lincoln (Abraham) Altern.,11,18.0,0.479087452471
324,Fullerton Joint Union High,3033610,"La Vista High, Cont.",215,8.45581395349,0.591143294806
325,Geyserville Unified,4932109,Geyserville Educational Park H,24,50.125,0.619834710744
326,Shasta Union High,4532750,Enterprise High,477,46.6582809224,0.295739575316
327,Patterson Joint Unified,5030127,"Del Puerto High, Cont.",52,6.0,0.577589023195
328,San Lorenzo Unified,137745,Royal Sunset (Continuation),42,8.0,0.819102405629
329,Palm Springs Unified,3330578,Cathedral City High,1576,39.4486040609,0.696723575888
330,Fresno Unified,1030675,Sunnyside High,2209,36.6894522408,0.568887253098
331,Carmel Unified,2730414,Carmel High,73,64.4794520548,0.679044744784
332,East Side Union High,4330031,Independence High,1297,42.801079414,0.800276490201
333,Corona-Norco Unified,3330586,Lee V. Pollard High (Cont.),207,9.0,0.581043375328
334,Clovis Unified,1030683,Clovis East High,757,54.4927344782,0.398396767466
335,Acalanes Union High,733725,Las Lomas High,84,49.2976190476,0.74777603349
336,Claremont Unified,1931807,"San Antonio High, Cont.",60,11.8,0.593502314996
337,El Tejon Unified,1530401,Frazier Mountain High,119,33.6218487395,0.304721030043
338,Corona-Norco Unified,3330594,"Centennial Vista High, Cont.",15,0.0,0.432162875041
339,Mountain View-Los Altos Union High,4334116,Los Altos High,164,55.1768292683,0.776614310646
340,San Diego Unified,107045,San Diego Communication,101,14.5346534653,0.703490464196
341,Escondido Union High,123430,Escondido Community Day,15,20.0,0.369605142332
342,Perris Union High,113191,Heritage High,1272,42.0,0.502294893861
343,Esparto Unified,5732904,Esparto High,97,46.7835051546,0.542914171657
344,Sutter Union High,5137500,Sutter High,105,36.9904761905,0.351928692178
345,Oakland Unified,102954,Business & Information Tech,83,6.48192771084,0.879256384577
346,Sequoia Union High,4135687,"Redwood High, Cont.",149,7.85234899329,0.847305389222
347,San Diego Unified,107052,San Diego Business,290,36.5862068966,0.703490464196
348,Claremont Unified,1931823,Claremont High,501,52.996007984,0.593502314996
349,San Diego County Office of Education,115949,Metro Region Community,218,3.2752293578,0.703490464196
350,Oakland Unified,102962,E. Oakland Sch. of the Arts,95,22.0315789474,0.879256384577
351,Campbell Union High,4331955,Del Mar High,234,31.0897435897,0.769785351466
352,Val Verde Unified,109108,Citrus Hill High,1273,38.9709347997,0.599527085125
