,District,District Code,School Code,School Name,number,score,vote
1250,New Haven Unified,61242,110460,Core Learning Academy,52,4.0,0.811079667267
1251,Oakland Unified,61259,118653,Ralph J. Bunche High,32,3.0,0.836138613861
1252,Newman-Crows Landing Unified,73601,5035902,Orestimba High,537,45.6014897579,0.523248969982
1253,San Bernardino County Office of Educatio,10363,3630977,East Valley Community Day,117,2.40170940171,0.621570090359
1254,Twin Rivers Unified,76505,3434370,Highlands High,540,40.9462962963,0.512501104338
1255,Anderson Union High,69856,4530051,Oakview High (Alternative),71,20.0563380282,0.253796337651
1256,Maxwell Unified,61606,634758,Maxwell High,94,54.170212766,0.327423167849
1257,Vista Unified,68452,115451,Major General Raymond Murray,131,10.2595419847,0.523737297133
1258,San Bernardino County Office of Educatio,10363,3630985,West End Community Day,104,7.46153846154,0.654796174204
1259,Corcoran Joint Unified,63891,1632140,Kings Lake Education Center,20,6.0,0.573102678571
1260,Temecula Valley Unified,75192,3330370,Temecula Valley High,1888,67.3501059322,0.408742194469
1261,Oceanside Unified,73569,3739026,Ocean Shores High (Continuati,119,7.87394957983,0.555733120256
1262,Hayward Unified,61192,133009,Brenkwitz High,65,11.0,0.819102405629
1263,Maricopa Unified,63628,1533843,Maricopa High,51,21.862745098,0.425326818962
1264,Placer Union High,66894,102293,Foresthill High,164,54.0,0.669291338583
1265,Kings County Office of Education,10165,1630102,Montgomery J C,44,4.72727272727,0.41235459286
1266,Tahoe-Truckee Joint Unified,66944,3130010,North Tahoe High,231,56.316017316,0.738916256158
1267,Antioch Unified,61648,110494,Bidwell Continuation High,100,6.09,0.671317619435
1268,Kern Union High,63529,1536325,Vista High (Continuation),75,11.0,0.608172969093
1269,Alameda City Unified,61119,106401,Alameda Science and Technolog,132,83.803030303,0.891270112975
1270,Fullerton Joint Union High,66514,3037090,Sonora High,1394,58.018651363,0.532154474935
1271,Lone Pine Unified,63289,1434901,Lone Pine High,72,46.9722222222,0.442335766423
1272,Newport-Mesa Unified,66597,3035045,Newport Harbor High,1703,74.6341749853,0.47624178429
1273,Modoc Joint Unified,73585,2535409,Modoc High,181,49.1049723757,0.263610315186
1274,San Juan Unified,67447,3438504,San Juan High,427,29.2974238876,0.501066821841
1275,Chino Valley Unified,67678,3631017,Chino Hills High,2254,67.2834960071,0.56642519685
1276,Imperial Unified,63164,1331115,Imperial Ave Holbrook High,36,25.0,0.610309278351
1277,San Juan Unified,67447,3430386,El Sereno Alternative Educati,102,35.2450980392,0.486412512219
1278,Middletown Unified,64055,1736008,Middletown High,358,57.7765363128,0.49872611465
1279,Grossmont Union High,68130,100313,Gateway West,14,14.0,0.54501942677
1280,West Sonoma County Union High,70607,4931507,El Molino High,498,61.8232931727,0.739003936334
1281,Manteca Unified,68593,112565,New Vision High,71,10.0,0.507855822551
1282,Fontana Unified,67710,120758,Jurupa Hills High,1363,46.4402054292,0.782992589478
1283,Santa Rosa High,70920,4935607,"Ridgway High, Cont.",148,26.7972972973,0.776655629139
1284,Madera Unified,65243,2035640,Furman (Duane E.) High (Indep,118,17.6101694915,0.589822329458
1285,Elk Grove Unified,67314,3430329,"Rio Cazadero High, Cont.",93,10.0,0.810262114997
1286,Fontana Unified,67710,108191,Summit High,1662,49.8140794224,0.598276322822
1287,Riverbank Unified,75556,112573,Adelante High,30,17.0,0.511285183218
1288,San Rafael City High,65466,2134005,Terra Linda High,767,64.0691003911,0.815808609657
1289,San Juan Unified,67447,3430048,Mesa Verde High,703,40.9231863442,0.452056425213
1290,Lodi Unified,68585,3930443,Middle College High,182,96.3461538462,0.594881537774
1291,Stockton Unified,68676,3932100,Edison High,1319,31.2494313874,0.651608986035
1292,Hanford Joint Union High,63925,1634245,"Johnson High, Continuation",78,10.5,0.41235459286
1293,Escalon Unified,68502,3930054,"Vista High, Cont.",22,9.0,0.38561479177
1294,Hanford Joint Union High,63925,1630151,Hanford Joint Union High Commu,13,0.0,0.41235459286
1295,Corcoran Joint Unified,63891,1632207,Corcoran High,647,42.0216383308,0.573102678571
1296,Elk Grove Unified,67314,3430352,"Las Flores High, Alt.",130,41.4076923077,0.810262114997
1297,San Diego Unified,68338,3730231,Twain High,153,17.045751634,0.63646714996
1298,Chaffey Joint Union High,67652,3631058,Los Osos High,2297,67.8232477144,0.432260912753
1299,Fowler Unified,62158,1032150,Fowler High,453,45.3907284768,0.46937099688
